,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
742,F54D11.4.1,ham-1,4616151.0,4615780,4616206,4607211.0,Y61A9LA.10.1
743,T28F12.2d.1,ham-1,4509879.0,4495161,4495355,4486543.0,T08H10.1.1
744,T28F12.2d.3,ham-1,4509879.0,4495146,4495367,4486543.0,T08H10.1.1
745,K03B4.3a.1,ham-1,4687109.0,4686722,4687223,4685112.0,K03B4.4b.2
746,T28F12.2d.2,ham-1,4509879.0,4498892,4499840,4486543.0,T08H10.1.1
747,K03B4.3b.1,ham-1,4687103.0,4686722,4687223,4685112.0,K03B4.4b.2
748,T28F12.2d.1,ham-1,4509879.0,4495146,4495367,4486543.0,T08H10.1.1
749,T28F12.2d.4,ham-1,4509879.0,4507327,4508495,4486543.0,T08H10.1.1
750,F39G3.5b.2,ham-1,4722618.0,4720025,4720223,4715424.0,F39G3.7.1
751,K03B4.3a.1,ham-1,4687109.0,4686706,4687232,4685112.0,K03B4.4b.2
752,T28F12.2d.2,ham-1,4509879.0,4495161,4495355,4486543.0,T08H10.1.1
753,K03B4.3b.1,ham-1,4687103.0,4686706,4687232,4685112.0,K03B4.4b.2
754,F39G3.5b.2,ham-1,4722618.0,4720024,4720223,4715424.0,F39G3.7.1
755,F39G3.5a.1,ham-1,4722614.0,4720025,4720223,4715424.0,F39G3.7.1
756,T28F12.2d.4,ham-1,4509879.0,4507284,4508495,4486543.0,T08H10.1.1
757,T28F12.2d.2,ham-1,4509879.0,4495146,4495367,4486543.0,T08H10.1.1
758,C18G1.1.1,ham-1,4777960.0,4775504,4775573,4773086.0,C18G1.2a.1
759,F39G3.5a.1,ham-1,4722614.0,4720024,4720223,4715424.0,F39G3.7.1
760,C18G1.1.1,ham-1,4777960.0,4775465,4775592,4773086.0,C18G1.2a.1
761,C37H5.3b.1,ham-1,4845116.0,4844636,4844990,4841983.0,C37H5.11.1
762,C37H5.2.1,ham-1,4847653.0,4847420,4847752,4847025.0,C37H5.3a.1
763,C37H5.5.1,ham-1,4827360.0,4825549,4827774,4824604.0,C37H5.8.1
764,T28F12.2d.4,ham-1,4509879.0,4501869,4501965,4486543.0,T08H10.1.1
765,C37H5.3b.1,ham-1,4845116.0,4844610,4845029,4841983.0,C37H5.11.1
766,C37H5.2.1,ham-1,4847653.0,4847370,4847792,4847025.0,C37H5.3a.1
767,T28F12.2d.4,ham-1,4509879.0,4498892,4499840,4486543.0,T08H10.1.1
768,C37H5.3b.1,ham-1,4845116.0,4844598,4845031,4841983.0,C37H5.11.1
769,H23N18.3.1,ham-1,4903930.0,4903779,4903968,4903272.0,H23N18.4.1
770,T28F12.2d.4,ham-1,4509879.0,4495161,4495355,4486543.0,T08H10.1.1
771,K11D12.3a.1,ham-1,5019224.0,5016864,5016995,5015219.0,C13D9.1.1
772,T28F12.2d.4,ham-1,4509879.0,4495146,4495367,4486543.0,T08H10.1.1
773,K11D12.13.1,ham-1,5033399.0,5032206,5032520,5029444.0,K11D12.5.1
774,K11D12.2.1,ham-1,5049607.0,5049225,5049962,5042431.0,K11D12.9.1
775,K11D12.2.1,ham-1,5050157.0,5049225,5049962,5042431.0,K11D12.9.1
776,K11D12.2.2,ham-1,5050156.0,5049225,5049962,5042431.0,K11D12.9.1
777,K11D12.3b.1,ham-1,5020054.0,5016864,5016995,5015219.0,C13D9.1.1
778,K11D12.2.1,ham-1,5050157.0,5049214,5050130,5042431.0,K11D12.9.1
779,Y47A7.1.1,ham-1,5204475.0,5204145,5204536,5196057.0,Y47A7.2.1
780,C04F5.1.1,ham-1,5119970.0,5119519,5119654,5114786.0,C04F5.9.1
781,K11D12.2.1,ham-1,5049607.0,5049214,5050130,5042431.0,K11D12.9.1
782,K11D12.13.1,ham-1,5033399.0,5032204,5032534,5029444.0,K11D12.5.1
783,C04F5.1.1,ham-1,5119970.0,5119516,5119654,5114786.0,C04F5.9.1
784,K11D12.2.1,ham-1,5050157.0,5049210,5050187,5042431.0,K11D12.9.1
785,Y47A7.1.1,ham-1,5204475.0,5204145,5204530,5196057.0,Y47A7.2.1
786,K11D12.2.1,ham-1,5049607.0,5049210,5050187,5042431.0,K11D12.9.1
787,B0238.11.1,ham-1,5269485.0,5269011,5269431,5268828.0,B0238.12.2
788,K11D12.2.1,ham-1,5049607.0,5047421,5047456,5042431.0,K11D12.9.1
789,C10G8.5b.1,ham-1,5303689.0,5301355,5301416,5286406.0,Y49G5A.1.1
790,C10G8.5c.1,ham-1,5307658.0,5301355,5301416,5286406.0,Y49G5A.1.1
791,T09D3.7.1,ham-1,5339797.0,5329659,5330285,5324975.0,C10G8.8a.1
792,C10G8.5a.1,ham-1,5303689.0,5301355,5301416,5286406.0,Y49G5A.1.1
793,K11D12.2.2,ham-1,5050156.0,5049214,5050130,5042431.0,K11D12.9.1
794,T09D3.7.1,ham-1,5339797.0,5329644,5330280,5324975.0,C10G8.8a.1
795,B0238.11.1,ham-1,5269485.0,5268990,5269433,5268828.0,B0238.12.2
796,C10G8.5b.1,ham-1,5303689.0,5301343,5301434,5286406.0,Y49G5A.1.1
797,K11D12.2.1,ham-1,5050157.0,5047421,5047456,5042431.0,K11D12.9.1
798,C10G8.5a.1,ham-1,5303689.0,5301343,5301434,5286406.0,Y49G5A.1.1
799,K11D12.2.2,ham-1,5050156.0,5049210,5050187,5042431.0,K11D12.9.1
800,F08F3.3.1,ham-1,5428160.0,5425108,5425475,5421081.0,F08F3.7.1
801,C10G8.5c.1,ham-1,5307658.0,5301343,5301434,5286406.0,Y49G5A.1.1
802,C10G8.5b.1,ham-1,5303689.0,5294084,5294182,5286406.0,Y49G5A.1.1
803,F08F3.2b.1,ham-1,5433706.0,5433032,5433365,5431511.0,F08F3.8.1
804,K11D12.2.2,ham-1,5050156.0,5047421,5047456,5042431.0,K11D12.9.1
805,F08F3.2b.1,ham-1,5433386.0,5433032,5433365,5431511.0,F08F3.8.1
806,C10G8.5a.1,ham-1,5303689.0,5294084,5294182,5286406.0,Y49G5A.1.1
807,C10G8.5c.1,ham-1,5307658.0,5294084,5294182,5286406.0,Y49G5A.1.1
808,F08F3.3.1,ham-1,5428160.0,5425067,5425488,5421081.0,F08F3.7.1
809,F08F3.2b.1,ham-1,5433386.0,5433031,5433365,5431511.0,F08F3.8.1
810,C10G8.5b.1,ham-1,5303689.0,5294068,5294182,5286406.0,Y49G5A.1.1
811,C10G8.5a.1,ham-1,5303689.0,5294068,5294182,5286406.0,Y49G5A.1.1
812,F08F3.2a.1,ham-1,5433392.0,5433032,5433365,5431511.0,F08F3.8.1
813,F08F3.2b.1,ham-1,5433706.0,5433031,5433365,5431511.0,F08F3.8.1
814,F08F3.2b.1,ham-1,5434029.0,5433032,5433365,5431511.0,F08F3.8.1
815,C10G8.5c.1,ham-1,5307658.0,5294068,5294182,5286406.0,Y49G5A.1.1
816,F08F3.2b.1,ham-1,5433586.0,5433032,5433365,5431511.0,F08F3.8.1
817,F08F3.2a.1,ham-1,5433392.0,5433031,5433365,5431511.0,F08F3.8.1
818,C24G6.4.1,ham-1,5505253.0,5504982,5505443,5503237.0,T05C3.5.1
819,C24G6.2a.1,ham-1,5523727.0,5523195,5523646,5520458.0,C24G6.3.1
820,F08F3.2b.1,ham-1,5434029.0,5433031,5433365,5431511.0,F08F3.8.1
821,C24G6.2a.1,ham-1,5523727.0,5523193,5523609,5520458.0,C24G6.3.1
822,C24G6.4.1,ham-1,5505253.0,5504631,5505653,5503237.0,T05C3.5.1
823,CD4.11.1,ham-1,5585133.0,5584384,5584723,5583357.0,CD4.6.1
824,F08F3.2b.1,ham-1,5433586.0,5433031,5433365,5431511.0,F08F3.8.1
825,C24G6.2a.1,ham-1,5523727.0,5522903,5522904,5520458.0,C24G6.3.1
826,C24G6.4.1,ham-1,5505253.0,5504617,5505653,5503237.0,T05C3.5.1
827,CD4.4.1,ham-1,5592700.0,5592336,5592695,5591683.0,CD4.11.1
828,M03E7.1.1,ham-1,5621690.0,5619328,5619638,5618348.0,M03E7.5.1
829,CD4.11.1,ham-1,5585133.0,5584366,5584723,5583357.0,CD4.6.1
830,F25B4.9.1,ham-1,5700154.0,5693608,5693977,5690370.0,F25B4.8b.1
831,F25B4.2.1,ham-1,5709418.0,5708388,5708507,5701080.0,F25B4.9.1
832,F25B4.4.1,ham-1,5684873.0,5684520,5684921,5682862.0,F25B4.6.1
833,F25B4.2.2,ham-1,5705810.0,5703620,5703701,5701080.0,F25B4.9.1
834,CD4.4.1,ham-1,5592700.0,5592261,5592763,5591683.0,CD4.11.1
835,F25B4.2.2,ham-1,5709418.0,5708388,5708507,5701080.0,F25B4.9.1
836,F44E7.2.2,ham-1,5770456.0,5768144,5768757,5762642.0,C53A3.2.1
837,F25B4.4.1,ham-1,5684873.0,5684396,5684985,5682862.0,F25B4.6.1
838,M03E7.1.1,ham-1,5621690.0,5619328,5619627,5618348.0,M03E7.5.1
839,F25B4.2.1,ham-1,5709418.0,5708342,5708464,5701080.0,F25B4.9.1
840,F25B4.2.2,ham-1,5709418.0,5708342,5708464,5701080.0,F25B4.9.1
841,F44E7.2.1,ham-1,5770456.0,5768144,5768757,5762642.0,C53A3.2.1
842,F25B4.4.1,ham-1,5684873.0,5684396,5684980,5682862.0,F25B4.6.1
843,F25B4.2.2,ham-1,5709418.0,5707007,5707554,5701080.0,F25B4.9.1
844,F44E7.9.1,ham-1,5791230.0,5790523,5791310,5786065.0,F44E7.8a.1
845,CD4.4.1,ham-1,5592700.0,5592255,5592763,5591683.0,CD4.11.1
846,F25B4.2.1,ham-1,5709418.0,5707007,5707554,5701080.0,F25B4.9.1
847,F26F12.7.1,ham-1,5826833.0,5825634,5826781,5812731.0,ZC250.4.1
848,F44E7.9.1,ham-1,5791230.0,5790413,5791334,5786065.0,F44E7.8a.1
849,F25B4.2.2,ham-1,5709418.0,5707006,5707543,5701080.0,F25B4.9.1
850,F26F12.7.1,ham-1,5826833.0,5825618,5826783,5812731.0,ZC250.4.1
851,C04E6.7.1,ham-1,5893315.0,5891179,5891495,5882664.0,C04E6.8.1
852,F25B4.2.1,ham-1,5709418.0,5707006,5707543,5701080.0,F25B4.9.1
853,F25B4.2.2,ham-1,5709418.0,5703620,5703701,5701080.0,F25B4.9.1
854,F44E7.9.1,ham-1,5791230.0,5790320,5791279,5786065.0,F44E7.8a.1
855,C04E6.7.1,ham-1,5893315.0,5891154,5891514,5882664.0,C04E6.8.1
856,M03F8.3a.1,ham-1,5940024.0,5939536,5939904,5934709.0,M03F8.5.1
857,M03F8.3b.1,ham-1,5940022.0,5939536,5939904,5934709.0,M03F8.5.1
858,F25B4.2.1,ham-1,5709418.0,5703620,5703701,5701080.0,F25B4.9.1
859,M03F8.3a.1,ham-1,5940024.0,5939525,5939906,5934709.0,M03F8.5.1
860,M03F8.3b.1,ham-1,5940022.0,5939525,5939906,5934709.0,M03F8.5.1
861,F29G9.4a.2,ham-1,6011101.0,6000144,6000925,5999344.0,C10F3.1.1
862,F29G9.4a.1,ham-1,6003601.0,6000144,6000925,5999344.0,C10F3.1.1
863,F29G9.4a.3,ham-1,6009063.0,6000144,6000925,5999344.0,C10F3.1.1
864,F29G9.4a.4,ham-1,6010808.0,6000144,6000925,5999344.0,C10F3.1.1
865,F29G9.4a.4,ham-1,6011101.0,6000144,6000925,5999344.0,C10F3.1.1
866,F29G9.4a.5,ham-1,6011211.0,6000144,6000925,5999344.0,C10F3.1.1
867,F29G9.4a.2,ham-1,6008068.0,6000144,6000925,5999344.0,C10F3.1.1
868,C10F3.1.1,ham-1,5996416.0,5991357,5991931,5987284.0,C10F3.6.1
869,F29G9.4a.3,ham-1,6009063.0,6000062,6000930,5999344.0,C10F3.1.1
870,F29G9.4a.1,ham-1,6003601.0,6000062,6000930,5999344.0,C10F3.1.1
871,F29G9.4a.4,ham-1,6011101.0,6000062,6000930,5999344.0,C10F3.1.1
872,F29G9.4a.2,ham-1,6008068.0,6000062,6000930,5999344.0,C10F3.1.1
873,F29G9.4a.4,ham-1,6010808.0,6000062,6000930,5999344.0,C10F3.1.1
874,F29G9.4a.2,ham-1,6011101.0,6000062,6000930,5999344.0,C10F3.1.1
875,F29G9.4a.3,ham-1,6009063.0,5999956,6000849,5999344.0,C10F3.1.1
876,C10F3.1.1,ham-1,5996416.0,5991346,5991832,5987284.0,C10F3.6.1
877,F29G9.4a.1,ham-1,6011216.0,6000144,6000925,5999344.0,C10F3.1.1
878,F29G9.4a.2,ham-1,6008068.0,5999956,6000849,5999344.0,C10F3.1.1
879,F29G9.4a.4,ham-1,6010808.0,5999956,6000849,5999344.0,C10F3.1.1
880,F29G9.4a.4,ham-1,6011101.0,5999956,6000849,5999344.0,C10F3.1.1
881,F29G9.4a.5,ham-1,6011211.0,6000062,6000930,5999344.0,C10F3.1.1
882,F29G9.4a.3,ham-1,6011216.0,6000144,6000925,5999344.0,C10F3.1.1
883,F29G9.4a.5,ham-1,6011211.0,5999956,6000849,5999344.0,C10F3.1.1
884,F29G9.4a.1,ham-1,6011101.0,6000144,6000925,5999344.0,C10F3.1.1
885,C10F3.1.1,ham-1,5996416.0,5991321,5991924,5987284.0,C10F3.6.1
886,F29G9.3.1,ham-1,6017970.0,6017589,6017975,6016199.0,F29G9.5.1
887,F29G9.4a.1,ham-1,6003601.0,5999956,6000849,5999344.0,C10F3.1.1
888,F29G9.4a.2,ham-1,6011101.0,5999956,6000849,5999344.0,C10F3.1.1
889,F29G9.4a.3,ham-1,6011216.0,6000062,6000930,5999344.0,C10F3.1.1
890,F29G9.4a.2,ham-1,6011216.0,6000144,6000925,5999344.0,C10F3.1.1
891,F29G9.3.1,ham-1,6017970.0,6017576,6018065,6016199.0,F29G9.5.1
892,F29G9.4a.4,ham-1,6011216.0,6000144,6000925,5999344.0,C10F3.1.1
893,F29G9.1.1,ham-1,6039101.0,6033498,6033803,6026512.0,F29G9.6b.1
894,F29G9.4a.3,ham-1,6011216.0,5999956,6000849,5999344.0,C10F3.1.1
895,F29G9.2b.1,ham-1,6023474.0,6021609,6021710,6018886.0,F29G9.3.1
896,F29G9.4a.2,ham-1,6011216.0,6000062,6000930,5999344.0,C10F3.1.1
897,F29G9.4a.1,ham-1,6011216.0,6000062,6000930,5999344.0,C10F3.1.1
898,F29G9.4a.1,ham-1,6011101.0,6000062,6000930,5999344.0,C10F3.1.1
899,F29G9.1.1,ham-1,6039101.0,6033487,6033844,6026512.0,F29G9.6b.1
900,F29G9.4a.4,ham-1,6011216.0,6000062,6000930,5999344.0,C10F3.1.1
901,F29G9.3.1,ham-1,6017970.0,6017539,6018069,6016199.0,F29G9.5.1
902,F29G9.4a.2,ham-1,6011216.0,5999956,6000849,5999344.0,C10F3.1.1
903,F29G9.4a.4,ham-1,6011216.0,5999956,6000849,5999344.0,C10F3.1.1
904,R01B10.1a.1,ham-1,6044062.0,6043812,6044195,6040582.0,F29G9.1.1
905,Y38A10A.7.1,ham-1,6096197.0,6095829,6096184,6057575.0,Y38A10A.2.1
906,R01B10.1a.1,ham-1,6044062.0,6043317,6044197,6040582.0,F29G9.1.1
907,F29G9.4a.1,ham-1,6011101.0,5999956,6000849,5999344.0,C10F3.1.1
908,Y38A10A.7.1,ham-1,6096197.0,6095821,6096184,6057575.0,Y38A10A.2.1
909,Y38A10A.7.1,ham-1,6096197.0,6067217,6067263,6057575.0,Y38A10A.2.1
910,F29G9.4a.1,ham-1,6011216.0,5999956,6000849,5999344.0,C10F3.1.1
911,W06H8.2.1,ham-1,6206755.0,6204075,6204403,6190725.0,W06H8.8j.1
912,W06H8.1f.3,ham-1,6214689.0,6213825,6214200,6208561.0,W06H8.2.1
913,W06H8.1f.4,ham-1,6214713.0,6213825,6214200,6208561.0,W06H8.2.1
914,W06H8.1f.4,ham-1,6214820.0,6213825,6214200,6208561.0,W06H8.2.1
915,W06H8.1f.2,ham-1,6214827.0,6213825,6214200,6208561.0,W06H8.2.1
916,W06H8.2.1,ham-1,6206755.0,6204072,6204427,6190725.0,W06H8.8j.1
917,W06H8.1f.3,ham-1,6214827.0,6213825,6214200,6208561.0,W06H8.2.1
918,W06H8.1i.1,ham-1,6214818.0,6213825,6214200,6208561.0,W06H8.2.1
919,W06H8.1f.3,ham-1,6214689.0,6213344,6214288,6208561.0,W06H8.2.1
920,W06H8.1f.4,ham-1,6214713.0,6213344,6214288,6208561.0,W06H8.2.1
921,W06H8.1f.2,ham-1,6214827.0,6213344,6214288,6208561.0,W06H8.2.1
922,W06H8.1f.3,ham-1,6214827.0,6213344,6214288,6208561.0,W06H8.2.1
923,K08B12.2.2,ham-1,6246931.0,6246409,6246999,6237734.0,K08B12.3.1
924,W06H8.1f.1,ham-1,6214827.0,6213825,6214200,6208561.0,W06H8.2.1
925,W06H8.1i.1,ham-1,6214818.0,6213344,6214288,6208561.0,W06H8.2.1
926,W06H8.1f.4,ham-1,6214820.0,6213344,6214288,6208561.0,W06H8.2.1
927,W06H8.1f.2,ham-1,6214827.0,6213199,6214299,6208561.0,W06H8.2.1
928,W06H8.1f.4,ham-1,6214713.0,6213199,6214299,6208561.0,W06H8.2.1
929,W06H8.1f.3,ham-1,6214827.0,6213199,6214299,6208561.0,W06H8.2.1
930,K08B12.3.1,ham-1,6235176.0,6233907,6234271,6224044.0,W06H8.6.1
931,W06H8.1i.1,ham-1,6214818.0,6213199,6214299,6208561.0,W06H8.2.1
932,W06H8.1f.3,ham-1,6214689.0,6213199,6214299,6208561.0,W06H8.2.1
933,K08B12.2.1,ham-1,6249172.0,6246409,6246999,6237734.0,K08B12.3.1
934,W06H8.1f.4,ham-1,6214820.0,6213199,6214299,6208561.0,W06H8.2.1
935,W06H8.1f.1,ham-1,6214827.0,6213344,6214288,6208561.0,W06H8.2.1
936,K08B12.3.1,ham-1,6235176.0,6233905,6234300,6224044.0,W06H8.6.1
937,F31F7.1c.1,ham-1,6276454.0,6276199,6276570,6274911.0,F31F7.2a.1
938,K08B12.2.2,ham-1,6246931.0,6246358,6247023,6237734.0,K08B12.3.1
939,F31F7.1a.1,ham-1,6276439.0,6276199,6276570,6274911.0,F31F7.2a.1
940,F31F7.2a.1,ham-1,6270852.0,6267423,6267818,6260784.0,K08B12.1.1
941,K08B12.3.1,ham-1,6235176.0,6232851,6233408,6224044.0,W06H8.6.1
942,W06H8.1f.1,ham-1,6214827.0,6213199,6214299,6208561.0,W06H8.2.1
943,F31F7.1c.1,ham-1,6276454.0,6276130,6276590,6274911.0,F31F7.2a.1
944,F31F7.1a.1,ham-1,6276439.0,6276130,6276590,6274911.0,F31F7.2a.1
945,K08B12.3.1,ham-1,6235176.0,6232826,6233424,6224044.0,W06H8.6.1
946,T28C12.4a.2,ham-1,6323226.0,6322901,6323337,6308337.0,K12B6.1.1
947,T28C12.4a.1,ham-1,6323205.0,6322901,6323337,6308337.0,K12B6.1.1
948,K08B12.2.1,ham-1,6249172.0,6246358,6247023,6237734.0,K08B12.3.1
949,F31F7.2a.1,ham-1,6270852.0,6267372,6267907,6260784.0,K08B12.1.1
950,T28C12.4a.2,ham-1,6323277.0,6322901,6323337,6308337.0,K12B6.1.1
951,T28C12.4a.2,ham-1,6323226.0,6322871,6323353,6308337.0,K12B6.1.1
952,K08B12.3.1,ham-1,6235176.0,6231710,6232292,6224044.0,W06H8.6.1
953,T28C12.4b.2,ham-1,6323613.0,6322901,6323337,6308337.0,K12B6.1.1
954,T28C12.4b.1,ham-1,6323616.0,6322901,6323337,6308337.0,K12B6.1.1
955,K08B12.2.2,ham-1,6246931.0,6246353,6246956,6237734.0,K08B12.3.1
956,T28C12.4a.2,ham-1,6323277.0,6322871,6323353,6308337.0,K12B6.1.1
957,F31F7.2a.1,ham-1,6270852.0,6267369,6267895,6260784.0,K08B12.1.1
958,T28C12.4a.1,ham-1,6323205.0,6322871,6323353,6308337.0,K12B6.1.1
959,K08B12.3.1,ham-1,6235176.0,6231555,6232295,6224044.0,W06H8.6.1
960,T28C12.4a.2,ham-1,6323226.0,6322843,6323365,6308337.0,K12B6.1.1
961,K08B12.2.1,ham-1,6249172.0,6246353,6246956,6237734.0,K08B12.3.1
962,T28C12.4b.2,ham-1,6323613.0,6322871,6323353,6308337.0,K12B6.1.1
963,T28C12.4a.2,ham-1,6323277.0,6322843,6323365,6308337.0,K12B6.1.1
964,K08B12.3.1,ham-1,6235176.0,6226900,6230062,6224044.0,W06H8.6.1
965,F13H6.1b.1,ham-1,6356025.0,6354892,6355410,6334247.0,T28C12.6.1
966,T28C12.4b.1,ham-1,6323616.0,6322871,6323353,6308337.0,K12B6.1.1
967,T28C12.4a.2,ham-1,6323226.0,6321841,6322035,6308337.0,K12B6.1.1
968,K08B12.2.1,ham-1,6249172.0,6243370,6243636,6237734.0,K08B12.3.1
969,T28C12.4a.1,ham-1,6323205.0,6322843,6323365,6308337.0,K12B6.1.1
970,T28C12.4b.2,ham-1,6323613.0,6322843,6323365,6308337.0,K12B6.1.1
971,T28C12.4a.2,ham-1,6323277.0,6321841,6322035,6308337.0,K12B6.1.1
972,F13H6.1b.1,ham-1,6356622.0,6354892,6355410,6334247.0,T28C12.6.1
973,F13H6.1b.1,ham-1,6356025.0,6354289,6354450,6334247.0,T28C12.6.1
974,T28C12.4a.2,ham-1,6323226.0,6321839,6322037,6308337.0,K12B6.1.1
975,T28C12.4a.2,ham-1,6323277.0,6321839,6322037,6308337.0,K12B6.1.1
976,T28C12.4b.1,ham-1,6323616.0,6322843,6323365,6308337.0,K12B6.1.1
977,T28C12.4b.2,ham-1,6323613.0,6321841,6322035,6308337.0,K12B6.1.1
978,F13H6.1b.1,ham-1,6356622.0,6354289,6354450,6334247.0,T28C12.6.1
979,F13H6.1b.1,ham-1,6356473.0,6354892,6355410,6334247.0,T28C12.6.1
980,T28C12.4b.2,ham-1,6323613.0,6321839,6322037,6308337.0,K12B6.1.1
981,F13H6.1b.1,ham-1,6356025.0,6350269,6350389,6334247.0,T28C12.6.1
982,K08B12.2.1,ham-1,6249172.0,6243263,6243641,6237734.0,K08B12.3.1
983,K08B12.2.2,ham-1,6246931.0,6243370,6243636,6237734.0,K08B12.3.1
984,T28C12.4b.1,ham-1,6323616.0,6321841,6322035,6308337.0,K12B6.1.1
985,F13H6.1a.1,ham-1,6357458.0,6357353,6357466,6334247.0,T28C12.6.1
986,T28C12.4a.1,ham-1,6323205.0,6321841,6322035,6308337.0,K12B6.1.1
987,T05H4.6b.2,ham-1,6434128.0,6433548,6433950,6431438.0,T05H4.14.1
988,F13H6.1a.1,ham-1,6357458.0,6354892,6355410,6334247.0,T28C12.6.1
989,F13H6.1b.1,ham-1,6356025.0,6348099,6348428,6334247.0,T28C12.6.1
990,F13H6.1b.1,ham-1,6356473.0,6354289,6354450,6334247.0,T28C12.6.1
991,F13H6.1b.1,ham-1,6356622.0,6350269,6350389,6334247.0,T28C12.6.1
992,F13H6.1a.1,ham-1,6357458.0,6354289,6354450,6334247.0,T28C12.6.1
993,T05H4.6b.1,ham-1,6434130.0,6433548,6433950,6431438.0,T05H4.14.1
994,K08B12.2.2,ham-1,6246931.0,6243263,6243641,6237734.0,K08B12.3.1
995,T28C12.4a.1,ham-1,6323205.0,6321839,6322037,6308337.0,K12B6.1.1
996,T05H4.6a.1,ham-1,6434130.0,6433548,6433950,6431438.0,T05H4.14.1
997,F13H6.1a.1,ham-1,6357458.0,6350269,6350389,6334247.0,T28C12.6.1
998,F13H6.1b.1,ham-1,6356473.0,6350269,6350389,6334247.0,T28C12.6.1
999,F13H6.1b.1,ham-1,6356622.0,6348099,6348428,6334247.0,T28C12.6.1
1000,T28C12.4b.1,ham-1,6323616.0,6321839,6322037,6308337.0,K12B6.1.1
1001,F13H6.1b.1,ham-1,6356025.0,6348076,6348499,6334247.0,T28C12.6.1
1002,K08B12.2.2,ham-1,6246931.0,6239848,6240162,6237734.0,K08B12.3.1
1003,F13H6.1a.1,ham-1,6357458.0,6348099,6348428,6334247.0,T28C12.6.1
1004,W01A11.3b.2,ham-1,6467003.0,6462516,6462987,6454965.0,ZK40.1.1
1005,K08B12.2.1,ham-1,6249172.0,6239848,6240162,6237734.0,K08B12.3.1
1006,F13H6.1b.1,ham-1,6356025.0,6347507,6347759,6334247.0,T28C12.6.1
1007,W01A11.3b.2,ham-1,6471882.0,6462516,6462987,6454965.0,ZK40.1.1
1008,W01A11.3b.2,ham-1,6467003.0,6462503,6463011,6454965.0,ZK40.1.1
1009,F13H6.1b.1,ham-1,6356473.0,6348099,6348428,6334247.0,T28C12.6.1
1010,W01A11.3a.1,ham-1,6465065.0,6462516,6462987,6454965.0,ZK40.1.1
1011,F13H6.1a.1,ham-1,6357458.0,6348076,6348499,6334247.0,T28C12.6.1
1012,F13H6.1b.1,ham-1,6356025.0,6347475,6347773,6334247.0,T28C12.6.1
1013,W01A11.3a.1,ham-1,6465065.0,6462503,6463011,6454965.0,ZK40.1.1
1014,W01A11.3b.1,ham-1,6471882.0,6462516,6462987,6454965.0,ZK40.1.1
1015,F13H6.1b.1,ham-1,6356025.0,6342507,6342917,6334247.0,T28C12.6.1
1016,F13H6.1a.1,ham-1,6357458.0,6347507,6347759,6334247.0,T28C12.6.1
1017,W01A11.3b.2,ham-1,6467003.0,6458362,6459044,6454965.0,ZK40.1.1
1018,F13H6.1b.1,ham-1,6356025.0,6342484,6342919,6334247.0,T28C12.6.1
1019,F13H6.1b.1,ham-1,6356473.0,6348076,6348499,6334247.0,T28C12.6.1
1020,W01A11.3c.1,ham-1,6477260.0,6462516,6462987,6454965.0,ZK40.1.1
1021,W01A11.3b.2,ham-1,6471882.0,6462503,6463011,6454965.0,ZK40.1.1
1022,F13H6.1b.1,ham-1,6356622.0,6348076,6348499,6334247.0,T28C12.6.1
1023,W01A11.3b.1,ham-1,6471882.0,6462503,6463011,6454965.0,ZK40.1.1
1024,W01A11.3c.1,ham-1,6477260.0,6462503,6463011,6454965.0,ZK40.1.1
1025,W01A11.3c.1,ham-1,6477142.0,6462516,6462987,6454965.0,ZK40.1.1
1026,F13H6.1a.1,ham-1,6357458.0,6347475,6347773,6334247.0,T28C12.6.1
1027,W01A11.3c.2,ham-1,6480765.0,6462516,6462987,6454965.0,ZK40.1.1
1028,W01A11.3a.1,ham-1,6465065.0,6458362,6459044,6454965.0,ZK40.1.1
1029,F13H6.1b.1,ham-1,6356473.0,6347507,6347759,6334247.0,T28C12.6.1
1030,F13H6.1b.1,ham-1,6356622.0,6347507,6347759,6334247.0,T28C12.6.1
1031,W01A11.3c.2,ham-1,6480765.0,6462503,6463011,6454965.0,ZK40.1.1
1032,W01A11.3b.2,ham-1,6471882.0,6458362,6459044,6454965.0,ZK40.1.1
1033,W01A11.3c.1,ham-1,6477260.0,6458362,6459044,6454965.0,ZK40.1.1
1034,F13H6.1a.1,ham-1,6357458.0,6342507,6342917,6334247.0,T28C12.6.1
1035,W01A11.3b.1,ham-1,6471882.0,6458362,6459044,6454965.0,ZK40.1.1
1036,W01A11.3c.2,ham-1,6480765.0,6458362,6459044,6454965.0,ZK40.1.1
1037,F46E10.3.1,ham-1,6518297.0,6516638,6517702,6515419.0,F46E10.10.1
1038,W01A11.3c.1,ham-1,6477142.0,6462503,6463011,6454965.0,ZK40.1.1
1039,F13H6.1b.1,ham-1,6356622.0,6347475,6347773,6334247.0,T28C12.6.1
1040,F13H6.1a.1,ham-1,6357458.0,6342484,6342919,6334247.0,T28C12.6.1
1041,W01A11.3c.1,ham-1,6480771.0,6462516,6462987,6454965.0,ZK40.1.1
1042,F13H6.1b.1,ham-1,6356473.0,6347475,6347773,6334247.0,T28C12.6.1
1043,K04A8.5a.1,ham-1,6550171.0,6544960,6545395,6533989.0,K04A8.6a.2
1044,F46E10.3.1,ham-1,6518297.0,6516614,6517825,6515419.0,F46E10.10.1
