,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
681,K08B4.1d.1,ham-1,6102717.0,6096961,6097873,6092675.0,K08B4.6.1
682,H32C10.2a.1,ham-1,5930645.0,5923099,5923365,5921598.0,H32C10.3.1
683,H16O14.1c.1,ham-1,6061349.0,6060984,6061358,6019977.0,C46G7.4p.1
684,B0350.2c.1,ham-1,5975557.0,5973783,5974656,5947133.0,K02B2.5.1
685,K08B4.1d.1,ham-1,6102717.0,6096900,6097862,6092675.0,K08B4.6.1
686,B0350.2e.1,ham-1,5975560.0,5966934,5967586,5947133.0,K02B2.5.1
687,H16O14.1c.1,ham-1,6061349.0,6060954,6061480,6019977.0,C46G7.4p.1
688,H32C10.2a.1,ham-1,5930645.0,5922485,5922594,5921598.0,H32C10.3.1
689,K08B4.1d.1,ham-1,6101512.0,6096900,6097862,6092675.0,K08B4.6.1
690,M03D4.1c.1,ham-1,6118215.0,6117817,6118222,6110708.0,M03D4.3.1
691,B0350.2h.1,ham-1,5975571.0,5966938,5967567,5947133.0,K02B2.5.1
692,H32C10.2a.1,ham-1,5930645.0,5922342,5922615,5921598.0,H32C10.3.1
693,K08B4.1d.1,ham-1,6101512.0,6096877,6097877,6092675.0,K08B4.6.1
694,M03D4.1d.1,ham-1,6118215.0,6117817,6118222,6110708.0,M03D4.3.1
695,C31H1.2.1,ham-1,5791293.0,5762822,5763044,5747751.0,C45E5.6b.1
696,B0350.2e.1,ham-1,5975560.0,5966884,5967628,5947133.0,K02B2.5.1
697,H32C10.2a.1,ham-1,5930645.0,5922339,5922547,5921598.0,H32C10.3.1
698,M03D4.1d.1,ham-1,6118215.0,6117801,6118173,6110708.0,M03D4.3.1
699,M03D4.1f.1,ham-1,6118215.0,6117817,6118222,6110708.0,M03D4.3.1
700,K08B4.1d.1,ham-1,6102717.0,6096877,6097877,6092675.0,K08B4.6.1
701,B0350.2c.1,ham-1,5975557.0,5966938,5967567,5947133.0,K02B2.5.1
702,K08B4.1d.1,ham-1,6102838.0,6096961,6097873,6092675.0,K08B4.6.1
703,M03D4.1e.1,ham-1,6118217.0,6117817,6118222,6110708.0,M03D4.3.1
704,M03D4.1a.1,ham-1,6118217.0,6117817,6118222,6110708.0,M03D4.3.1
705,B0350.2e.1,ham-1,5975560.0,5964646,5964848,5947133.0,K02B2.5.1
706,M03D4.1f.1,ham-1,6118215.0,6117801,6118173,6110708.0,M03D4.3.1
707,B0350.2h.1,ham-1,5975571.0,5966934,5967586,5947133.0,K02B2.5.1
708,M03D4.1a.1,ham-1,6118217.0,6117801,6118173,6110708.0,M03D4.3.1
709,M03D4.1c.1,ham-1,6118215.0,6117801,6118173,6110708.0,M03D4.3.1
710,K08B4.1d.1,ham-1,6102838.0,6096900,6097862,6092675.0,K08B4.6.1
711,B0350.2e.1,ham-1,5975560.0,5964646,5964850,5947133.0,K02B2.5.1
712,B0350.2h.1,ham-1,5975571.0,5966884,5967628,5947133.0,K02B2.5.1
713,M03D4.1f.2,ham-1,6118219.0,6117817,6118222,6110708.0,M03D4.3.1
714,M03D4.1e.1,ham-1,6118217.0,6117801,6118173,6110708.0,M03D4.3.1
715,C31H1.2.1,ham-1,5791293.0,5762739,5763069,5747751.0,C45E5.6b.1
716,M03D4.1b.1,ham-1,6118219.0,6117817,6118222,6110708.0,M03D4.3.1
717,B0350.2e.1,ham-1,5975560.0,5956897,5956903,5947133.0,K02B2.5.1
718,B0350.2h.1,ham-1,5975571.0,5964646,5964848,5947133.0,K02B2.5.1
719,M03D4.1f.2,ham-1,6118219.0,6117801,6118173,6110708.0,M03D4.3.1
720,B0350.2e.1,ham-1,5975560.0,5952954,5953432,5947133.0,K02B2.5.1
721,K08B4.1d.1,ham-1,6102838.0,6096877,6097877,6092675.0,K08B4.6.1
722,M03D4.1d.2,ham-1,6118220.0,6117817,6118222,6110708.0,M03D4.3.1
723,M03D4.1b.1,ham-1,6118219.0,6117801,6118173,6110708.0,M03D4.3.1
724,B0350.2c.1,ham-1,5975557.0,5966934,5967586,5947133.0,K02B2.5.1
725,B0350.2h.1,ham-1,5975571.0,5964646,5964850,5947133.0,K02B2.5.1
726,C31H1.2.1,ham-1,5791293.0,5762053,5762073,5747751.0,C45E5.6b.1
727,M03D4.1d.2,ham-1,6118220.0,6117801,6118173,6110708.0,M03D4.3.1
728,C11D2.3.1,ham-1,6151954.0,6137380,6137543,6122119.0,M03D4.4a.1
729,B0350.2e.1,ham-1,5975560.0,5952949,5953436,5947133.0,K02B2.5.1
730,B0350.2c.1,ham-1,5975557.0,5966884,5967628,5947133.0,K02B2.5.1
731,B0350.2h.1,ham-1,5975571.0,5956897,5956903,5947133.0,K02B2.5.1
732,B0350.2e.1,ham-1,5975560.0,5947778,5948143,5947133.0,K02B2.5.1
733,C31H1.2.1,ham-1,5791293.0,5762053,5762063,5747751.0,C45E5.6b.1
734,C11D2.3.1,ham-1,6151813.0,6137380,6137543,6122119.0,M03D4.4a.1
735,M03D4.1b.2,ham-1,6118219.0,6117817,6118222,6110708.0,M03D4.3.1
736,B0350.2h.1,ham-1,5975571.0,5952954,5953432,5947133.0,K02B2.5.1
737,B0350.2e.1,ham-1,5975560.0,5947741,5948107,5947133.0,K02B2.5.1
738,B0350.2c.1,ham-1,5975557.0,5964646,5964848,5947133.0,K02B2.5.1
739,C31H1.2.1,ham-1,5791293.0,5758726,5758953,5747751.0,C45E5.6b.1
740,M03D4.1b.2,ham-1,6118219.0,6117801,6118173,6110708.0,M03D4.3.1
741,B0350.2c.1,ham-1,5975557.0,5964646,5964850,5947133.0,K02B2.5.1
742,B0350.2e.1,ham-1,5975560.0,5947741,5948144,5947133.0,K02B2.5.1
743,Y73B6BL.29b.2,ham-1,6322280.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
744,Y73B6BL.29b.1,ham-1,6321964.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
745,B0350.2c.1,ham-1,5975557.0,5956897,5956903,5947133.0,K02B2.5.1
746,Y73B6BL.29b.1,ham-1,6322167.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
747,Y73B6BL.29b.1,ham-1,6322348.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
748,Y73B6BL.29a.1,ham-1,6321929.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
749,Y73B6BL.29b.1,ham-1,6321964.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
750,Y73B6BL.29b.1,ham-1,6322167.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
751,B0350.2h.1,ham-1,5975571.0,5952949,5953436,5947133.0,K02B2.5.1
752,B0350.2c.1,ham-1,5975557.0,5952954,5953432,5947133.0,K02B2.5.1
753,Y73B6BL.29b.1,ham-1,6322348.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
754,C31H1.2.1,ham-1,5791293.0,5753874,5754554,5747751.0,C45E5.6b.1
755,Y73B6BL.29b.2,ham-1,6322330.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
756,Y73B6BL.29a.1,ham-1,6321929.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
757,Y73B6BL.29b.2,ham-1,6322280.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
758,Y73B6BL.29b.1,ham-1,6322167.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
759,C31H1.2.1,ham-1,5791293.0,5753240,5755134,5747751.0,C45E5.6b.1
760,Y73B6BL.29b.1,ham-1,6321964.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
761,B0350.2h.1,ham-1,5975571.0,5947778,5948143,5947133.0,K02B2.5.1
762,Y73B6BL.29b.1,ham-1,6322348.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
763,B0350.2c.1,ham-1,5975557.0,5952949,5953436,5947133.0,K02B2.5.1
764,Y73B6BL.29b.1,ham-1,6322529.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
765,Y73B6BL.29b.2,ham-1,6322330.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
766,Y73B6BL.29b.2,ham-1,6322280.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
767,C31H1.2.1,ham-1,5791293.0,5753229,5755140,5747751.0,C45E5.6b.1
768,Y73B6BL.29b.2,ham-1,6322820.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
769,Y73B6BL.29a.1,ham-1,6321929.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
770,B0350.2h.1,ham-1,5975571.0,5947741,5948107,5947133.0,K02B2.5.1
771,Y73B6BL.29b.1,ham-1,6322820.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
772,Y73B6BL.29b.1,ham-1,6322529.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
773,B0350.2h.1,ham-1,5975571.0,5947741,5948144,5947133.0,K02B2.5.1
774,Y73B6BL.29b.2,ham-1,6322820.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
775,Y73B6BL.29b.3,ham-1,6322808.0,6321696,6322113,6315719.0,Y73B6BL.7a.1
776,Y73B6BL.29b.1,ham-1,6322529.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
777,Y73B6BL.29b.1,ham-1,6322820.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
778,B0350.2c.1,ham-1,5975557.0,5947778,5948143,5947133.0,K02B2.5.1
779,Y73B6BL.29b.3,ham-1,6322808.0,6321692,6322053,6315719.0,Y73B6BL.7a.1
780,Y73B6BL.29b.1,ham-1,6322820.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
781,Y73B6BL.4.1,ham-1,6337653.0,6336025,6337234,6335248.0,Y73B6BL.13.1
782,Y73B6BL.29b.2,ham-1,6322330.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
783,Y73B6BL.30a.1,ham-1,6334215.0,6333862,6333985,6333565.0,Y73B6BL.5e.1
784,Y73B6BL.34.1,ham-1,6377065.0,6376550,6376909,6373596.0,Y73B6BL.33a.1
785,Y73B6BL.4.1,ham-1,6337653.0,6335812,6337454,6335248.0,Y73B6BL.13.1
786,Y73B6BL.29b.2,ham-1,6322820.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
787,Y73B6BL.29b.3,ham-1,6322808.0,6321681,6322120,6315719.0,Y73B6BL.7a.1
788,Y73B6BL.34.1,ham-1,6377065.0,6376490,6376966,6373596.0,Y73B6BL.33a.1
789,Y73B6BL.4.1,ham-1,6337653.0,6335809,6337391,6335248.0,Y73B6BL.13.1
790,B0350.2c.1,ham-1,5975557.0,5947741,5948107,5947133.0,K02B2.5.1
791,Y73B6BL.3.1,ham-1,6415478.0,6415127,6415510,6409760.0,Y73B6BL.35a.1
792,Y73B6BL.43.1,ham-1,6438204.0,6431618,6431777,6428430.0,Y73B6BL.25.1
793,C01G5.7b.1,ham-1,6518159.0,6514776,6515115,6511045.0,Y73B6BR.1a.1
794,B0350.2c.1,ham-1,5975557.0,5947741,5948144,5947133.0,K02B2.5.1
795,Y73B6BL.1.1,ham-1,6480521.0,6474701,6475144,6472326.0,Y73B6BL.27.1
796,C01G5.6.1,ham-1,6522867.0,6522357,6522675,6522306.0,C01G5.9.1
797,Y73B6BL.3.1,ham-1,6415478.0,6415077,6415498,6409760.0,Y73B6BL.35a.1
798,C01G5.7b.1,ham-1,6518159.0,6514726,6515006,6511045.0,Y73B6BR.1a.1
799,C01G5.25.1,ham-1,6541684.0,6541540,6541812,6537671.0,C01G5.3.1
800,Y73B6BL.1.1,ham-1,6480521.0,6474386,6475436,6472326.0,Y73B6BL.27.1
801,C01G5.7b.1,ham-1,6518159.0,6514715,6515128,6511045.0,Y73B6BR.1a.1
802,Y73B6BL.34.1,ham-1,6377065.0,6376477,6376936,6373596.0,Y73B6BL.33a.1
803,Y73B6BL.1.1,ham-1,6480521.0,6474354,6475210,6472326.0,Y73B6BL.27.1
804,C43G2.4.2,ham-1,6560734.0,6556663,6556991,6552504.0,C01G5.8b.1
805,C43G2.4.1,ham-1,6560736.0,6556663,6556991,6552504.0,C01G5.8b.1
806,C43G2.5a.1,ham-1,6557155.0,6556663,6556991,6552504.0,C01G5.8b.1
807,C43G2.3a.1,ham-1,6578214.0,6576689,6577163,6566228.0,C43G2.2a.1
808,C43G2.4.2,ham-1,6560734.0,6556579,6557065,6552504.0,C01G5.8b.1
809,C43G2.4.1,ham-1,6560736.0,6556579,6557065,6552504.0,C01G5.8b.1
810,F38A5.7.1,ham-1,6601674.0,6601198,6601632,6600521.0,F38A5.8.1
811,C43G2.3a.1,ham-1,6578214.0,6576579,6577210,6566228.0,C43G2.2a.1
812,C43G2.5a.1,ham-1,6557155.0,6556579,6557065,6552504.0,C01G5.8b.1
813,C01B10.44.1,ham-1,6623690.0,6622120,6622557,6619559.0,C01B10.3.1
814,C01B10.5a.1,ham-1,6646373.0,6645799,6646408,6645181.0,C01B10.6a.1
815,C43G2.4.2,ham-1,6560734.0,6556579,6556995,6552504.0,C01G5.8b.1
816,C01B10.9.1,ham-1,6632222.0,6631896,6632178,6628377.0,C01B10.4a.1
817,C43G2.5a.1,ham-1,6557155.0,6556579,6556995,6552504.0,C01G5.8b.1
818,C01B10.5c.1,ham-1,6646312.0,6645799,6646408,6645181.0,C01B10.6a.1
819,C01B10.5a.1,ham-1,6646373.0,6645754,6646393,6645181.0,C01B10.6a.1
820,C43G2.3a.1,ham-1,6578214.0,6576579,6577193,6566228.0,C43G2.2a.1
821,C43G2.4.2,ham-1,6560734.0,6555319,6556281,6552504.0,C01G5.8b.1
822,C01B10.44.1,ham-1,6623690.0,6622103,6622549,6619559.0,C01B10.3.1
823,C01B10.5b.1,ham-1,6646374.0,6645799,6646408,6645181.0,C01B10.6a.1
824,C43G2.4.1,ham-1,6560736.0,6556579,6556995,6552504.0,C01G5.8b.1
825,C01B10.5a.1,ham-1,6646373.0,6645745,6646440,6645181.0,C01B10.6a.1
826,C43G2.5a.1,ham-1,6557155.0,6555319,6556281,6552504.0,C01G5.8b.1
827,C43G2.4.2,ham-1,6560734.0,6554977,6556281,6552504.0,C01G5.8b.1
828,C01B10.11.1,ham-1,6657981.0,6657510,6657883,6646936.0,C01B10.5b.1
829,H34C03.2b.1,ham-1,6757311.0,6756185,6756836,6743237.0,Y73B6A.5e.1
830,C01B10.5b.1,ham-1,6646374.0,6645754,6646393,6645181.0,C01B10.6a.1
831,C43G2.3a.1,ham-1,6578214.0,6576011,6576341,6566228.0,C43G2.2a.1
832,C01B10.5c.1,ham-1,6646312.0,6645754,6646393,6645181.0,C01B10.6a.1
833,C01B10.9.1,ham-1,6632222.0,6631836,6632191,6628377.0,C01B10.4a.1
834,C43G2.5a.1,ham-1,6557155.0,6554977,6556281,6552504.0,C01G5.8b.1
835,H34C03.2a.1,ham-1,6757311.0,6756185,6756836,6743237.0,Y73B6A.5e.1
836,C01B10.5c.1,ham-1,6646312.0,6645745,6646440,6645181.0,C01B10.6a.1
837,C01B10.11.1,ham-1,6657981.0,6657459,6657979,6646936.0,C01B10.5b.1
838,H34C03.2b.1,ham-1,6757311.0,6756135,6756847,6743237.0,Y73B6A.5e.1
839,H34C03.2a.1,ham-1,6757311.0,6756135,6756847,6743237.0,Y73B6A.5e.1
840,C43G2.3a.1,ham-1,6578214.0,6576010,6576351,6566228.0,C43G2.2a.1
841,C43G2.4.2,ham-1,6560734.0,6554971,6556301,6552504.0,C01G5.8b.1
842,C01B10.9.1,ham-1,6632222.0,6631833,6632168,6628377.0,C01B10.4a.1
843,C01B10.5b.1,ham-1,6646374.0,6645745,6646440,6645181.0,C01B10.6a.1
844,H34C03.2a.1,ham-1,6757311.0,6756129,6756838,6743237.0,Y73B6A.5e.1
845,C43G2.4.1,ham-1,6560736.0,6555319,6556281,6552504.0,C01G5.8b.1
846,C01B10.11.1,ham-1,6657981.0,6657446,6657981,6646936.0,C01B10.5b.1
847,C43G2.5a.1,ham-1,6557155.0,6554971,6556301,6552504.0,C01G5.8b.1
848,C43G2.3a.1,ham-1,6578214.0,6575190,6575468,6566228.0,C43G2.2a.1
849,H34C03.2b.1,ham-1,6757311.0,6756129,6756838,6743237.0,Y73B6A.5e.1
850,C17H12.13b.1,ham-1,6778153.0,6767230,6767640,6765200.0,H34C03.1.1
851,H34C03.2a.1,ham-1,6757311.0,6752657,6752898,6743237.0,Y73B6A.5e.1
852,C43G2.4.1,ham-1,6560736.0,6554977,6556281,6552504.0,C01G5.8b.1
853,C17H12.14.1,ham-1,6791074.0,6790326,6790896,6787419.0,C17H12.2.1
854,C01B10.11.1,ham-1,6657981.0,6653636,6654264,6646936.0,C01B10.5b.1
855,C17H12.10.1,ham-1,6806799.0,6806491,6806761,6805960.0,C17H12.37.1
856,C17H12.37.1,ham-1,6805115.0,6803766,6804256,6798976.0,C17H12.4.1
857,H34C03.2a.1,ham-1,6757311.0,6748540,6748789,6743237.0,Y73B6A.5e.1
858,C43G2.4.1,ham-1,6560736.0,6554971,6556301,6552504.0,C01G5.8b.1
859,C17H12.13b.1,ham-1,6778153.0,6767223,6767639,6765200.0,H34C03.1.1
860,C17H12.14.1,ham-1,6791074.0,6790322,6790904,6787419.0,C17H12.2.1
861,C01B10.11.1,ham-1,6657981.0,6653636,6654284,6646936.0,C01B10.5b.1
862,C05B10.1b.1,ham-1,6842958.0,6841542,6841870,6833464.0,H20E11.1a.1
863,H34C03.2b.1,ham-1,6757311.0,6752657,6752898,6743237.0,Y73B6A.5e.1
864,H34C03.2a.1,ham-1,6757311.0,6748526,6748789,6743237.0,Y73B6A.5e.1
865,C17H12.14.1,ham-1,6791074.0,6790305,6790916,6787419.0,C17H12.2.1
866,C17H12.10.1,ham-1,6806799.0,6806460,6806875,6805960.0,C17H12.37.1
867,H34C03.2a.1,ham-1,6757311.0,6747623,6748000,6743237.0,Y73B6A.5e.1
868,H34C03.2b.1,ham-1,6757311.0,6748540,6748789,6743237.0,Y73B6A.5e.1
869,C05B10.1b.1,ham-1,6842958.0,6841497,6841913,6833464.0,H20E11.1a.1
870,T22D1.3a.1,ham-1,6913538.0,6913088,6913389,6912865.0,T22D1.4.1
871,T05A12.4.1,ham-1,6887948.0,6887600,6888121,6883916.0,T05A12.3.1
872,C05B10.1b.1,ham-1,6842958.0,6841497,6841901,6833464.0,H20E11.1a.1
873,C17H12.10.1,ham-1,6806799.0,6806429,6806897,6805960.0,C17H12.37.1
874,T22D1.3c.1,ham-1,6913538.0,6913088,6913389,6912865.0,T22D1.4.1
875,H34C03.2a.1,ham-1,6757311.0,6747593,6748007,6743237.0,Y73B6A.5e.1
876,T05A12.4.2,ham-1,6888967.0,6887600,6888121,6883916.0,T05A12.3.1
877,B0478.1a.1,ham-1,6957641.0,6956760,6957044,6929087.0,T22D1.12a.1
878,H34C03.2b.1,ham-1,6757311.0,6748526,6748789,6743237.0,Y73B6A.5e.1
879,B0478.1b.1,ham-1,6960209.0,6958780,6959062,6929087.0,T22D1.12a.1
880,T05A12.4.1,ham-1,6888971.0,6887600,6888121,6883916.0,T05A12.3.1
881,C05B10.1b.1,ham-1,6842958.0,6838992,6839526,6833464.0,H20E11.1a.1
882,B0478.1b.1,ham-1,6960727.0,6958780,6959062,6929087.0,T22D1.12a.1
883,B0478.1b.1,ham-1,6960209.0,6958757,6959065,6929087.0,T22D1.12a.1
884,H34C03.2b.1,ham-1,6757311.0,6747623,6748000,6743237.0,Y73B6A.5e.1
885,B0478.1a.1,ham-1,6957641.0,6956719,6957029,6929087.0,T22D1.12a.1
886,C06G3.7a.1,ham-1,7011954.0,7011784,7012073,7010781.0,C25A8.2.1
887,B0478.1b.1,ham-1,6960209.0,6958718,6959089,6929087.0,T22D1.12a.1
888,B0478.1a.1,ham-1,6957641.0,6950915,6951050,6929087.0,T22D1.12a.1
889,C05B10.1b.1,ham-1,6842958.0,6838911,6839609,6833464.0,H20E11.1a.1
890,H34C03.2b.1,ham-1,6757311.0,6747593,6748007,6743237.0,Y73B6A.5e.1
891,C06G3.5b.2,ham-1,7025330.0,7023797,7024315,7020210.0,C06G3.6.1
892,B0478.1b.1,ham-1,6960727.0,6958757,6959065,6929087.0,T22D1.12a.1
893,C06G3.7a.1,ham-1,7011954.0,7011746,7012029,7010781.0,C25A8.2.1
894,C25A8.5.1,ham-1,6999506.0,6995351,6995442,6979027.0,ZK381.5a.1
895,C06G3.5a.1,ham-1,7024211.0,7023797,7024315,7020210.0,C06G3.6.1
896,C05B10.1b.1,ham-1,6842958.0,6838907,6839624,6833464.0,H20E11.1a.1
897,B0478.1b.1,ham-1,6960209.0,6956760,6957044,6929087.0,T22D1.12a.1
898,C06G3.5b.2,ham-1,7026472.0,7023797,7024315,7020210.0,C06G3.6.1
899,C25A8.5.1,ham-1,6999506.0,6987199,6987405,6979027.0,ZK381.5a.1
900,C06G3.5b.1,ham-1,7026472.0,7023797,7024315,7020210.0,C06G3.6.1
901,B0478.1b.1,ham-1,6960727.0,6958718,6959089,6929087.0,T22D1.12a.1
902,C06G3.2.1,ham-1,7040211.0,7039467,7039805,7037082.0,C06G3.10.1
903,C06G3.5b.2,ham-1,7026472.0,7023781,7024333,7020210.0,C06G3.6.1
904,C06G3.5b.1,ham-1,7026472.0,7023781,7024333,7020210.0,C06G3.6.1
905,C06G3.5a.1,ham-1,7024211.0,7023781,7024333,7020210.0,C06G3.6.1
906,C06G3.1a.1,ham-1,7050156.0,7049622,7050240,7044162.0,C06G3.11.1
907,C05B10.1b.1,ham-1,6842958.0,6836139,6836154,6833464.0,H20E11.1a.1
908,C06G3.5b.2,ham-1,7025330.0,7023781,7024333,7020210.0,C06G3.6.1
909,C25A8.5.1,ham-1,6999506.0,6987196,6987429,6979027.0,ZK381.5a.1
910,B0478.1b.1,ham-1,6960209.0,6956719,6957029,6929087.0,T22D1.12a.1
911,B0478.1b.1,ham-1,6960727.0,6956760,6957044,6929087.0,T22D1.12a.1
912,C06G3.1a.1,ham-1,7050156.0,7049471,7050220,7044162.0,C06G3.11.1
913,C06G3.2.1,ham-1,7040211.0,7039454,7039818,7037082.0,C06G3.10.1
914,C06G3.5b.1,ham-1,7026472.0,7022959,7023341,7020210.0,C06G3.6.1
915,C05B10.1b.1,ham-1,6842958.0,6834726,6834962,6833464.0,H20E11.1a.1
916,C06G3.5b.2,ham-1,7026472.0,7022959,7023341,7020210.0,C06G3.6.1
917,C06G3.1a.1,ham-1,7050156.0,7049464,7050540,7044162.0,C06G3.11.1
918,C06G3.5a.1,ham-1,7024211.0,7022959,7023341,7020210.0,C06G3.6.1
919,C06G3.5b.2,ham-1,7025330.0,7022959,7023341,7020210.0,C06G3.6.1
920,C06G3.5b.1,ham-1,7026472.0,7022855,7023460,7020210.0,C06G3.6.1
921,C06G3.1b.1,ham-1,7050156.0,7049622,7050240,7044162.0,C06G3.11.1
922,C06G3.2.1,ham-1,7040211.0,7039443,7039821,7037082.0,C06G3.10.1
923,B0478.1b.1,ham-1,6960727.0,6956719,6957029,6929087.0,T22D1.12a.1
924,C06G3.1a.1,ham-1,7050156.0,7048527,7049238,7044162.0,C06G3.11.1
925,C06G3.5b.2,ham-1,7025330.0,7022855,7023460,7020210.0,C06G3.6.1
926,C06G3.5b.1,ham-1,7026472.0,7022816,7023484,7020210.0,C06G3.6.1
927,C05B10.1b.1,ham-1,6842958.0,6834724,6834974,6833464.0,H20E11.1a.1
928,C06G3.1b.1,ham-1,7050156.0,7049471,7050220,7044162.0,C06G3.11.1
929,C06G3.5b.1,ham-1,7026472.0,7021782,7021786,7020210.0,C06G3.6.1
930,C06G3.1a.1,ham-1,7050156.0,7047016,7048294,7044162.0,C06G3.11.1
931,C06G3.5b.2,ham-1,7026472.0,7022855,7023460,7020210.0,C06G3.6.1
932,C06G3.5b.2,ham-1,7025330.0,7022816,7023484,7020210.0,C06G3.6.1
933,C06G3.5a.1,ham-1,7024211.0,7022855,7023460,7020210.0,C06G3.6.1
934,B0478.1b.1,ham-1,6960727.0,6950915,6951050,6929087.0,T22D1.12a.1
935,C06G3.5b.1,ham-1,7026472.0,7020644,7021011,7020210.0,C06G3.6.1
936,C06G3.1a.1,ham-1,7050156.0,7046997,7048315,7044162.0,C06G3.11.1
937,ZC477.3b.1,ham-1,7103546.0,7103260,7103649,7101462.0,ZC477.5.1
938,C06G3.1b.1,ham-1,7050156.0,7049464,7050540,7044162.0,C06G3.11.1
939,B0478.1b.1,ham-1,6960209.0,6950915,6951050,6929087.0,T22D1.12a.1
940,ZC477.3b.1,ham-1,7103546.0,7103202,7103673,7101462.0,ZC477.5.1
941,ZC477.3a.1,ham-1,7103492.0,7103260,7103649,7101462.0,ZC477.5.1
942,C06G3.5b.2,ham-1,7026472.0,7022816,7023484,7020210.0,C06G3.6.1
943,C06G3.1b.1,ham-1,7050156.0,7048527,7049238,7044162.0,C06G3.11.1
944,C06G3.5b.1,ham-1,7026472.0,7020630,7021027,7020210.0,C06G3.6.1
945,C06G3.5a.1,ham-1,7024211.0,7022816,7023484,7020210.0,C06G3.6.1
946,C06G3.1a.1,ham-1,7050156.0,7046928,7049238,7044162.0,C06G3.11.1
947,ZC477.3b.1,ham-1,7103546.0,7103202,7103670,7101462.0,ZC477.5.1
948,ZC477.3a.1,ham-1,7103492.0,7103202,7103673,7101462.0,ZC477.5.1
949,C06G3.1b.1,ham-1,7050156.0,7047016,7048294,7044162.0,C06G3.11.1
950,C06G3.5b.2,ham-1,7026472.0,7021782,7021786,7020210.0,C06G3.6.1
951,C06G3.5b.2,ham-1,7025330.0,7021782,7021786,7020210.0,C06G3.6.1
952,C06G3.1a.1,ham-1,7050156.0,7044723,7045103,7044162.0,C06G3.11.1
953,C06G3.1b.1,ham-1,7050156.0,7046997,7048315,7044162.0,C06G3.11.1
954,ZC477.3a.1,ham-1,7103492.0,7103202,7103670,7101462.0,ZC477.5.1
955,C06G3.5a.1,ham-1,7024211.0,7021782,7021786,7020210.0,C06G3.6.1
956,C34D4.4.1,ham-1,7149361.0,7149108,7149643,7134856.0,C34D4.14d.1
957,C42D4.18.1,ham-1,7166783.0,7166583,7166882,7160284.0,C42D4.8.1
958,C06G3.1a.1,ham-1,7050156.0,7044698,7045234,7044162.0,C06G3.11.1
959,C06G3.1b.1,ham-1,7050156.0,7046928,7049238,7044162.0,C06G3.11.1
960,C34D4.4.1,ham-1,7149361.0,7149038,7149643,7134856.0,C34D4.14d.1
961,C42D4.18.1,ham-1,7166783.0,7166580,7166891,7160284.0,C42D4.8.1
962,C06G3.5b.2,ham-1,7026472.0,7020644,7021011,7020210.0,C06G3.6.1
963,C42D4.3.1,ham-1,7179239.0,7168283,7168660,7167930.0,C42D4.18.1
964,C06G3.1a.1,ham-1,7050156.0,7044696,7045234,7044162.0,C06G3.11.1
965,C06G3.5b.2,ham-1,7025330.0,7020644,7021011,7020210.0,C06G3.6.1
966,C34D4.4.1,ham-1,7149361.0,7147656,7148067,7134856.0,C34D4.14d.1
967,C06G3.5a.1,ham-1,7024211.0,7020644,7021011,7020210.0,C06G3.6.1
968,D2024.3.1,ham-1,7237718.0,7237199,7237458,7232822.0,D2024.4b.1
969,C42D4.18.1,ham-1,7166783.0,7166564,7166908,7160284.0,C42D4.8.1
970,C06G3.5b.2,ham-1,7025330.0,7020630,7021027,7020210.0,C06G3.6.1
971,C06G3.1b.1,ham-1,7050156.0,7044723,7045103,7044162.0,C06G3.11.1
972,C42D4.3.1,ham-1,7179239.0,7168254,7168642,7167930.0,C42D4.18.1
973,D2024.3.1,ham-1,7237718.0,7237183,7237480,7232822.0,D2024.4b.1
974,D2024.4b.1,ham-1,7231235.0,7230213,7230553,7228702.0,D2024.6.1
975,C42D4.18.1,ham-1,7166783.0,7165723,7166097,7160284.0,C42D4.8.1
976,C06G3.5a.1,ham-1,7024211.0,7020630,7021027,7020210.0,C06G3.6.1
