,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
773,C30D11.1l.1,ham-1,4124701.0,4113676,4113936,4096915.0,C03C10.7.1
774,C16C10.4.2,ham-1,4171337.0,4171002,4171357,4169088.0,C16C10.5.1
775,C30D11.1k.1,ham-1,4124701.0,4100794,4101476,4096915.0,C03C10.7.1
776,C16C10.4.1,ham-1,4171336.0,4170975,4171321,4169088.0,C16C10.5.1
777,C30D11.1o.1,ham-1,4134126.0,4113611,4113960,4096915.0,C03C10.7.1
778,E03A3.6b.2,ham-1,4078654.0,4057924,4058207,4052934.0,E03A3.2.1
779,C16C10.11.1,ham-1,4152054.0,4150805,4152028,4147453.0,C16C10.12a.1
780,C30D11.1k.1,ham-1,4124701.0,4100794,4101504,4096915.0,C03C10.7.1
781,R74.3.2,ham-1,4193821.0,4193543,4194062,4193427.0,R74.4b.1
782,C16C10.4.1,ham-1,4171336.0,4170974,4171339,4169088.0,C16C10.5.1
783,C30D11.1k.1,ham-1,4124701.0,4099756,4100483,4096915.0,C03C10.7.1
784,R74.3.1,ham-1,4193809.0,4193543,4194062,4193427.0,R74.4b.1
785,C16C10.4.2,ham-1,4171337.0,4170975,4171321,4169088.0,C16C10.5.1
786,C16C10.11.1,ham-1,4152054.0,4150782,4152030,4147453.0,C16C10.12a.1
787,C30D11.1o.1,ham-1,4134126.0,4113540,4113914,4096915.0,C03C10.7.1
788,R74.3.1,ham-1,4193809.0,4193455,4194456,4193427.0,R74.4b.1
789,R74.3.2,ham-1,4193821.0,4193455,4194456,4193427.0,R74.4b.1
790,C16C10.4.2,ham-1,4171337.0,4170974,4171339,4169088.0,C16C10.5.1
791,C30D11.1l.1,ham-1,4124701.0,4113611,4113960,4096915.0,C03C10.7.1
792,C30D11.1k.1,ham-1,4124701.0,4099686,4100458,4096915.0,C03C10.7.1
793,C30D11.1o.1,ham-1,4134126.0,4100794,4101476,4096915.0,C03C10.7.1
794,C30D11.1l.1,ham-1,4124701.0,4113540,4113914,4096915.0,C03C10.7.1
795,C30D11.1k.1,ham-1,4124701.0,4099649,4100354,4096915.0,C03C10.7.1
796,C30D11.1o.1,ham-1,4134126.0,4100794,4101504,4096915.0,C03C10.7.1
797,C30D11.1l.1,ham-1,4124701.0,4100794,4101476,4096915.0,C03C10.7.1
798,C30D11.1k.1,ham-1,4124701.0,4098695,4099104,4096915.0,C03C10.7.1
799,C30D11.1o.1,ham-1,4134126.0,4099756,4100483,4096915.0,C03C10.7.1
800,C30D11.1l.1,ham-1,4124701.0,4100794,4101504,4096915.0,C03C10.7.1
801,C30D11.1o.1,ham-1,4134126.0,4099686,4100458,4096915.0,C03C10.7.1
802,C30D11.1l.1,ham-1,4124701.0,4099756,4100483,4096915.0,C03C10.7.1
803,C30D11.1o.1,ham-1,4134126.0,4099649,4100354,4096915.0,C03C10.7.1
804,C30D11.1o.1,ham-1,4134126.0,4098695,4099104,4096915.0,C03C10.7.1
805,C30D11.1l.1,ham-1,4124701.0,4099686,4100458,4096915.0,C03C10.7.1
806,C30D11.1l.1,ham-1,4124701.0,4099649,4100354,4096915.0,C03C10.7.1
807,C30D11.1l.1,ham-1,4124701.0,4098695,4099104,4096915.0,C03C10.7.1
808,R74.7.1,ham-1,4204429.0,4204134,4204447,4202373.0,R74.6.1
809,R10E4.1.2,ham-1,4270257.0,4269505,4269859,4264081.0,T08A11.2.1
810,R74.7.1,ham-1,4204429.0,4204081,4204430,4202373.0,R74.6.1
811,R10E4.1.1,ham-1,4270257.0,4269505,4269859,4264081.0,T08A11.2.1
812,F43C1.5.1,ham-1,4229141.0,4223506,4224048,4217395.0,F43C1.2a.1
813,R10E4.1.2,ham-1,4270257.0,4269465,4270184,4264081.0,T08A11.2.1
814,H38K22.2b.1,ham-1,4313925.0,4313387,4313925,4303306.0,H38K22.1.1
815,R10E4.1.2,ham-1,4269743.0,4269505,4269859,4264081.0,T08A11.2.1
816,R10E4.1.1,ham-1,4270257.0,4269465,4270184,4264081.0,T08A11.2.1
817,H38K22.2a.2,ham-1,4313912.0,4313387,4313925,4303306.0,H38K22.1.1
818,B0285.1b.1,ham-1,4332992.0,4332500,4332911,4325252.0,H38K22.5c.1
819,H38K22.2a.1,ham-1,4313927.0,4313387,4313925,4303306.0,H38K22.1.1
820,R10E4.1.1,ham-1,4270257.0,4269465,4270184,4264081.0,T08A11.2.1
821,B0285.1a.1,ham-1,4333019.0,4332500,4332911,4325252.0,H38K22.5c.1
822,R10E4.1.2,ham-1,4270257.0,4269465,4270184,4264081.0,T08A11.2.1
823,H38K22.2b.1,ham-1,4313925.0,4313355,4313788,4303306.0,H38K22.1.1
824,B0285.1b.1,ham-1,4332992.0,4332486,4332911,4325252.0,H38K22.5c.1
825,R10E4.1.2,ham-1,4269743.0,4269465,4270184,4264081.0,T08A11.2.1
826,H38K22.2a.1,ham-1,4313927.0,4313355,4313788,4303306.0,H38K22.1.1
827,F43C1.5.1,ham-1,4229141.0,4223399,4224190,4217395.0,F43C1.2a.1
828,B0285.1c.1,ham-1,4333135.0,4332500,4332911,4325252.0,H38K22.5c.1
829,B0285.1b.1,ham-1,4332992.0,4330838,4331422,4325252.0,H38K22.5c.1
830,B0285.1a.1,ham-1,4333019.0,4332486,4332911,4325252.0,H38K22.5c.1
831,R10E4.1.2,ham-1,4269743.0,4269465,4270184,4264081.0,T08A11.2.1
832,H38K22.2a.1,ham-1,4313927.0,4313344,4313924,4303306.0,H38K22.1.1
833,B0285.1c.1,ham-1,4333135.0,4332486,4332911,4325252.0,H38K22.5c.1
834,H38K22.2a.2,ham-1,4313912.0,4313355,4313788,4303306.0,H38K22.1.1
835,B0285.1a.1,ham-1,4333019.0,4330838,4331422,4325252.0,H38K22.5c.1
836,B0285.1c.1,ham-1,4332995.0,4332500,4332911,4325252.0,H38K22.5c.1
837,B0285.1b.1,ham-1,4332992.0,4330739,4331430,4325252.0,H38K22.5c.1
838,F43C1.5.1,ham-1,4229141.0,4223399,4224144,4217395.0,F43C1.2a.1
839,H38K22.2b.1,ham-1,4313925.0,4313344,4313924,4303306.0,H38K22.1.1
840,B0285.1c.1,ham-1,4333135.0,4330838,4331422,4325252.0,H38K22.5c.1
841,H38K22.2a.2,ham-1,4313912.0,4313344,4313924,4303306.0,H38K22.1.1
842,B0285.1b.1,ham-1,4332992.0,4329824,4330120,4325252.0,H38K22.5c.1
843,B0285.1c.1,ham-1,4333135.0,4330739,4331430,4325252.0,H38K22.5c.1
844,B0285.1c.1,ham-1,4332995.0,4332486,4332911,4325252.0,H38K22.5c.1
845,B0285.1b.1,ham-1,4333135.0,4332500,4332911,4325252.0,H38K22.5c.1
846,B0285.1a.1,ham-1,4333019.0,4330739,4331430,4325252.0,H38K22.5c.1
847,B0285.1a.1,ham-1,4333135.0,4332500,4332911,4325252.0,H38K22.5c.1
848,B0285.1c.1,ham-1,4333135.0,4329824,4330120,4325252.0,H38K22.5c.1
849,B0285.1a.2,ham-1,4333388.0,4332500,4332911,4325252.0,H38K22.5c.1
850,B0285.1b.1,ham-1,4333135.0,4332486,4332911,4325252.0,H38K22.5c.1
851,B0285.1b.1,ham-1,4332992.0,4329409,4330094,4325252.0,H38K22.5c.1
852,B0285.1a.1,ham-1,4333019.0,4329824,4330120,4325252.0,H38K22.5c.1
853,B0285.1a.2,ham-1,4333388.0,4332486,4332911,4325252.0,H38K22.5c.1
854,B0285.1c.2,ham-1,4333387.0,4332500,4332911,4325252.0,H38K22.5c.1
855,B0285.1a.1,ham-1,4333135.0,4332486,4332911,4325252.0,H38K22.5c.1
856,B0285.1c.1,ham-1,4332995.0,4330838,4331422,4325252.0,H38K22.5c.1
857,B0285.1a.1,ham-1,4333394.0,4332500,4332911,4325252.0,H38K22.5c.1
858,B0285.1c.1,ham-1,4333135.0,4329409,4330094,4325252.0,H38K22.5c.1
859,B0285.1c.1,ham-1,4332995.0,4330739,4331430,4325252.0,H38K22.5c.1
860,B0285.1a.1,ham-1,4333019.0,4329409,4330094,4325252.0,H38K22.5c.1
861,B0285.1c.2,ham-1,4333387.0,4332486,4332911,4325252.0,H38K22.5c.1
862,B0285.1b.1,ham-1,4333135.0,4330838,4331422,4325252.0,H38K22.5c.1
863,B0285.1b.1,ham-1,4332992.0,4328582,4328966,4325252.0,H38K22.5c.1
864,B0285.1b.2,ham-1,4333392.0,4332500,4332911,4325252.0,H38K22.5c.1
865,B0285.1a.1,ham-1,4333394.0,4332486,4332911,4325252.0,H38K22.5c.1
866,B0285.1c.1,ham-1,4333135.0,4328582,4328966,4325252.0,H38K22.5c.1
867,B0285.1c.1,ham-1,4332995.0,4329824,4330120,4325252.0,H38K22.5c.1
868,B0285.1a.2,ham-1,4333388.0,4330838,4331422,4325252.0,H38K22.5c.1
869,B0285.1a.1,ham-1,4333135.0,4330838,4331422,4325252.0,H38K22.5c.1
870,B0285.1c.2,ham-1,4333387.0,4330838,4331422,4325252.0,H38K22.5c.1
871,B0285.1a.1,ham-1,4333394.0,4330838,4331422,4325252.0,H38K22.5c.1
872,B0285.1a.2,ham-1,4333388.0,4330739,4331430,4325252.0,H38K22.5c.1
873,B0285.1b.1,ham-1,4332992.0,4328567,4328970,4325252.0,H38K22.5c.1
874,B0285.1b.1,ham-1,4333135.0,4330739,4331430,4325252.0,H38K22.5c.1
875,B0285.1c.1,ham-1,4333135.0,4328567,4328970,4325252.0,H38K22.5c.1
876,B0285.1a.1,ham-1,4333019.0,4328582,4328966,4325252.0,H38K22.5c.1
877,B0285.1b.2,ham-1,4333392.0,4332486,4332911,4325252.0,H38K22.5c.1
878,B0285.1a.2,ham-1,4333388.0,4329824,4330120,4325252.0,H38K22.5c.1
879,B0285.1c.1,ham-1,4332995.0,4329409,4330094,4325252.0,H38K22.5c.1
880,B0285.1c.2,ham-1,4333387.0,4330739,4331430,4325252.0,H38K22.5c.1
881,B0285.1b.1,ham-1,4333135.0,4329824,4330120,4325252.0,H38K22.5c.1
882,B0285.1b.1,ham-1,4333394.0,4332500,4332911,4325252.0,H38K22.5c.1
883,B0285.1a.1,ham-1,4333394.0,4330739,4331430,4325252.0,H38K22.5c.1
884,B0285.1c.2,ham-1,4333387.0,4329824,4330120,4325252.0,H38K22.5c.1
885,B0285.1b.1,ham-1,4333394.0,4332486,4332911,4325252.0,H38K22.5c.1
886,B0285.1a.1,ham-1,4333135.0,4330739,4331430,4325252.0,H38K22.5c.1
887,B0285.1b.1,ham-1,4333135.0,4329409,4330094,4325252.0,H38K22.5c.1
888,B0285.1c.1,ham-1,4332995.0,4328582,4328966,4325252.0,H38K22.5c.1
889,B0285.1a.2,ham-1,4333388.0,4329409,4330094,4325252.0,H38K22.5c.1
890,B0285.1b.1,ham-1,4333394.0,4330838,4331422,4325252.0,H38K22.5c.1
891,B0285.1b.2,ham-1,4333392.0,4330838,4331422,4325252.0,H38K22.5c.1
892,B0285.1a.1,ham-1,4333135.0,4329824,4330120,4325252.0,H38K22.5c.1
893,B0285.1c.1,ham-1,4333394.0,4332500,4332911,4325252.0,H38K22.5c.1
894,B0285.1c.2,ham-1,4333387.0,4329409,4330094,4325252.0,H38K22.5c.1
895,B0285.1a.1,ham-1,4333019.0,4328567,4328970,4325252.0,H38K22.5c.1
896,B0285.1b.1,ham-1,4333394.0,4330739,4331430,4325252.0,H38K22.5c.1
897,B0285.1a.2,ham-1,4333388.0,4328582,4328966,4325252.0,H38K22.5c.1
898,B0285.1a.1,ham-1,4333394.0,4329824,4330120,4325252.0,H38K22.5c.1
899,B0285.1c.1,ham-1,4333394.0,4332486,4332911,4325252.0,H38K22.5c.1
900,B0285.1b.2,ham-1,4333392.0,4330739,4331430,4325252.0,H38K22.5c.1
901,B0285.1b.1,ham-1,4333394.0,4329824,4330120,4325252.0,H38K22.5c.1
902,B0285.1a.2,ham-1,4333388.0,4328567,4328970,4325252.0,H38K22.5c.1
903,B0285.1b.1,ham-1,4333135.0,4328582,4328966,4325252.0,H38K22.5c.1
904,B0285.1b.1,ham-1,4333394.0,4329409,4330094,4325252.0,H38K22.5c.1
905,B0285.1b.2,ham-1,4333392.0,4329824,4330120,4325252.0,H38K22.5c.1
906,B0285.1c.1,ham-1,4332995.0,4328567,4328970,4325252.0,H38K22.5c.1
907,B0285.1a.1,ham-1,4333394.0,4329409,4330094,4325252.0,H38K22.5c.1
908,B0285.1c.2,ham-1,4333387.0,4328582,4328966,4325252.0,H38K22.5c.1
909,B0285.1c.1,ham-1,4333394.0,4330838,4331422,4325252.0,H38K22.5c.1
910,B0285.1a.1,ham-1,4333135.0,4329409,4330094,4325252.0,H38K22.5c.1
911,B0285.4.1,ham-1,4343446.0,4343134,4343485,4342079.0,B0285.3.1
912,B0285.1c.2,ham-1,4333387.0,4328567,4328970,4325252.0,H38K22.5c.1
913,B0285.1b.1,ham-1,4333394.0,4328582,4328966,4325252.0,H38K22.5c.1
914,B0285.1b.2,ham-1,4333392.0,4329409,4330094,4325252.0,H38K22.5c.1
915,B0285.1c.1,ham-1,4333394.0,4330739,4331430,4325252.0,H38K22.5c.1
916,B0285.1b.1,ham-1,4333135.0,4328567,4328970,4325252.0,H38K22.5c.1
917,B0285.1a.1,ham-1,4333394.0,4328582,4328966,4325252.0,H38K22.5c.1
918,B0285.1b.1,ham-1,4333394.0,4328567,4328970,4325252.0,H38K22.5c.1
919,B0285.1b.2,ham-1,4333392.0,4328582,4328966,4325252.0,H38K22.5c.1
920,B0285.1c.1,ham-1,4333394.0,4329824,4330120,4325252.0,H38K22.5c.1
921,B0285.4.1,ham-1,4343446.0,4343133,4343485,4342079.0,B0285.3.1
922,B0284.2.1,ham-1,4381643.0,4380807,4381082,4379441.0,B0284.3.1
923,B0285.1a.1,ham-1,4333135.0,4328582,4328966,4325252.0,H38K22.5c.1
924,B0285.1a.1,ham-1,4333394.0,4328567,4328970,4325252.0,H38K22.5c.1
925,B0285.1b.2,ham-1,4333392.0,4328567,4328970,4325252.0,H38K22.5c.1
926,R07E5.3.1,ham-1,4404786.0,4404346,4404658,4402605.0,R07E5.17.1
927,B0284.2.1,ham-1,4381643.0,4380804,4381097,4379441.0,B0284.3.1
928,B0285.1c.1,ham-1,4333394.0,4329409,4330094,4325252.0,H38K22.5c.1
929,R07E5.8a.1,ham-1,4419848.0,4419283,4419663,4418498.0,R07E5.7.1
930,R07E5.3.1,ham-1,4404786.0,4404345,4404658,4402605.0,R07E5.17.1
931,B0285.1a.1,ham-1,4333135.0,4328567,4328970,4325252.0,H38K22.5c.1
932,F56F3.5.1,ham-1,4475918.0,4475420,4475848,4472434.0,F56F3.1.1
933,R07E5.8a.1,ham-1,4419848.0,4419275,4419660,4418498.0,R07E5.7.1
934,B0285.1c.1,ham-1,4333394.0,4328582,4328966,4325252.0,H38K22.5c.1
935,R07E5.8a.2,ham-1,4419854.0,4419283,4419663,4418498.0,R07E5.7.1
936,F56F3.4.1,ham-1,4469112.0,4468512,4468879,4462969.0,F56F3.2a.1
937,F56F3.5.1,ham-1,4475918.0,4475224,4475843,4472434.0,F56F3.1.1
938,B0285.1c.1,ham-1,4333394.0,4328567,4328970,4325252.0,H38K22.5c.1
939,M88.5b.1,ham-1,4555653.0,4551908,4552408,4551567.0,M88.4.1
940,F25F2.1a.1,ham-1,4508855.0,4508176,4508725,4499459.0,C07G2.3.1
941,F25F2.1b.1,ham-1,4508866.0,4508176,4508725,4499459.0,C07G2.3.1
942,M88.5a.1,ham-1,4553618.0,4551908,4552408,4551567.0,M88.4.1
943,F25F2.1a.1,ham-1,4508855.0,4507967,4508755,4499459.0,C07G2.3.1
944,F56F3.5.1,ham-1,4475918.0,4475053,4475858,4472434.0,F56F3.1.1
945,F56F3.4.1,ham-1,4469112.0,4468480,4468879,4462969.0,F56F3.2a.1
946,M88.5c.1,ham-1,4553616.0,4551908,4552408,4551567.0,M88.4.1
947,M88.5d.1,ham-1,4555654.0,4551908,4552408,4551567.0,M88.4.1
948,M88.5b.1,ham-1,4555653.0,4551839,4552510,4551567.0,M88.4.1
949,R07E5.8a.2,ham-1,4419854.0,4419275,4419660,4418498.0,R07E5.7.1
950,M88.5a.1,ham-1,4553618.0,4551839,4552510,4551567.0,M88.4.1
951,F25F2.1b.1,ham-1,4508866.0,4507967,4508755,4499459.0,C07G2.3.1
952,F25F2.2.1,ham-1,4520357.0,4515158,4515483,4512162.0,F25F2.1b.1
953,M88.5d.1,ham-1,4555654.0,4551839,4552510,4551567.0,M88.4.1
954,F25F2.1a.1,ham-1,4508855.0,4507729,4508779,4499459.0,C07G2.3.1
955,M88.5a.1,ham-1,4553618.0,4551839,4552732,4551567.0,M88.4.1
956,M88.5b.1,ham-1,4555653.0,4551839,4552732,4551567.0,M88.4.1
957,M88.6b.1,ham-1,4562738.0,4562060,4562498,4560433.0,M88.5c.1
958,F25F2.1b.1,ham-1,4508866.0,4507729,4508779,4499459.0,C07G2.3.1
959,F25F2.1a.1,ham-1,4508855.0,4507409,4507494,4499459.0,C07G2.3.1
960,M88.5d.1,ham-1,4555654.0,4551839,4552732,4551567.0,M88.4.1
961,F35G12.2.2,ham-1,4568797.0,4568476,4568872,4566409.0,F35G12.1a.1
962,F25F2.2.1,ham-1,4520357.0,4515158,4515485,4512162.0,F25F2.1b.1
963,M88.6b.1,ham-1,4562738.0,4562000,4562510,4560433.0,M88.5c.1
964,F35G12.2.2,ham-1,4568797.0,4568393,4568872,4566409.0,F35G12.1a.1
965,F35G12.2.1,ham-1,4569013.0,4568476,4568872,4566409.0,F35G12.1a.1
966,F35G12.4a.1,ham-1,4578855.0,4578382,4578731,4575195.0,F35G12.3b.1
967,F25F2.1a.1,ham-1,4508855.0,4504250,4505248,4499459.0,C07G2.3.1
968,F25F2.1b.1,ham-1,4508866.0,4507409,4507494,4499459.0,C07G2.3.1
969,F35G12.2.2,ham-1,4568797.0,4568370,4568875,4566409.0,F35G12.1a.1
970,F35G12.2.1,ham-1,4569013.0,4568393,4568872,4566409.0,F35G12.1a.1
971,M88.5c.1,ham-1,4553616.0,4551839,4552510,4551567.0,M88.4.1
972,F35G12.2.2,ham-1,4569013.0,4568476,4568872,4566409.0,F35G12.1a.1
973,F35G12.4b.1,ham-1,4578853.0,4578382,4578731,4575195.0,F35G12.3b.1
974,F25F2.1a.1,ham-1,4508855.0,4504137,4506902,4499459.0,C07G2.3.1
975,F35G12.2.1,ham-1,4569013.0,4568370,4568875,4566409.0,F35G12.1a.1
976,F35G12.8.1,ham-1,4587501.0,4587127,4587461,4586751.0,F35G12.7.1
977,F25F2.1b.1,ham-1,4508866.0,4504250,4505248,4499459.0,C07G2.3.1
978,F35G12.4a.1,ham-1,4578855.0,4578379,4578731,4575195.0,F35G12.3b.1
979,F25F2.1a.1,ham-1,4508855.0,4502874,4503922,4499459.0,C07G2.3.1
980,M88.5c.1,ham-1,4553616.0,4551839,4552732,4551567.0,M88.4.1
981,F35G12.4b.1,ham-1,4578853.0,4578379,4578731,4575195.0,F35G12.3b.1
982,F10F2.3.1,ham-1,4616528.0,4612545,4612949,4603052.0,F35G12.6.1
983,F35G12.8.1,ham-1,4587501.0,4587118,4587481,4586751.0,F35G12.7.1
984,F25F2.1b.1,ham-1,4508866.0,4504137,4506902,4499459.0,C07G2.3.1
985,T23F11.3b.1,ham-1,4658794.0,4656393,4656959,4654355.0,T23F11.2.1
986,F25F2.1a.1,ham-1,4508855.0,4502244,4506871,4499459.0,C07G2.3.1
987,F35G12.8.1,ham-1,4587501.0,4587109,4587485,4586751.0,F35G12.7.1
988,T23F11.1.1,ham-1,4650494.0,4650045,4650316,4646538.0,T23F11.6.1
989,T23F11.3b.1,ham-1,4658794.0,4656371,4656988,4654355.0,T23F11.2.1
990,T23F11.3a.1,ham-1,4659555.0,4656393,4656959,4654355.0,T23F11.2.1
991,T23F11.3a.1,ham-1,4658869.0,4656393,4656959,4654355.0,T23F11.2.1
992,T23F11.3b.1,ham-1,4659555.0,4656393,4656959,4654355.0,T23F11.2.1
993,F25F2.1b.1,ham-1,4508866.0,4502874,4503922,4499459.0,C07G2.3.1
994,T23F11.1.1,ham-1,4650494.0,4649192,4649856,4646538.0,T23F11.6.1
995,T04A8.8.1,ham-1,4693995.0,4693241,4693792,4692228.0,T04A8.6.1
996,T23F11.3b.1,ham-1,4659555.0,4656371,4656988,4654355.0,T23F11.2.1
997,F10F2.3.1,ham-1,4616528.0,4612363,4612973,4603052.0,F35G12.6.1
998,T23F11.3a.1,ham-1,4659555.0,4656371,4656988,4654355.0,T23F11.2.1
999,T04A8.8.1,ham-1,4693995.0,4693219,4693788,4692228.0,T04A8.6.1
1000,T23F11.1.1,ham-1,4650494.0,4648920,4650318,4646538.0,T23F11.6.1
1001,T23F11.3a.1,ham-1,4658869.0,4656371,4656988,4654355.0,T23F11.2.1
1002,F35G12.2.2,ham-1,4569013.0,4568393,4568872,4566409.0,F35G12.1a.1
1003,F25F2.1b.1,ham-1,4508866.0,4502244,4506871,4499459.0,C07G2.3.1
1004,T04A8.5.1,ham-1,4689280.0,4687143,4687448,4686184.0,T04A8.4b.1
1005,B0393.2.2,ham-1,4754588.0,4754109,4754496,4753049.0,B0393.1.1
1006,B0393.2.1,ham-1,4754588.0,4754109,4754496,4753049.0,B0393.1.1
1007,F10F2.3.1,ham-1,4616528.0,4612353,4612983,4603052.0,F35G12.6.1
1008,B0393.2.2,ham-1,4754588.0,4754103,4754612,4753049.0,B0393.1.1
1009,F17C8.1.1,ham-1,4722095.0,4721781,4722155,4715586.0,T04A8.14.1
1010,B0393.2.2,ham-1,4754424.0,4754109,4754496,4753049.0,B0393.1.1
1011,C38D4.3.1,ham-1,4786080.0,4785707,4786027,4783361.0,C38D4.1a.1
1012,B0393.2.1,ham-1,4754588.0,4754103,4754612,4753049.0,B0393.1.1
1013,T04A8.5.1,ham-1,4689280.0,4687136,4687458,4686184.0,T04A8.4b.1
1014,T23F11.1.1,ham-1,4650494.0,4648877,4649841,4646538.0,T23F11.6.1
1015,C38D4.5a.1,ham-1,4796836.0,4795983,4796858,4795423.0,C38D4.4.1
1016,B0393.2.2,ham-1,4754588.0,4754099,4754606,4753049.0,B0393.1.1
1017,C38D4.3.1,ham-1,4786080.0,4785704,4786030,4783361.0,C38D4.1a.1
1018,C38D4.5b.1,ham-1,4796841.0,4795983,4796858,4795423.0,C38D4.4.1
1019,F17C8.1.1,ham-1,4722095.0,4721734,4722177,4715586.0,T04A8.14.1
1020,B0393.2.1,ham-1,4754588.0,4754099,4754606,4753049.0,B0393.1.1
1021,B0393.2.2,ham-1,4754424.0,4754103,4754612,4753049.0,B0393.1.1
1022,C38D4.5a.1,ham-1,4796836.0,4795933,4796861,4795423.0,C38D4.4.1
1023,F35G12.2.2,ham-1,4569013.0,4568370,4568875,4566409.0,F35G12.1a.1
1024,B0393.2.2,ham-1,4754424.0,4754099,4754606,4753049.0,B0393.1.1
1025,C38D4.5b.1,ham-1,4796841.0,4795933,4796861,4795423.0,C38D4.4.1
1026,C38D4.5a.1,ham-1,4796836.0,4795925,4796877,4795423.0,C38D4.4.1
1027,F17C8.1.1,ham-1,4722095.0,4721730,4722161,4715586.0,T04A8.14.1
1028,F26A1.1.1,ham-1,4850507.0,4849690,4850512,4847071.0,F26A1.13.1
1029,C35D10.5.1,ham-1,4862351.0,4861952,4862275,4860772.0,C35D10.6.1
1030,C35D10.16.1,ham-1,4878658.0,4878280,4878617,4877716.0,C35D10.13.1
1031,F26F4.4.2,ham-1,4900718.0,4899569,4900178,4895154.0,F26F4.7.1
1032,C38D4.5b.1,ham-1,4796841.0,4795925,4796877,4795423.0,C38D4.4.1
1033,C35D10.16.1,ham-1,4878658.0,4878278,4878620,4877716.0,C35D10.13.1
1034,F26F4.3.1,ham-1,4907196.0,4905263,4905935,4904051.0,F26F4.8.1
1035,F26F4.4.1,ham-1,4900508.0,4899569,4900178,4895154.0,F26F4.7.1
1036,C35D10.5.1,ham-1,4862351.0,4861943,4862285,4860772.0,C35D10.6.1
1037,F17C8.1.1,ham-1,4722095.0,4720779,4721164,4715586.0,T04A8.14.1
1038,F26F4.4.2,ham-1,4900718.0,4899183,4900749,4895154.0,F26F4.7.1
1039,F26F4.3.1,ham-1,4907196.0,4905263,4905935,4904051.0,F26F4.8.1
1040,F26F4.4.1,ham-1,4900508.0,4899183,4900749,4895154.0,F26F4.7.1
1041,F26F4.4.1,ham-1,4900724.0,4899569,4900178,4895154.0,F26F4.7.1
1042,F26F4.4.1,ham-1,4900508.0,4899066,4900802,4895154.0,F26F4.7.1
1043,F26F4.1.1,ham-1,4912699.0,4912318,4912637,4912163.0,F26F4.9b.2
1044,F17C8.1.1,ham-1,4722095.0,4720770,4721161,4715586.0,T04A8.14.1
1045,F26F4.4.1,ham-1,4900724.0,4899183,4900749,4895154.0,F26F4.7.1
1046,F26F4.4.2,ham-1,4900718.0,4899066,4900802,4895154.0,F26F4.7.1
1047,F26F4.1.1,ham-1,4912699.0,4912300,4912698,4912163.0,F26F4.9b.2
1048,F26F4.4.1,ham-1,4900724.0,4899066,4900802,4895154.0,F26F4.7.1
1049,F26F4.1.1,ham-1,4912699.0,4912299,4912697,4912163.0,F26F4.9b.2
1050,C26E6.2.1,ham-1,4952124.0,4950281,4950692,4947317.0,C26E6.3.1
1051,C26E6.2.1,ham-1,4952124.0,4950281,4950687,4947317.0,C26E6.3.1
1052,C27F2.2a.1,ham-1,4965571.0,4962875,4963268,4961954.0,C27F2.9.1
1053,C27F2.2a.1,ham-1,4965571.0,4962835,4963448,4961954.0,C27F2.9.1
1054,C27F2.2a.1,ham-1,4965571.0,4962835,4963286,4961954.0,C27F2.9.1
1055,R144.5.1,ham-1,4999375.0,4998238,4999144,4991561.0,C27F2.8.1
1056,R144.5.1,ham-1,4999375.0,4998209,4999153,4991561.0,C27F2.8.1
1057,R144.5.1,ham-1,4999375.0,4998171,4998619,4991561.0,C27F2.8.1
1058,R144.4b.1,ham-1,5018639.0,5018025,5018529,5010104.0,R144.7a.1
1059,R144.4b.1,ham-1,5018639.0,5017953,5018543,5010104.0,R144.7a.1
1060,R144.4b.1,ham-1,5018639.0,5017922,5018545,5010104.0,R144.7a.1
1061,R144.4b.1,ham-1,5018639.0,5013778,5014374,5010104.0,R144.7a.1
1062,R144.4b.1,ham-1,5018639.0,5013251,5014923,5010104.0,R144.7a.1
1063,R144.4b.1,ham-1,5018639.0,5013251,5014899,5010104.0,R144.7a.1
1064,R144.4a.1,ham-1,5018645.0,5018025,5018529,5010104.0,R144.7a.1
1065,R144.4a.1,ham-1,5018645.0,5017953,5018543,5010104.0,R144.7a.1
1066,R144.4a.1,ham-1,5018645.0,5017922,5018545,5010104.0,R144.7a.1
1067,R144.4a.1,ham-1,5018645.0,5013778,5014374,5010104.0,R144.7a.1
1068,R144.4a.1,ham-1,5018645.0,5013251,5014923,5010104.0,R144.7a.1
1069,R144.4a.1,ham-1,5018645.0,5013251,5014899,5010104.0,R144.7a.1
1070,R144.2b.1,ham-1,5024914.0,5024082,5025373,5024064.0,R144.13.1
1071,R144.2a.2,ham-1,5024915.0,5024082,5025373,5024064.0,R144.13.1
1072,R144.2b.1,ham-1,5024914.0,5024080,5025509,5024064.0,R144.13.1
1073,R144.2a.2,ham-1,5024915.0,5024080,5025509,5024064.0,R144.13.1
1074,R144.2b.1,ham-1,5025344.0,5024082,5025373,5024064.0,R144.13.1
1075,R144.2b.2,ham-1,5024992.0,5024082,5025373,5024064.0,R144.13.1
1076,R144.2a.2,ham-1,5025344.0,5024082,5025373,5024064.0,R144.13.1
1077,R144.2a.1,ham-1,5025344.0,5024082,5025373,5024064.0,R144.13.1
1078,R144.2b.1,ham-1,5025344.0,5024080,5025509,5024064.0,R144.13.1
