,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
938,F13B10.1d.1,ham-1,3891439.0,3908108,3908688,3903185.0,ZK1058.1.1
939,F13B10.1a.1,ham-1,3891454.0,3898878,3899267,3903185.0,ZK1058.1.1
940,R10E9.1.1,ham-1,3976391.0,3978337,3978805,3985565.0,Y1A5A.1.1
941,ZK1058.5.1,ham-1,3921711.0,3953164,3955036,3923781.0,ZK1058.9a.1
942,F13B10.1a.1,ham-1,3891031.0,3908108,3908688,3903185.0,ZK1058.1.1
943,F37A8.4.1,ham-1,3935908.0,3953169,3953988,3957476.0,F37A8.5.1
944,R10E9.1.1,ham-1,3976391.0,3978361,3978821,3985565.0,Y1A5A.1.1
945,R10E9.1.1,ham-1,3972919.0,3978337,3978805,3985565.0,Y1A5A.1.1
946,ZK1058.2.1,ham-1,3914149.0,3915638,3916092,3918527.0,ZK1058.4.1
947,C36E8.1.1,ham-1,4003959.0,4004130,4004609,4009614.0,C36E8.3.1
948,R10E9.1.2,ham-1,3972920.0,3978337,3978805,3985565.0,Y1A5A.1.1
949,C36E8.5.1,ham-1,4017627.0,4017943,4020270,4021778.0,T02C12.2.1
950,C36E8.1.1,ham-1,4004114.0,4004130,4004609,4009614.0,C36E8.3.1
951,R10E9.1.1,ham-1,3976391.0,3980023,3980756,3985565.0,Y1A5A.1.1
952,R10E9.1.1,ham-1,3972919.0,3978361,3978821,3985565.0,Y1A5A.1.1
953,F37A8.4.1,ham-1,3935908.0,3953186,3953633,3957476.0,F37A8.5.1
954,C36E8.5.1,ham-1,4017627.0,4017950,4020253,4021778.0,T02C12.2.1
955,R10E9.1.1,ham-1,3972919.0,3980023,3980756,3985565.0,Y1A5A.1.1
956,F13B10.1a.1,ham-1,3891454.0,3908108,3908688,3903185.0,ZK1058.1.1
957,C36E8.1.1,ham-1,4004114.0,4004148,4004613,4009614.0,C36E8.3.1
958,R10E9.1.2,ham-1,3972920.0,3978361,3978821,3985565.0,Y1A5A.1.1
959,R10E9.1.1,ham-1,3976391.0,3980032,3980745,3985565.0,Y1A5A.1.1
960,C36E8.1.1,ham-1,4004114.0,4004171,4004537,4009614.0,C36E8.3.1
961,F37A8.4.1,ham-1,3935908.0,3954226,3955023,3957476.0,F37A8.5.1
962,R10E9.1.1,ham-1,3972919.0,3980032,3980745,3985565.0,Y1A5A.1.1
963,R10E9.1.1,ham-1,3976391.0,3980216,3980648,3985565.0,Y1A5A.1.1
964,C36E8.1.1,ham-1,4003959.0,4004148,4004613,4009614.0,C36E8.3.1
965,C36E8.5.1,ham-1,4017627.0,4018092,4020183,4021778.0,T02C12.2.1
966,C36E8.1.1,ham-1,4004114.0,4011447,4011719,4009614.0,C36E8.3.1
967,F37A8.4.1,ham-1,3935908.0,3954238,3954711,3957476.0,F37A8.5.1
968,R10E9.1.1,ham-1,3976391.0,4004130,4004609,3985565.0,Y1A5A.1.1
969,R10E9.1.2,ham-1,3972920.0,3980023,3980756,3985565.0,Y1A5A.1.1
970,ZK1058.2.1,ham-1,3914149.0,3916553,3916986,3918527.0,ZK1058.4.1
971,R10E9.1.1,ham-1,3972919.0,3980216,3980648,3985565.0,Y1A5A.1.1
972,F37A8.4.1,ham-1,3935908.0,3955599,3956087,3957476.0,F37A8.5.1
973,C36E8.1.1,ham-1,4003959.0,4004171,4004537,4009614.0,C36E8.3.1
974,ZK1058.2.1,ham-1,3914149.0,3916554,3916994,3918527.0,ZK1058.4.1
975,R10E9.1.1,ham-1,3972919.0,4004130,4004609,3985565.0,Y1A5A.1.1
976,R10E9.1.2,ham-1,3972920.0,3980032,3980745,3985565.0,Y1A5A.1.1
977,C36E8.5.1,ham-1,4017627.0,4057924,4058207,4021778.0,T02C12.2.1
978,C03C10.1.1,ham-1,4086636.0,4087530,4088844,4089715.0,C03C10.5.1
979,C03C10.1.3,ham-1,4086508.0,4087530,4088844,4089715.0,C03C10.5.1
980,F37A8.4.1,ham-1,3935908.0,3955614,3956062,3957476.0,F37A8.5.1
981,C03C10.1.1,ham-1,4086505.0,4087530,4088844,4089715.0,C03C10.5.1
982,C03C10.1.1,ham-1,4086636.0,4087537,4088841,4089715.0,C03C10.5.1
983,C03C10.1.2,ham-1,4086507.0,4087530,4088844,4089715.0,C03C10.5.1
984,ZK1058.2.1,ham-1,3914149.0,3921691,3922134,3918527.0,ZK1058.4.1
985,C03C10.1.2,ham-1,4086636.0,4087530,4088844,4089715.0,C03C10.5.1
986,F37A8.4.1,ham-1,3935908.0,3978337,3978805,3957476.0,F37A8.5.1
987,C03C10.1.1,ham-1,4086636.0,4098695,4099104,4089715.0,C03C10.5.1
988,R10E9.1.2,ham-1,3972920.0,3980216,3980648,3985565.0,Y1A5A.1.1
989,C36E8.1.1,ham-1,4003959.0,4011447,4011719,4009614.0,C36E8.3.1
990,C03C10.1.2,ham-1,4086636.0,4087537,4088841,4089715.0,C03C10.5.1
991,C03C10.1.1,ham-1,4086505.0,4087537,4088841,4089715.0,C03C10.5.1
992,C03C10.1.2,ham-1,4086507.0,4087537,4088841,4089715.0,C03C10.5.1
993,C03C10.1.2,ham-1,4086636.0,4098695,4099104,4089715.0,C03C10.5.1
994,C16C10.12a.1,ham-1,4151598.0,4150782,4152030,4152686.0,C16C10.11.1
995,R10E9.1.2,ham-1,3972920.0,4004130,4004609,3985565.0,Y1A5A.1.1
996,C16C10.12a.1,ham-1,4151598.0,4150805,4152028,4152686.0,C16C10.11.1
997,C03C10.1.1,ham-1,4086505.0,4098695,4099104,4089715.0,C03C10.5.1
998,C03C10.1.3,ham-1,4086508.0,4087537,4088841,4089715.0,C03C10.5.1
999,C16C10.5.1,ham-1,4170953.0,4170974,4171339,4172066.0,C16C10.4.1
1000,C03C10.1.2,ham-1,4086507.0,4098695,4099104,4089715.0,C03C10.5.1
1001,C16C10.5.1,ham-1,4170953.0,4170975,4171321,4172066.0,C16C10.4.1
1002,C16C10.12a.1,ham-1,4151598.0,4150848,4151293,4152686.0,C16C10.11.1
1003,C03C10.4.1,ham-1,4098190.0,4098695,4099104,4144979.0,C30D11.1h.1
1004,C03C10.1.3,ham-1,4086508.0,4098695,4099104,4089715.0,C03C10.5.1
1005,R74.6.1,ham-1,4204222.0,4204081,4204430,4205679.0,R74.7.1
1006,C16C10.5.1,ham-1,4170953.0,4171002,4171357,4172066.0,C16C10.4.1
1007,C03C10.4.1,ham-1,4098190.0,4099649,4100354,4144979.0,C30D11.1h.1
1008,C16C10.12a.1,ham-1,4151598.0,4170974,4171339,4152686.0,C16C10.11.1
1009,F43C1.4.1,ham-1,4233219.0,4236162,4236666,4241330.0,F43C1.7.1
1010,C16C10.5.1,ham-1,4170953.0,4193364,4194456,4172066.0,C16C10.4.1
1011,C03C10.4.1,ham-1,4098190.0,4099686,4100458,4144979.0,C30D11.1h.1
1012,R74.6.1,ham-1,4204222.0,4204134,4204447,4205679.0,R74.7.1
1013,F43C1.4.1,ham-1,4233219.0,4236184,4236659,4241330.0,F43C1.7.1
1014,C03C10.4.1,ham-1,4098190.0,4099756,4100483,4144979.0,C30D11.1h.1
1015,R74.6.1,ham-1,4204222.0,4223399,4224144,4205679.0,R74.7.1
1016,T08A11.2.1,ham-1,4269270.0,4269465,4270184,4272254.0,R10E4.1.2
1017,F43C1.4.1,ham-1,4233219.0,4237312,4238173,4241330.0,F43C1.7.1
1018,C03C10.4.1,ham-1,4098190.0,4100794,4101504,4144979.0,C30D11.1h.1
1019,R10E4.2b.1,ham-1,4279259.0,4280208,4281324,4285841.0,R10E4.3.1
1020,R10E4.2g.1,ham-1,4279473.0,4280208,4281324,4285841.0,R10E4.3.1
1021,T08A11.2.1,ham-1,4269270.0,4269465,4270184,4272254.0,R10E4.1.2
1022,F43C1.4.1,ham-1,4233219.0,4237312,4238184,4241330.0,F43C1.7.1
1023,R10E4.2g.2,ham-1,4279259.0,4280208,4281324,4285841.0,R10E4.3.1
1024,R10E4.2a.1,ham-1,4279259.0,4280208,4281324,4285841.0,R10E4.3.1
1025,C03C10.4.1,ham-1,4098190.0,4100794,4101476,4144979.0,C30D11.1h.1
1026,R10E4.2g.1,ham-1,4279473.0,4280214,4281244,4285841.0,R10E4.3.1
1027,R10E4.2b.1,ham-1,4279259.0,4280214,4281244,4285841.0,R10E4.3.1
1028,F43C1.4.1,ham-1,4233219.0,4237565,4238106,4241330.0,F43C1.7.1
1029,R10E4.2g.2,ham-1,4279259.0,4280214,4281244,4285841.0,R10E4.3.1
1030,T08A11.2.1,ham-1,4269270.0,4269505,4269859,4272254.0,R10E4.1.2
1031,R10E4.2g.1,ham-1,4279473.0,4280233,4281324,4285841.0,R10E4.3.1
1032,R10E4.2a.2,ham-1,4279473.0,4280208,4281324,4285841.0,R10E4.3.1
1033,R10E4.2g.2,ham-1,4279259.0,4280233,4281324,4285841.0,R10E4.3.1
1034,T08A11.2.1,ham-1,4269270.0,4274626,4274840,4272254.0,R10E4.1.2
1035,R10E4.2a.1,ham-1,4279259.0,4280214,4281244,4285841.0,R10E4.3.1
1036,F43C1.4.1,ham-1,4233219.0,4269465,4270184,4241330.0,F43C1.7.1
1037,R10E4.2b.1,ham-1,4279259.0,4280233,4281324,4285841.0,R10E4.3.1
1038,C03C10.4.1,ham-1,4098190.0,4113540,4113914,4144979.0,C30D11.1h.1
1039,R10E4.2a.2,ham-1,4279473.0,4280214,4281244,4285841.0,R10E4.3.1
1040,R10E4.2g.2,ham-1,4279259.0,4281622,4282941,4285841.0,R10E4.3.1
1041,R10E4.2g.1,ham-1,4279473.0,4281622,4282941,4285841.0,R10E4.3.1
1042,R10E4.2a.2,ham-1,4279473.0,4280233,4281324,4285841.0,R10E4.3.1
1043,R10E4.2b.1,ham-1,4279259.0,4281622,4282941,4285841.0,R10E4.3.1
1044,R10E4.2f.1,ham-1,4279259.0,4280208,4281324,4285841.0,R10E4.3.1
1045,R10E4.2g.2,ham-1,4279259.0,4281642,4283617,4285841.0,R10E4.3.1
1046,C03C10.4.1,ham-1,4098190.0,4113611,4113960,4144979.0,C30D11.1h.1
1047,R10E4.2a.1,ham-1,4279259.0,4280233,4281324,4285841.0,R10E4.3.1
1048,R10E4.2g.1,ham-1,4279473.0,4281642,4283617,4285841.0,R10E4.3.1
1049,R10E4.2f.2,ham-1,4279473.0,4280208,4281324,4285841.0,R10E4.3.1
1050,R10E4.2a.2,ham-1,4279473.0,4281622,4282941,4285841.0,R10E4.3.1
1051,C03C10.4.1,ham-1,4098190.0,4113676,4113936,4144979.0,C30D11.1h.1
1052,R10E4.2g.2,ham-1,4279259.0,4281701,4282772,4285841.0,R10E4.3.1
1053,R10E4.2b.2,ham-1,4279262.0,4280208,4281324,4285841.0,R10E4.3.1
1054,R10E4.2a.4,ham-1,4279262.0,4280208,4281324,4285841.0,R10E4.3.1
1055,R10E4.2b.1,ham-1,4279259.0,4281642,4283617,4285841.0,R10E4.3.1
1056,R10E4.2g.2,ham-1,4279259.0,4284373,4285234,4285841.0,R10E4.3.1
1057,C03C10.4.1,ham-1,4098190.0,4150782,4152030,4144979.0,C30D11.1h.1
1058,R10E4.2f.2,ham-1,4279473.0,4280214,4281244,4285841.0,R10E4.3.1
1059,R10E4.2g.2,ham-1,4279259.0,4284385,4285156,4285841.0,R10E4.3.1
1060,R10E4.2a.2,ham-1,4279473.0,4281642,4283617,4285841.0,R10E4.3.1
1061,R10E4.2a.1,ham-1,4279259.0,4281622,4282941,4285841.0,R10E4.3.1
1062,R10E4.2g.1,ham-1,4279473.0,4281701,4282772,4285841.0,R10E4.3.1
1063,R10E4.2b.2,ham-1,4279262.0,4280214,4281244,4285841.0,R10E4.3.1
1064,R10E4.2a.4,ham-1,4279262.0,4280214,4281244,4285841.0,R10E4.3.1
1065,R10E4.2g.2,ham-1,4279259.0,4284401,4285217,4285841.0,R10E4.3.1
1066,R10E4.2a.2,ham-1,4279473.0,4281701,4282772,4285841.0,R10E4.3.1
1067,R10E4.2g.1,ham-1,4279473.0,4284373,4285234,4285841.0,R10E4.3.1
1068,R10E4.2g.2,ham-1,4279259.0,4291301,4291662,4285841.0,R10E4.3.1
1069,R10E4.2f.1,ham-1,4279259.0,4280214,4281244,4285841.0,R10E4.3.1
1070,R10E4.2f.2,ham-1,4279473.0,4280233,4281324,4285841.0,R10E4.3.1
1071,R10E4.2a.1,ham-1,4279259.0,4281642,4283617,4285841.0,R10E4.3.1
1072,R10E4.2b.1,ham-1,4279259.0,4281701,4282772,4285841.0,R10E4.3.1
1073,R10E4.2b.2,ham-1,4279262.0,4280233,4281324,4285841.0,R10E4.3.1
1074,R10E4.2g.1,ham-1,4279473.0,4284385,4285156,4285841.0,R10E4.3.1
1075,R10E4.2a.2,ham-1,4279473.0,4284373,4285234,4285841.0,R10E4.3.1
1076,R10E4.2a.3,ham-1,4279261.0,4280208,4281324,4285841.0,R10E4.3.1
1077,R10E4.2i.1,ham-1,4279259.0,4280208,4281324,4285841.0,R10E4.3.1
1078,R10E4.2a.1,ham-1,4279259.0,4281701,4282772,4285841.0,R10E4.3.1
1079,R10E4.2f.2,ham-1,4279473.0,4281622,4282941,4285841.0,R10E4.3.1
1080,R10E4.2b.2,ham-1,4279262.0,4281622,4282941,4285841.0,R10E4.3.1
1081,R10E4.2a.4,ham-1,4279262.0,4280233,4281324,4285841.0,R10E4.3.1
1082,R10E4.2i.1,ham-1,4279259.0,4280214,4281244,4285841.0,R10E4.3.1
1083,R10E4.2a.3,ham-1,4279261.0,4280214,4281244,4285841.0,R10E4.3.1
1084,R10E4.2g.1,ham-1,4279473.0,4284401,4285217,4285841.0,R10E4.3.1
1085,R10E4.2i.1,ham-1,4279259.0,4280233,4281324,4285841.0,R10E4.3.1
1086,R10E4.2a.2,ham-1,4279473.0,4284385,4285156,4285841.0,R10E4.3.1
1087,R10E4.2a.3,ham-1,4279261.0,4280233,4281324,4285841.0,R10E4.3.1
1088,R10E4.2f.2,ham-1,4279473.0,4281642,4283617,4285841.0,R10E4.3.1
1089,R10E4.2a.1,ham-1,4279259.0,4284373,4285234,4285841.0,R10E4.3.1
1090,R10E4.2i.1,ham-1,4279259.0,4281622,4282941,4285841.0,R10E4.3.1
1091,R10E4.2a.4,ham-1,4279262.0,4281622,4282941,4285841.0,R10E4.3.1
1092,R10E4.2a.2,ham-1,4279473.0,4284401,4285217,4285841.0,R10E4.3.1
1093,R10E4.2f.2,ham-1,4279473.0,4281701,4282772,4285841.0,R10E4.3.1
1094,R10E4.2g.1,ham-1,4279473.0,4291301,4291662,4285841.0,R10E4.3.1
1095,R10E4.2f.1,ham-1,4279259.0,4280233,4281324,4285841.0,R10E4.3.1
1096,R10E4.2a.3,ham-1,4279261.0,4281622,4282941,4285841.0,R10E4.3.1
1097,R10E4.2a.2,ham-1,4279473.0,4291301,4291662,4285841.0,R10E4.3.1
1098,R10E4.2b.2,ham-1,4279262.0,4281642,4283617,4285841.0,R10E4.3.1
1099,R10E4.2a.4,ham-1,4279262.0,4281642,4283617,4285841.0,R10E4.3.1
1100,R10E4.2b.1,ham-1,4279259.0,4284373,4285234,4285841.0,R10E4.3.1
1101,R10E4.2f.1,ham-1,4279259.0,4281622,4282941,4285841.0,R10E4.3.1
1102,R10E4.2i.1,ham-1,4279259.0,4281642,4283617,4285841.0,R10E4.3.1
1103,R10E4.2a.1,ham-1,4279259.0,4284385,4285156,4285841.0,R10E4.3.1
1104,R10E4.2a.3,ham-1,4279261.0,4281642,4283617,4285841.0,R10E4.3.1
1105,R10E4.2b.1,ham-1,4280217.0,4280208,4281324,4285841.0,R10E4.3.1
1106,R10E4.2f.1,ham-1,4280224.0,4280208,4281324,4285841.0,R10E4.3.1
1107,R10E4.2f.1,ham-1,4279259.0,4281642,4283617,4285841.0,R10E4.3.1
1108,R10E4.2i.1,ham-1,4279259.0,4281701,4282772,4285841.0,R10E4.3.1
1109,R10E4.2f.2,ham-1,4279473.0,4284373,4285234,4285841.0,R10E4.3.1
1110,R10E4.2b.1,ham-1,4279259.0,4284385,4285156,4285841.0,R10E4.3.1
1111,R10E4.2a.3,ham-1,4279261.0,4281701,4282772,4285841.0,R10E4.3.1
1112,R10E4.2b.1,ham-1,4280217.0,4280214,4281244,4285841.0,R10E4.3.1
1113,R10E4.2f.1,ham-1,4280224.0,4280214,4281244,4285841.0,R10E4.3.1
1114,R10E4.2f.1,ham-1,4279259.0,4281701,4282772,4285841.0,R10E4.3.1
1115,R10E4.2b.1,ham-1,4280217.0,4280233,4281324,4285841.0,R10E4.3.1
1116,R10E4.2b.1,ham-1,4279259.0,4284401,4285217,4285841.0,R10E4.3.1
1117,R10E4.2b.2,ham-1,4279262.0,4281701,4282772,4285841.0,R10E4.3.1
1118,R10E4.2a.4,ham-1,4279262.0,4281701,4282772,4285841.0,R10E4.3.1
1119,R10E4.2f.2,ham-1,4279473.0,4284385,4285156,4285841.0,R10E4.3.1
1120,R10E4.2f.1,ham-1,4280224.0,4280233,4281324,4285841.0,R10E4.3.1
1121,R10E4.2b.1,ham-1,4280217.0,4281622,4282941,4285841.0,R10E4.3.1
1122,R10E4.2i.1,ham-1,4279259.0,4284373,4285234,4285841.0,R10E4.3.1
1123,R10E4.2a.1,ham-1,4279259.0,4284401,4285217,4285841.0,R10E4.3.1
1124,R10E4.2f.2,ham-1,4279473.0,4284401,4285217,4285841.0,R10E4.3.1
1125,R10E4.2a.4,ham-1,4279262.0,4284373,4285234,4285841.0,R10E4.3.1
1126,R10E4.2a.3,ham-1,4279261.0,4284373,4285234,4285841.0,R10E4.3.1
1127,R10E4.2f.1,ham-1,4280224.0,4281622,4282941,4285841.0,R10E4.3.1
1128,R10E4.2b.1,ham-1,4280217.0,4281642,4283617,4285841.0,R10E4.3.1
1129,R10E4.2i.1,ham-1,4279259.0,4284385,4285156,4285841.0,R10E4.3.1
1130,R10E4.2f.2,ham-1,4279473.0,4291301,4291662,4285841.0,R10E4.3.1
1131,R10E4.2a.4,ham-1,4279262.0,4284385,4285156,4285841.0,R10E4.3.1
1132,R10E4.2b.1,ham-1,4280217.0,4281701,4282772,4285841.0,R10E4.3.1
1133,R10E4.2b.2,ham-1,4279262.0,4284373,4285234,4285841.0,R10E4.3.1
1134,R10E4.2f.1,ham-1,4280224.0,4281642,4283617,4285841.0,R10E4.3.1
1135,R10E4.2f.1,ham-1,4279259.0,4284373,4285234,4285841.0,R10E4.3.1
1136,R10E4.2b.1,ham-1,4280217.0,4284373,4285234,4285841.0,R10E4.3.1
1137,R10E4.2b.2,ham-1,4279262.0,4284385,4285156,4285841.0,R10E4.3.1
1138,R10E4.2i.1,ham-1,4279259.0,4284401,4285217,4285841.0,R10E4.3.1
1139,R10E4.2f.1,ham-1,4280224.0,4281701,4282772,4285841.0,R10E4.3.1
1140,R10E4.2a.3,ham-1,4279261.0,4284385,4285156,4285841.0,R10E4.3.1
1141,R10E4.2b.1,ham-1,4280217.0,4284385,4285156,4285841.0,R10E4.3.1
1142,R10E4.2a.4,ham-1,4279262.0,4284401,4285217,4285841.0,R10E4.3.1
1143,R10E4.2b.1,ham-1,4279259.0,4291301,4291662,4285841.0,R10E4.3.1
1144,R10E4.2a.1,ham-1,4279259.0,4291301,4291662,4285841.0,R10E4.3.1
1145,R10E4.2f.1,ham-1,4280224.0,4284373,4285234,4285841.0,R10E4.3.1
1146,R10E4.2i.1,ham-1,4279259.0,4291301,4291662,4285841.0,R10E4.3.1
1147,R10E4.2a.3,ham-1,4279261.0,4284401,4285217,4285841.0,R10E4.3.1
1148,R10E4.2b.1,ham-1,4280217.0,4284401,4285217,4285841.0,R10E4.3.1
1149,R10E4.2a.2,ham-1,4280219.0,4280208,4281324,4285841.0,R10E4.3.1
1150,R10E4.2b.2,ham-1,4279262.0,4284401,4285217,4285841.0,R10E4.3.1
1151,R10E4.2f.1,ham-1,4279259.0,4284385,4285156,4285841.0,R10E4.3.1
1152,R10E4.2f.1,ham-1,4280224.0,4284385,4285156,4285841.0,R10E4.3.1
1153,R10E4.2b.1,ham-1,4280217.0,4291301,4291662,4285841.0,R10E4.3.1
1154,R10E4.2b.2,ham-1,4279262.0,4291301,4291662,4285841.0,R10E4.3.1
1155,R10E4.2a.4,ham-1,4279262.0,4291301,4291662,4285841.0,R10E4.3.1
1156,R10E4.2a.2,ham-1,4280219.0,4280214,4281244,4285841.0,R10E4.3.1
1157,R10E4.2f.1,ham-1,4280224.0,4284401,4285217,4285841.0,R10E4.3.1
1158,R10E4.2f.1,ham-1,4280224.0,4291301,4291662,4285841.0,R10E4.3.1
1159,R10E4.2g.2,ham-1,4280219.0,4280208,4281324,4285841.0,R10E4.3.1
1160,R10E4.2i.1,ham-1,4280219.0,4280208,4281324,4285841.0,R10E4.3.1
1161,R10E4.2a.2,ham-1,4280219.0,4280233,4281324,4285841.0,R10E4.3.1
1162,R10E4.2f.1,ham-1,4279259.0,4284401,4285217,4285841.0,R10E4.3.1
1163,R10E4.2i.1,ham-1,4280219.0,4280214,4281244,4285841.0,R10E4.3.1
1164,R10E4.2g.2,ham-1,4280219.0,4280214,4281244,4285841.0,R10E4.3.1
1165,R10E4.2a.3,ham-1,4279261.0,4291301,4291662,4285841.0,R10E4.3.1
1166,R10E4.2g.1,ham-1,4280219.0,4280208,4281324,4285841.0,R10E4.3.1
1167,R10E4.2b.2,ham-1,4280193.0,4280208,4281324,4285841.0,R10E4.3.1
1168,R10E4.2a.1,ham-1,4280217.0,4280208,4281324,4285841.0,R10E4.3.1
1169,R10E4.2f.2,ham-1,4280219.0,4280208,4281324,4285841.0,R10E4.3.1
1170,R10E4.2g.2,ham-1,4280219.0,4280233,4281324,4285841.0,R10E4.3.1
1171,R10E4.2a.2,ham-1,4280219.0,4281622,4282941,4285841.0,R10E4.3.1
1172,R10E4.2f.1,ham-1,4279259.0,4291301,4291662,4285841.0,R10E4.3.1
1173,R10E4.2a.3,ham-1,4280214.0,4280208,4281324,4285841.0,R10E4.3.1
1174,R10E4.2i.1,ham-1,4280219.0,4280233,4281324,4285841.0,R10E4.3.1
1175,R10E4.2b.2,ham-1,4280193.0,4280214,4281244,4285841.0,R10E4.3.1
1176,R10E4.2g.2,ham-1,4280219.0,4281622,4282941,4285841.0,R10E4.3.1
1177,R10E4.2g.1,ham-1,4280219.0,4280214,4281244,4285841.0,R10E4.3.1
1178,R10E4.2f.2,ham-1,4280219.0,4280214,4281244,4285841.0,R10E4.3.1
1179,R10E4.2i.1,ham-1,4280219.0,4281622,4282941,4285841.0,R10E4.3.1
1180,R10E4.2g.2,ham-1,4280219.0,4281642,4283617,4285841.0,R10E4.3.1
1181,R10E4.2b.2,ham-1,4280193.0,4280233,4281324,4285841.0,R10E4.3.1
1182,R10E4.2a.2,ham-1,4280219.0,4281642,4283617,4285841.0,R10E4.3.1
1183,R10E4.2g.2,ham-1,4280219.0,4281701,4282772,4285841.0,R10E4.3.1
1184,R10E4.2a.4,ham-1,4280188.0,4280208,4281324,4285841.0,R10E4.3.1
1185,R10E4.2g.1,ham-1,4280219.0,4280233,4281324,4285841.0,R10E4.3.1
1186,R10E4.2a.3,ham-1,4280214.0,4280214,4281244,4285841.0,R10E4.3.1
1187,R10E4.2f.2,ham-1,4280219.0,4280233,4281324,4285841.0,R10E4.3.1
1188,R10E4.2b.2,ham-1,4280193.0,4281622,4282941,4285841.0,R10E4.3.1
1189,R10E4.2a.1,ham-1,4280217.0,4280214,4281244,4285841.0,R10E4.3.1
1190,R10E4.2g.2,ham-1,4280219.0,4284373,4285234,4285841.0,R10E4.3.1
1191,R10E4.2a.2,ham-1,4280219.0,4281701,4282772,4285841.0,R10E4.3.1
1192,R10E4.2g.1,ham-1,4280219.0,4281622,4282941,4285841.0,R10E4.3.1
1193,R10E4.2i.1,ham-1,4280219.0,4281642,4283617,4285841.0,R10E4.3.1
1194,R10E4.2a.1,ham-1,4280217.0,4280233,4281324,4285841.0,R10E4.3.1
1195,R10E4.2g.2,ham-1,4280219.0,4284385,4285156,4285841.0,R10E4.3.1
1196,R10E4.2g.1,ham-1,4280219.0,4281642,4283617,4285841.0,R10E4.3.1
1197,R10E4.2b.2,ham-1,4280193.0,4281642,4283617,4285841.0,R10E4.3.1
1198,R10E4.2a.3,ham-1,4280214.0,4280233,4281324,4285841.0,R10E4.3.1
1199,R10E4.2a.4,ham-1,4280188.0,4280214,4281244,4285841.0,R10E4.3.1
1200,R10E4.2b.2,ham-1,4280193.0,4281701,4282772,4285841.0,R10E4.3.1
1201,R10E4.2g.1,ham-1,4280219.0,4281701,4282772,4285841.0,R10E4.3.1
1202,R10E4.2a.2,ham-1,4280219.0,4284373,4285234,4285841.0,R10E4.3.1
1203,R10E4.2a.1,ham-1,4280217.0,4281622,4282941,4285841.0,R10E4.3.1
1204,R10E4.2f.2,ham-1,4280219.0,4281622,4282941,4285841.0,R10E4.3.1
1205,R10E4.2i.1,ham-1,4280219.0,4281701,4282772,4285841.0,R10E4.3.1
1206,R10E4.2b.2,ham-1,4280193.0,4284373,4285234,4285841.0,R10E4.3.1
1207,R10E4.2g.1,ham-1,4280219.0,4284373,4285234,4285841.0,R10E4.3.1
1208,R10E4.2a.4,ham-1,4280188.0,4280233,4281324,4285841.0,R10E4.3.1
1209,R10E4.2a.1,ham-1,4280217.0,4281642,4283617,4285841.0,R10E4.3.1
1210,R10E4.2g.2,ham-1,4280219.0,4284401,4285217,4285841.0,R10E4.3.1
1211,R10E4.2a.2,ham-1,4280219.0,4284385,4285156,4285841.0,R10E4.3.1
1212,H38K22.1.1,ham-1,4313128.0,4313344,4313924,4316478.0,H38K22.2b.1
1213,R10E4.2i.1,ham-1,4280219.0,4284373,4285234,4285841.0,R10E4.3.1
1214,R10E4.2b.2,ham-1,4280193.0,4284385,4285156,4285841.0,R10E4.3.1
1215,R10E4.2a.4,ham-1,4280188.0,4281622,4282941,4285841.0,R10E4.3.1
1216,R10E4.2a.1,ham-1,4280217.0,4281701,4282772,4285841.0,R10E4.3.1
1217,R10E4.2f.2,ham-1,4280219.0,4281642,4283617,4285841.0,R10E4.3.1
1218,R10E4.2a.3,ham-1,4280214.0,4281622,4282941,4285841.0,R10E4.3.1
1219,R10E4.2a.1,ham-1,4280217.0,4284373,4285234,4285841.0,R10E4.3.1
1220,R10E4.2i.1,ham-1,4280219.0,4284385,4285156,4285841.0,R10E4.3.1
1221,R10E4.2b.2,ham-1,4280193.0,4284401,4285217,4285841.0,R10E4.3.1
1222,R10E4.2a.4,ham-1,4280188.0,4281642,4283617,4285841.0,R10E4.3.1
1223,H38K22.1.1,ham-1,4313128.0,4313355,4313788,4316478.0,H38K22.2b.1
1224,R10E4.2a.3,ham-1,4280214.0,4281642,4283617,4285841.0,R10E4.3.1
1225,R10E4.2b.2,ham-1,4280193.0,4291301,4291662,4285841.0,R10E4.3.1
1226,R10E4.2i.1,ham-1,4280219.0,4284401,4285217,4285841.0,R10E4.3.1
1227,R10E4.2a.4,ham-1,4280188.0,4281701,4282772,4285841.0,R10E4.3.1
1228,R10E4.2g.1,ham-1,4280219.0,4284385,4285156,4285841.0,R10E4.3.1
1229,R10E4.2a.1,ham-1,4280217.0,4284385,4285156,4285841.0,R10E4.3.1
1230,R10E4.2a.2,ham-1,4280219.0,4284401,4285217,4285841.0,R10E4.3.1
1231,R10E4.2f.2,ham-1,4280219.0,4281701,4282772,4285841.0,R10E4.3.1
1232,H38K22.1.1,ham-1,4313128.0,4313387,4313925,4316478.0,H38K22.2b.1
1233,R10E4.2a.3,ham-1,4280214.0,4281701,4282772,4285841.0,R10E4.3.1
1234,R10E4.2a.2,ham-1,4280219.0,4291301,4291662,4285841.0,R10E4.3.1
1235,R10E4.2g.2,ham-1,4280219.0,4291301,4291662,4285841.0,R10E4.3.1
