,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
847,F46H6.2b.2,ham-1,4502432.0,4507074,4507441,4510754.0,F46H6.1.1
848,F46H6.2b.2,ham-1,4502571.0,4507045,4507472,4510754.0,F46H6.1.1
849,F46H6.2c.2,ham-1,4498722.0,4503343,4503625,4510754.0,F46H6.1.1
850,R160.7.1,ham-1,4383366.0,4395415,4395823,4393167.0,R160.1a.1
851,C07A12.7c.1,ham-1,4519453.0,4519993,4520330,4526205.0,C07A12.4.1
852,F46H6.2b.1,ham-1,4497369.0,4507045,4507472,4510754.0,F46H6.1.1
853,F46H6.2b.2,ham-1,4503771.0,4513621,4513885,4510754.0,F46H6.1.1
854,F46H6.2b.2,ham-1,4502571.0,4507074,4507441,4510754.0,F46H6.1.1
855,F46H6.2b.2,ham-1,4502432.0,4507075,4507491,4510754.0,F46H6.1.1
856,F46H6.2c.1,ham-1,4497369.0,4507045,4507472,4510754.0,F46H6.1.1
857,C07A12.7c.1,ham-1,4519453.0,4523411,4524467,4526205.0,C07A12.4.1
858,F46H6.2a.1,ham-1,4504388.0,4507075,4507491,4510754.0,F46H6.1.1
859,F46H6.2b.1,ham-1,4497369.0,4507074,4507441,4510754.0,F46H6.1.1
860,F46H6.2c.2,ham-1,4498722.0,4503392,4503625,4510754.0,F46H6.1.1
861,F46H6.2b.2,ham-1,4502571.0,4507075,4507491,4510754.0,F46H6.1.1
862,F46H6.2a.1,ham-1,4504388.0,4513621,4513885,4510754.0,F46H6.1.1
863,F46H6.2c.1,ham-1,4497369.0,4507074,4507441,4510754.0,F46H6.1.1
864,F46H6.2c.2,ham-1,4498722.0,4507045,4507472,4510754.0,F46H6.1.1
865,F46H6.2b.2,ham-1,4497369.0,4507045,4507472,4510754.0,F46H6.1.1
866,F46H6.2b.1,ham-1,4497369.0,4507075,4507491,4510754.0,F46H6.1.1
867,C07A12.7c.1,ham-1,4519453.0,4523430,4524428,4526205.0,C07A12.4.1
868,F46H6.2b.2,ham-1,4502571.0,4513621,4513885,4510754.0,F46H6.1.1
869,F46H6.2b.1,ham-1,4497369.0,4513621,4513885,4510754.0,F46H6.1.1
870,C07A12.7c.2,ham-1,4519453.0,4519977,4520343,4526205.0,C07A12.4.1
871,F46H6.2b.2,ham-1,4497369.0,4507074,4507441,4510754.0,F46H6.1.1
872,F46H6.2b.2,ham-1,4502432.0,4513621,4513885,4510754.0,F46H6.1.1
873,F46H6.2c.1,ham-1,4497369.0,4507075,4507491,4510754.0,F46H6.1.1
874,F46H6.2c.2,ham-1,4498722.0,4507074,4507441,4510754.0,F46H6.1.1
875,C07A12.7c.1,ham-1,4519453.0,4523456,4524473,4526205.0,C07A12.4.1
876,C07A12.7c.2,ham-1,4518685.0,4519977,4520343,4526205.0,C07A12.4.1
877,C07A12.7c.1,ham-1,4519887.0,4519977,4520343,4526205.0,C07A12.4.1
878,F46H6.2c.1,ham-1,4497369.0,4513621,4513885,4510754.0,F46H6.1.1
879,C07A12.7c.1,ham-1,4519453.0,4528893,4529421,4526205.0,C07A12.4.1
880,F46H6.2c.2,ham-1,4498722.0,4507075,4507491,4510754.0,F46H6.1.1
881,C07A12.7c.2,ham-1,4519453.0,4519993,4520330,4526205.0,C07A12.4.1
882,F46H6.2b.2,ham-1,4497369.0,4507075,4507491,4510754.0,F46H6.1.1
883,C07A12.7c.2,ham-1,4518685.0,4519993,4520330,4526205.0,C07A12.4.1
884,C07A12.7c.1,ham-1,4519887.0,4519993,4520330,4526205.0,C07A12.4.1
885,C07A12.7c.2,ham-1,4519453.0,4523411,4524467,4526205.0,C07A12.4.1
886,C07A12.7c.1,ham-1,4520024.0,4519977,4520343,4526205.0,C07A12.4.1
887,C07A12.7c.2,ham-1,4520162.0,4519977,4520343,4526205.0,C07A12.4.1
888,C07A12.7c.2,ham-1,4519887.0,4519977,4520343,4526205.0,C07A12.4.1
889,C07A12.7c.1,ham-1,4521051.0,4523411,4524467,4526205.0,C07A12.4.1
890,C07A12.7c.2,ham-1,4518685.0,4523411,4524467,4526205.0,C07A12.4.1
891,C07A12.7c.1,ham-1,4519887.0,4523411,4524467,4526205.0,C07A12.4.1
892,C07A12.7c.1,ham-1,4520024.0,4519993,4520330,4526205.0,C07A12.4.1
893,C07A12.7a.1,ham-1,4521049.0,4523411,4524467,4526205.0,C07A12.4.1
894,C07A12.7c.2,ham-1,4519453.0,4523430,4524428,4526205.0,C07A12.4.1
895,F46H6.2b.2,ham-1,4497369.0,4513621,4513885,4510754.0,F46H6.1.1
896,F46H6.2c.2,ham-1,4498722.0,4513621,4513885,4510754.0,F46H6.1.1
897,C07A12.7c.2,ham-1,4519453.0,4523456,4524473,4526205.0,C07A12.4.1
898,C07A12.7c.1,ham-1,4519887.0,4523430,4524428,4526205.0,C07A12.4.1
899,C07A12.7c.2,ham-1,4518685.0,4523430,4524428,4526205.0,C07A12.4.1
900,C07A12.7c.2,ham-1,4520162.0,4519993,4520330,4526205.0,C07A12.4.1
901,C07A12.7c.2,ham-1,4519887.0,4519993,4520330,4526205.0,C07A12.4.1
902,C07A12.7c.1,ham-1,4519887.0,4523456,4524473,4526205.0,C07A12.4.1
903,C07A12.7c.2,ham-1,4518685.0,4523456,4524473,4526205.0,C07A12.4.1
904,C07A12.7c.2,ham-1,4519887.0,4523411,4524467,4526205.0,C07A12.4.1
905,C07A12.7c.1,ham-1,4520024.0,4523411,4524467,4526205.0,C07A12.4.1
906,C07A12.7c.1,ham-1,4521051.0,4523430,4524428,4526205.0,C07A12.4.1
907,C07A12.7a.1,ham-1,4521049.0,4523430,4524428,4526205.0,C07A12.4.1
908,C07A12.7c.1,ham-1,4519887.0,4528893,4529421,4526205.0,C07A12.4.1
909,C07A12.7c.2,ham-1,4519453.0,4528893,4529421,4526205.0,C07A12.4.1
910,C07A12.7c.2,ham-1,4520162.0,4523411,4524467,4526205.0,C07A12.4.1
911,C07A12.7b.1,ham-1,4521051.0,4523411,4524467,4526205.0,C07A12.4.1
912,C07A12.7c.1,ham-1,4521051.0,4523456,4524473,4526205.0,C07A12.4.1
913,C07A12.7c.2,ham-1,4518685.0,4528893,4529421,4526205.0,C07A12.4.1
914,C07A12.7b.1,ham-1,4521051.0,4523430,4524428,4526205.0,C07A12.4.1
915,C07A12.7a.2,ham-1,4522144.0,4523411,4524467,4526205.0,C07A12.4.1
916,C07A12.7a.1,ham-1,4521049.0,4523456,4524473,4526205.0,C07A12.4.1
917,C07A12.7c.2,ham-1,4519887.0,4523430,4524428,4526205.0,C07A12.4.1
918,C07A12.7b.1,ham-1,4521051.0,4523456,4524473,4526205.0,C07A12.4.1
919,C07A12.18b.1,ham-1,4545985.0,4549910,4551496,4558812.0,C07A12.1b.1
920,C07A12.7c.1,ham-1,4520024.0,4523430,4524428,4526205.0,C07A12.4.1
921,C07A12.7a.1,ham-1,4521049.0,4528893,4529421,4526205.0,C07A12.4.1
922,C07A12.7c.2,ham-1,4520162.0,4523430,4524428,4526205.0,C07A12.4.1
923,C07A12.7c.2,ham-1,4519887.0,4523456,4524473,4526205.0,C07A12.4.1
924,C07A12.7c.1,ham-1,4521051.0,4528893,4529421,4526205.0,C07A12.4.1
925,C07A12.18b.1,ham-1,4545985.0,4549911,4551451,4558812.0,C07A12.1b.1
926,C07A12.7c.2,ham-1,4519887.0,4528893,4529421,4526205.0,C07A12.4.1
927,C07A12.7a.2,ham-1,4521049.0,4523411,4524467,4526205.0,C07A12.4.1
928,C07A12.7b.1,ham-1,4521051.0,4528893,4529421,4526205.0,C07A12.4.1
929,C07A12.18a.1,ham-1,4547926.0,4549910,4551496,4558812.0,C07A12.1b.1
930,C07A12.18b.1,ham-1,4545985.0,4552978,4553860,4558812.0,C07A12.1b.1
931,C07A12.7c.1,ham-1,4520024.0,4523456,4524473,4526205.0,C07A12.4.1
932,C07A12.18a.1,ham-1,4547926.0,4549911,4551451,4558812.0,C07A12.1b.1
933,C07A12.18b.1,ham-1,4549903.0,4549910,4551496,4558812.0,C07A12.1b.1
934,C07A12.7c.2,ham-1,4520162.0,4523456,4524473,4526205.0,C07A12.4.1
935,C07A12.7a.2,ham-1,4522144.0,4523430,4524428,4526205.0,C07A12.4.1
936,C07A12.7a.2,ham-1,4521049.0,4523430,4524428,4526205.0,C07A12.4.1
937,C07A12.18b.1,ham-1,4545985.0,4552986,4553847,4558812.0,C07A12.1b.1
938,C07A12.18b.1,ham-1,4549903.0,4549911,4551451,4558812.0,C07A12.1b.1
939,C07A12.7a.2,ham-1,4522144.0,4523456,4524473,4526205.0,C07A12.4.1
940,C07A12.18b.1,ham-1,4545985.0,4587919,4588283,4558812.0,C07A12.1b.1
941,C07A12.18a.1,ham-1,4547926.0,4552978,4553860,4558812.0,C07A12.1b.1
942,C07A12.7c.2,ham-1,4520162.0,4528893,4529421,4526205.0,C07A12.4.1
943,C07A12.7a.2,ham-1,4521049.0,4523456,4524473,4526205.0,C07A12.4.1
944,C07A12.18b.1,ham-1,4549903.0,4552978,4553860,4558812.0,C07A12.1b.1
945,C07A12.7a.2,ham-1,4522144.0,4528893,4529421,4526205.0,C07A12.4.1
946,C07A12.18a.1,ham-1,4547926.0,4552986,4553847,4558812.0,C07A12.1b.1
947,C07A12.7c.1,ham-1,4520024.0,4528893,4529421,4526205.0,C07A12.4.1
948,C07A12.7a.2,ham-1,4521049.0,4528893,4529421,4526205.0,C07A12.4.1
949,C07A12.18b.1,ham-1,4549903.0,4552986,4553847,4558812.0,C07A12.1b.1
950,C07A12.18a.1,ham-1,4547926.0,4587919,4588283,4558812.0,C07A12.1b.1
951,C07A12.18b.1,ham-1,4549903.0,4587919,4588283,4558812.0,C07A12.1b.1
952,K02G10.5b.1,ham-1,4691192.0,4694625,4694857,4696754.0,K02G10.6.1
953,K02G10.7b.1,ham-1,4704970.0,4706789,4707131,4709594.0,K02G10.1.1
954,K02G10.5b.1,ham-1,4691192.0,4706789,4707131,4696754.0,K02G10.6.1
955,K02G10.8a.1,ham-1,4711748.0,4711729,4712375,4714857.0,F55D10.3.1
956,K02G10.7a.1,ham-1,4704970.0,4706789,4707131,4709594.0,K02G10.1.1
957,K02G10.7b.1,ham-1,4704970.0,4706796,4707120,4709594.0,K02G10.1.1
958,K02G10.8a.1,ham-1,4711748.0,4711734,4712375,4714857.0,F55D10.3.1
959,K02G10.7b.2,ham-1,4704977.0,4706789,4707131,4709594.0,K02G10.1.1
960,K02G10.7b.1,ham-1,4704970.0,4711729,4712375,4709594.0,K02G10.1.1
961,K02G10.7a.1,ham-1,4704970.0,4706796,4707120,4709594.0,K02G10.1.1
962,K02G10.5c.1,ham-1,4691198.0,4694625,4694857,4696754.0,K02G10.6.1
963,K02G10.8b.1,ham-1,4711742.0,4711729,4712375,4714857.0,F55D10.3.1
964,C39E6.6.1,ham-1,4769985.0,4783297,4783815,4790151.0,F43C9.2b.1
965,K02G10.7b.2,ham-1,4704977.0,4706796,4707120,4709594.0,K02G10.1.1
966,K02G10.7a.1,ham-1,4704970.0,4711729,4712375,4709594.0,K02G10.1.1
967,F16H11.5.1,ham-1,4660318.0,4662168,4663281,4673063.0,F16H11.1.1
968,K02G10.7b.2,ham-1,4704977.0,4711729,4712375,4709594.0,K02G10.1.1
969,K02G10.8a.1,ham-1,4711748.0,4711827,4712280,4714857.0,F55D10.3.1
970,C39E6.6.1,ham-1,4769985.0,4783343,4783764,4790151.0,F43C9.2b.1
971,R08E3.4b.1,ham-1,4811540.0,4812874,4813827,4821412.0,R08E3.3b.1
972,F39C12.1.1,ham-1,4853195.0,4853021,4853390,4854065.0,F39C12.2b.1
973,K02G10.8a.1,ham-1,4711748.0,4740690,4740720,4714857.0,F55D10.3.1
974,F39C12.2b.1,ham-1,4860043.0,4861421,4861796,4866577.0,F39C12.4.1
975,K02G10.8b.1,ham-1,4711742.0,4711734,4712375,4714857.0,F55D10.3.1
976,R08E3.4a.1,ham-1,4811536.0,4812874,4813827,4821412.0,R08E3.3b.1
977,K02G10.5c.1,ham-1,4691198.0,4706789,4707131,4696754.0,K02G10.6.1
978,F16H11.5.1,ham-1,4660318.0,4662169,4663285,4673063.0,F16H11.1.1
979,K02G10.8b.1,ham-1,4711742.0,4711827,4712280,4714857.0,F55D10.3.1
980,F39C12.2b.1,ham-1,4860043.0,4861434,4861775,4866577.0,F39C12.4.1
981,R08E3.4b.1,ham-1,4811540.0,4812921,4813659,4821412.0,R08E3.3b.1
982,F39C12.1.1,ham-1,4853195.0,4853028,4853390,4854065.0,F39C12.2b.1
983,F39C12.2c.1,ham-1,4860045.0,4861421,4861796,4866577.0,F39C12.4.1
984,R08E3.4a.1,ham-1,4811536.0,4812921,4813659,4821412.0,R08E3.3b.1
985,F16H11.5.1,ham-1,4660318.0,4662334,4663181,4673063.0,F16H11.1.1
986,F39C12.2c.1,ham-1,4860045.0,4861434,4861775,4866577.0,F39C12.4.1
987,F39C12.3a.3,ham-1,4871059.0,4872788,4873061,4889528.0,T07F12.3.1
988,C39E6.6.1,ham-1,4769985.0,4788900,4789316,4790151.0,F43C9.2b.1
989,F16H11.5.1,ham-1,4660318.0,4694625,4694857,4673063.0,F16H11.1.1
990,K02G10.8b.1,ham-1,4711742.0,4740690,4740720,4714857.0,F55D10.3.1
991,F39C12.3a.1,ham-1,4871059.0,4872788,4873061,4889528.0,T07F12.3.1
992,F39C12.2b.1,ham-1,4860043.0,4870595,4870840,4866577.0,F39C12.4.1
993,F39C12.1.1,ham-1,4853195.0,4853042,4853339,4854065.0,F39C12.2b.1
994,F39C12.3a.3,ham-1,4871059.0,4890117,4890550,4889528.0,T07F12.3.1
995,R08E3.4b.1,ham-1,4811540.0,4813068,4813827,4821412.0,R08E3.3b.1
996,F39C12.2c.1,ham-1,4860045.0,4870595,4870840,4866577.0,F39C12.4.1
997,F39C12.3a.1,ham-1,4871059.0,4890117,4890550,4889528.0,T07F12.3.1
998,R08E3.4a.1,ham-1,4811536.0,4813068,4813827,4821412.0,R08E3.3b.1
999,C39E6.6.1,ham-1,4769985.0,4788923,4789353,4790151.0,F43C9.2b.1
1000,F39C12.1.1,ham-1,4853195.0,4861421,4861796,4854065.0,F39C12.2b.1
1001,F39C12.3a.2,ham-1,4871059.0,4872788,4873061,4889528.0,T07F12.3.1
1002,R08E3.4b.1,ham-1,4811540.0,4818249,4818609,4821412.0,R08E3.3b.1
1003,R08E3.4a.1,ham-1,4811536.0,4818249,4818609,4821412.0,R08E3.3b.1
1004,C39E6.6.1,ham-1,4769985.0,4808441,4810447,4790151.0,F43C9.2b.1
1005,F39C12.3a.2,ham-1,4871059.0,4890117,4890550,4889528.0,T07F12.3.1
1006,R08E3.4b.1,ham-1,4811540.0,4818251,4818595,4821412.0,R08E3.3b.1
1007,R08E3.4a.1,ham-1,4811536.0,4818251,4818595,4821412.0,R08E3.3b.1
1008,R08E3.4b.1,ham-1,4811540.0,4853021,4853390,4821412.0,R08E3.3b.1
1009,R08E3.4a.1,ham-1,4811536.0,4853021,4853390,4821412.0,R08E3.3b.1
1010,M03F4.7b.1,ham-1,4970913.0,4970491,4972475,4972515.0,ZC8.6.1
1011,M03F4.7a.1,ham-1,4970911.0,4970491,4972475,4972515.0,ZC8.6.1
1012,ZC8.6.1,ham-1,4997598.0,4997648,4998035,5003393.0,ZC8.3.1
1013,M03F4.7b.1,ham-1,4970913.0,4970512,4972474,4972515.0,ZC8.6.1
1014,M03F4.7a.1,ham-1,4970911.0,4970512,4972474,4972515.0,ZC8.6.1
1015,ZC8.6.1,ham-1,4997598.0,4997661,4998031,5003393.0,ZC8.3.1
1016,M03F4.7b.1,ham-1,4970913.0,4970605,4971050,4972515.0,ZC8.6.1
1017,M03F4.7a.1,ham-1,4970911.0,4970605,4971050,4972515.0,ZC8.6.1
1018,ZC8.6.1,ham-1,4997598.0,4997669,4998011,5003393.0,ZC8.3.1
1019,M03F4.7b.1,ham-1,4970913.0,4971392,4972339,4972515.0,ZC8.6.1
1020,M03F4.7a.1,ham-1,4970911.0,4971392,4972339,4972515.0,ZC8.6.1
1021,ZC8.6.1,ham-1,4997598.0,5018199,5018602,5003393.0,ZC8.3.1
1022,M03F4.7b.1,ham-1,4970913.0,4981898,4982720,4972515.0,ZC8.6.1
1023,C24H10.5.1,ham-1,5077961.0,5077501,5078439,5079657.0,C42D8.4a.1
1024,M03F4.7a.1,ham-1,4970911.0,4981898,4982720,4972515.0,ZC8.6.1
1025,C24H10.5.1,ham-1,5077961.0,5077511,5078445,5079657.0,C42D8.4a.1
1026,C42D8.4a.2,ham-1,5081628.0,5085325,5085955,5092299.0,C42D8.3.1
1027,C42D8.4a.3,ham-1,5083431.0,5085325,5085955,5092299.0,C42D8.3.1
1028,C42D8.4a.1,ham-1,5084526.0,5085325,5085955,5092299.0,C42D8.3.1
1029,C42D8.4a.1,ham-1,5081628.0,5085325,5085955,5092299.0,C42D8.3.1
1030,C42D8.4a.3,ham-1,5083151.0,5085325,5085955,5092299.0,C42D8.3.1
1031,C24H10.5.1,ham-1,5077961.0,5085325,5085955,5079657.0,C42D8.4a.1
1032,C42D8.4a.3,ham-1,5083431.0,5085339,5085924,5092299.0,C42D8.3.1
1033,C42D8.9.1,ham-1,5107042.0,5109225,5109275,5112331.0,C42D8.1.1
1034,C42D8.4a.1,ham-1,5083151.0,5085325,5085955,5092299.0,C42D8.3.1
1035,C42D8.9.1,ham-1,5107042.0,5118392,5119712,5112331.0,C42D8.1.1
1036,C42D8.4a.1,ham-1,5084526.0,5085339,5085924,5092299.0,C42D8.3.1
1037,C42D8.4a.1,ham-1,5081628.0,5085339,5085924,5092299.0,C42D8.3.1
1038,C42D8.4a.2,ham-1,5084430.0,5085325,5085955,5092299.0,C42D8.3.1
1039,C42D8.4a.2,ham-1,5081628.0,5085339,5085924,5092299.0,C42D8.3.1
1040,C42D8.4a.3,ham-1,5083431.0,5085398,5085946,5092299.0,C42D8.3.1
1041,C42D8.4a.3,ham-1,5081628.0,5085325,5085955,5092299.0,C42D8.3.1
1042,C42D8.4a.1,ham-1,5083151.0,5085339,5085924,5092299.0,C42D8.3.1
1043,C42D8.4a.1,ham-1,5081628.0,5085398,5085946,5092299.0,C42D8.3.1
1044,C42D8.8a.1,ham-1,5116866.0,5118392,5119712,5146287.0,C31H2.1c.2
1045,C42D8.4a.2,ham-1,5084430.0,5085339,5085924,5092299.0,C42D8.3.1
1046,C42D8.4a.1,ham-1,5084526.0,5085398,5085946,5092299.0,C42D8.3.1
1047,C42D8.4a.3,ham-1,5083431.0,5086213,5086490,5092299.0,C42D8.3.1
1048,C42D8.4a.1,ham-1,5083151.0,5085398,5085946,5092299.0,C42D8.3.1
1049,C42D8.4a.3,ham-1,5083151.0,5085339,5085924,5092299.0,C42D8.3.1
1050,C42D8.4a.1,ham-1,5081628.0,5086213,5086490,5092299.0,C42D8.3.1
1051,C42D8.8a.1,ham-1,5116866.0,5119002,5119681,5146287.0,C31H2.1c.2
1052,C42D8.4a.2,ham-1,5084430.0,5085398,5085946,5092299.0,C42D8.3.1
1053,C42D8.4a.1,ham-1,5081628.0,5109225,5109275,5092299.0,C42D8.3.1
1054,C42D8.4a.2,ham-1,5081628.0,5085398,5085946,5092299.0,C42D8.3.1
1055,C42D8.8a.1,ham-1,5116866.0,5121644,5123369,5146287.0,C31H2.1c.2
1056,C42D8.4a.3,ham-1,5083431.0,5109225,5109275,5092299.0,C42D8.3.1
1057,C42D8.4a.1,ham-1,5083151.0,5086213,5086490,5092299.0,C42D8.3.1
1058,C42D8.4a.1,ham-1,5084526.0,5086213,5086490,5092299.0,C42D8.3.1
1059,C42D8.4a.3,ham-1,5083151.0,5085398,5085946,5092299.0,C42D8.3.1
1060,C42D8.4a.3,ham-1,5081628.0,5085339,5085924,5092299.0,C42D8.3.1
1061,C42D8.4a.1,ham-1,5084526.0,5109225,5109275,5092299.0,C42D8.3.1
1062,C42D8.4a.2,ham-1,5084430.0,5086213,5086490,5092299.0,C42D8.3.1
1063,C42D8.8a.1,ham-1,5116866.0,5121647,5123363,5146287.0,C31H2.1c.2
1064,C42D8.4a.2,ham-1,5081628.0,5086213,5086490,5092299.0,C42D8.3.1
1065,C42D8.4a.3,ham-1,5083151.0,5086213,5086490,5092299.0,C42D8.3.1
1066,C42D8.4a.1,ham-1,5083151.0,5109225,5109275,5092299.0,C42D8.3.1
1067,C42D8.4a.3,ham-1,5081628.0,5085398,5085946,5092299.0,C42D8.3.1
1068,C42D8.8a.1,ham-1,5116866.0,5124236,5124464,5146287.0,C31H2.1c.2
1069,T03G11.8.1,ham-1,5189077.0,5193433,5193699,5203793.0,T03G11.1c.1
1070,C42D8.4a.3,ham-1,5081628.0,5086213,5086490,5092299.0,C42D8.3.1
1071,H28G03.6.1,ham-1,5243408.0,5243333,5244448,5246690.0,Y34B4A.7.1
1072,C42D8.4a.3,ham-1,5083151.0,5109225,5109275,5092299.0,C42D8.3.1
1073,C42D8.4a.2,ham-1,5081628.0,5109225,5109275,5092299.0,C42D8.3.1
1074,H28G03.6.1,ham-1,5243408.0,5243424,5244434,5246690.0,Y34B4A.7.1
1075,C42D8.4a.2,ham-1,5084430.0,5109225,5109275,5092299.0,C42D8.3.1
1076,Y34B4A.8a.2,ham-1,5275289.0,5275221,5275605,5278299.0,Y34B4A.3.1
1077,Y34B4A.8a.1,ham-1,5275287.0,5275221,5275605,5278299.0,Y34B4A.3.1
1078,Y34B4A.8b.3,ham-1,5275287.0,5275221,5275605,5278299.0,Y34B4A.3.1
1079,T03G11.8.1,ham-1,5189077.0,5208008,5208198,5203793.0,T03G11.1c.1
1080,C42D8.4a.3,ham-1,5081628.0,5109225,5109275,5092299.0,C42D8.3.1
1081,H28G03.6.1,ham-1,5243408.0,5243999,5244433,5246690.0,Y34B4A.7.1
1082,Y34B4A.8b.1,ham-1,5275287.0,5275221,5275605,5278299.0,Y34B4A.3.1
1083,Y34B4A.8a.1,ham-1,5275287.0,5275231,5275599,5278299.0,Y34B4A.3.1
1084,Y34B4A.8d.1,ham-1,5275289.0,5275221,5275605,5278299.0,Y34B4A.3.1
1085,H28G03.6.1,ham-1,5243408.0,5262326,5262339,5246690.0,Y34B4A.7.1
1086,C42D8.8a.1,ham-1,5116866.0,5124339,5124524,5146287.0,C31H2.1c.2
1087,Y34B4A.8b.3,ham-1,5275287.0,5275231,5275599,5278299.0,Y34B4A.3.1
1088,Y34B4A.8d.1,ham-1,5275289.0,5275231,5275599,5278299.0,Y34B4A.3.1
1089,Y34B4A.8a.2,ham-1,5275289.0,5275231,5275599,5278299.0,Y34B4A.3.1
1090,Y34B4A.8b.1,ham-1,5275287.0,5275231,5275599,5278299.0,Y34B4A.3.1
1091,Y34B4A.8a.1,ham-1,5275287.0,5275235,5275571,5278299.0,Y34B4A.3.1
1092,Y34B4A.8d.1,ham-1,5275289.0,5275235,5275571,5278299.0,Y34B4A.3.1
1093,Y34B4A.8b.1,ham-1,5275287.0,5275235,5275571,5278299.0,Y34B4A.3.1
1094,Y34B4A.8a.2,ham-1,5275289.0,5275235,5275571,5278299.0,Y34B4A.3.1
1095,Y34B4A.8b.3,ham-1,5275287.0,5275235,5275571,5278299.0,Y34B4A.3.1
1096,C42D8.8a.1,ham-1,5116866.0,5128076,5128334,5146287.0,C31H2.1c.2
1097,Y34B4A.8d.1,ham-1,5275289.0,5298156,5298503,5278299.0,Y34B4A.3.1
1098,Y34B4A.8b.1,ham-1,5275287.0,5298156,5298503,5278299.0,Y34B4A.3.1
1099,F32A6.4f.5,ham-1,5291855.0,5298156,5298503,5306329.0,F32A6.2.1
1100,F32A6.4f.1,ham-1,5291855.0,5298156,5298503,5306329.0,F32A6.2.1
1101,Y34B4A.8a.1,ham-1,5275287.0,5298156,5298503,5278299.0,Y34B4A.3.1
1102,Y34B4A.8a.2,ham-1,5275289.0,5298156,5298503,5278299.0,Y34B4A.3.1
1103,C42D8.8a.1,ham-1,5116866.0,5130483,5130625,5146287.0,C31H2.1c.2
1104,F32A6.4f.5,ham-1,5291855.0,5298208,5298478,5306329.0,F32A6.2.1
1105,Y34B4A.8b.3,ham-1,5275287.0,5298156,5298503,5278299.0,Y34B4A.3.1
1106,F32A6.4f.4,ham-1,5291855.0,5298156,5298503,5306329.0,F32A6.2.1
1107,F32A6.4f.3,ham-1,5291855.0,5298156,5298503,5306329.0,F32A6.2.1
1108,C42D8.8a.1,ham-1,5116866.0,5137639,5138320,5146287.0,C31H2.1c.2
1109,F32A6.4f.1,ham-1,5291855.0,5298208,5298478,5306329.0,F32A6.2.1
1110,F32A6.4f.5,ham-1,5291855.0,5336060,5336911,5306329.0,F32A6.2.1
1111,F32A6.4f.3,ham-1,5291855.0,5298208,5298478,5306329.0,F32A6.2.1
1112,F32A6.4f.4,ham-1,5291855.0,5298208,5298478,5306329.0,F32A6.2.1
1113,C42D8.8a.1,ham-1,5116866.0,5137645,5138346,5146287.0,C31H2.1c.2
1114,F32A6.4f.2,ham-1,5291855.0,5298156,5298503,5306329.0,F32A6.2.1
1115,F32A6.4f.1,ham-1,5291855.0,5336060,5336911,5306329.0,F32A6.2.1
1116,F32A6.4f.1,ham-1,5292775.0,5298156,5298503,5306329.0,F32A6.2.1
1117,F32A6.4f.3,ham-1,5291855.0,5336060,5336911,5306329.0,F32A6.2.1
1118,F32A6.4f.4,ham-1,5291855.0,5336060,5336911,5306329.0,F32A6.2.1
1119,C42D8.8a.1,ham-1,5116866.0,5140086,5140332,5146287.0,C31H2.1c.2
1120,F32A6.4f.1,ham-1,5292775.0,5298208,5298478,5306329.0,F32A6.2.1
1121,F32A6.4f.2,ham-1,5291855.0,5298208,5298478,5306329.0,F32A6.2.1
1122,F32A6.4f.4,ham-1,5292775.0,5298156,5298503,5306329.0,F32A6.2.1
1123,F32A6.4f.3,ham-1,5292775.0,5298156,5298503,5306329.0,F32A6.2.1
1124,F32A6.4f.2,ham-1,5292775.0,5298156,5298503,5306329.0,F32A6.2.1
1125,F32A6.4f.5,ham-1,5292780.0,5298156,5298503,5306329.0,F32A6.2.1
1126,F32A6.4f.1,ham-1,5292775.0,5336060,5336911,5306329.0,F32A6.2.1
1127,C42D8.8a.1,ham-1,5116866.0,5140092,5140327,5146287.0,C31H2.1c.2
1128,F32A6.4f.2,ham-1,5292775.0,5298208,5298478,5306329.0,F32A6.2.1
1129,F32A6.4f.3,ham-1,5292775.0,5298208,5298478,5306329.0,F32A6.2.1
1130,F32A6.4f.5,ham-1,5292780.0,5298208,5298478,5306329.0,F32A6.2.1
1131,F32A6.4f.2,ham-1,5291855.0,5336060,5336911,5306329.0,F32A6.2.1
1132,F32A6.4f.2,ham-1,5293074.0,5298156,5298503,5306329.0,F32A6.2.1
1133,F32A6.4f.4,ham-1,5292775.0,5298208,5298478,5306329.0,F32A6.2.1
1134,F32A6.4f.2,ham-1,5292775.0,5336060,5336911,5306329.0,F32A6.2.1
1135,F32A6.4f.2,ham-1,5293074.0,5298208,5298478,5306329.0,F32A6.2.1
1136,F32A6.4f.5,ham-1,5292780.0,5336060,5336911,5306329.0,F32A6.2.1
1137,F32A6.4f.1,ham-1,5293074.0,5298156,5298503,5306329.0,F32A6.2.1
1138,F32A6.4f.3,ham-1,5292775.0,5336060,5336911,5306329.0,F32A6.2.1
1139,C42D8.8a.1,ham-1,5116866.0,5164264,5164298,5146287.0,C31H2.1c.2
1140,F32A6.4f.3,ham-1,5293074.0,5298156,5298503,5306329.0,F32A6.2.1
1141,F32A6.4f.2,ham-1,5293074.0,5336060,5336911,5306329.0,F32A6.2.1
1142,F32A6.4f.4,ham-1,5293079.0,5298156,5298503,5306329.0,F32A6.2.1
1143,F32A6.4f.1,ham-1,5293074.0,5298208,5298478,5306329.0,F32A6.2.1
