,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
821,B0034.7.1,ham-1,5961617.0,5957752,5958167,5945854.0,B0034.3a.1
822,F55C12.1a.1,ham-1,5890487.0,5880650,5881235,5877428.0,F55C12.2.1
823,F55C12.1a.2,ham-1,5890487.0,5880646,5881511,5877428.0,F55C12.2.1
824,F28B12.2j.1,ham-1,5937051.0,5936146,5936154,5924837.0,F28B12.3.2
825,F28B12.2d.1,ham-1,5937047.0,5933177,5934434,5924837.0,F28B12.3.2
826,F59G1.4a.1,ham-1,5896170.0,5880650,5881235,5877428.0,F55C12.2.1
827,F55C12.1a.3,ham-1,5890487.0,5880650,5881235,5877428.0,F55C12.2.1
828,F55C12.1a.1,ham-1,5890487.0,5880646,5881511,5877428.0,F55C12.2.1
829,B0034.7.1,ham-1,5961617.0,5957752,5958177,5945854.0,B0034.3a.1
830,F55C12.1a.3,ham-1,5890487.0,5880646,5881511,5877428.0,F55C12.2.1
831,F28B12.2j.1,ham-1,5937051.0,5936041,5936269,5924837.0,F28B12.3.2
832,R12C12.2.1,ham-1,6048109.0,6047609,6048039,6046402.0,R12C12.6a.1
833,H12I13.6.1,ham-1,6077904.0,6061533,6061826,6055154.0,R12C12.7.1
834,F21H12.1.1,ham-1,6097830.0,6097445,6097802,6092792.0,F21H12.7.1
835,B0034.7.1,ham-1,5961617.0,5956056,5956248,5945854.0,B0034.3a.1
836,H12I13.6.1,ham-1,6077904.0,6061499,6061846,6055154.0,R12C12.7.1
837,R12C12.2.1,ham-1,6048109.0,6047608,6048001,6046402.0,R12C12.6a.1
838,F59G1.4a.1,ham-1,5896170.0,5880646,5881511,5877428.0,F55C12.2.1
839,F28B12.2d.1,ham-1,5937047.0,5931986,5932740,5924837.0,F28B12.3.2
840,B0034.7.1,ham-1,5961617.0,5955899,5956249,5945854.0,B0034.3a.1
841,R12C12.2.1,ham-1,6048109.0,6047592,6048049,6046402.0,R12C12.6a.1
842,H12I13.6.1,ham-1,6077904.0,6061496,6061835,6055154.0,R12C12.7.1
843,F28B12.2j.1,ham-1,5937051.0,5933177,5934434,5924837.0,F28B12.3.2
844,C29H12.2.1,ham-1,6123809.0,6122664,6122912,6114681.0,C29H12.6.1
845,F28B12.2d.1,ham-1,5937047.0,5931965,5932739,5924837.0,F28B12.3.2
846,F28B12.2j.1,ham-1,5937051.0,5931986,5932740,5924837.0,F28B12.3.2
847,C29H12.2.1,ham-1,6123809.0,6122497,6123290,6114681.0,C29H12.6.1
848,F57F10.1b.2,ham-1,6137834.0,6136748,6137022,6127942.0,C29H12.1.1
849,F57F10.1e.1,ham-1,6147131.0,6136748,6137022,6127942.0,C29H12.1.1
850,B0034.7.1,ham-1,5961617.0,5952271,5952494,5945854.0,B0034.3a.1
851,F28B12.2j.1,ham-1,5937051.0,5931965,5932739,5924837.0,F28B12.3.2
852,C29H12.2.1,ham-1,6123809.0,6122497,6123240,6114681.0,C29H12.6.1
853,F57F10.1a.1,ham-1,6147133.0,6136748,6137022,6127942.0,C29H12.1.1
854,C29H12.2.2,ham-1,6123815.0,6122664,6122912,6114681.0,C29H12.6.1
855,B0034.7.1,ham-1,5961617.0,5948699,5948965,5945854.0,B0034.3a.1
856,F40H3.3.1,ham-1,6171507.0,6170017,6170018,6165736.0,F40H3.5.1
857,C30B5.2a.1,ham-1,6197180.0,6196909,6197232,6195853.0,C30B5.4.1
858,F57F10.1b.1,ham-1,6137835.0,6136748,6137022,6127942.0,C29H12.1.1
859,C29H12.2.2,ham-1,6123815.0,6122497,6123290,6114681.0,C29H12.6.1
860,B0034.7.1,ham-1,5961617.0,5948608,5948898,5945854.0,B0034.3a.1
861,C30B5.2a.1,ham-1,6197180.0,6196855,6197246,6195853.0,C30B5.4.1
862,C30B5.2b.1,ham-1,6197187.0,6196909,6197232,6195853.0,C30B5.4.1
863,C30B5.2a.1,ham-1,6197180.0,6196848,6197231,6195853.0,C30B5.4.1
864,C29H12.2.2,ham-1,6123815.0,6122497,6123240,6114681.0,C29H12.6.1
865,C30B5.2b.1,ham-1,6197187.0,6196855,6197246,6195853.0,C30B5.4.1
866,F13H8.2.1,ham-1,6270364.0,6269831,6270209,6265649.0,F13H8.8.1
867,C30B5.2b.1,ham-1,6197187.0,6196848,6197231,6195853.0,C30B5.4.1
868,F13H8.2.1,ham-1,6270364.0,6269820,6270211,6265649.0,F13H8.8.1
869,F13H8.2.1,ham-1,6270364.0,6269820,6270217,6265649.0,F13H8.8.1
870,C32D5.1.1,ham-1,6344072.0,6343731,6344340,6343229.0,C32D5.8a.1
871,K10B2.1b.1,ham-1,6371303.0,6371173,6371366,6369091.0,K10B2.2a.1
872,F58F12.1.1,ham-1,6383645.0,6383137,6383526,6374550.0,K10B2.1b.1
873,K10B2.1a.1,ham-1,6371305.0,6371173,6371366,6369091.0,K10B2.2a.1
874,K10B2.1b.1,ham-1,6371303.0,6370071,6370642,6369091.0,K10B2.2a.1
875,F58F12.1.1,ham-1,6383645.0,6383135,6383548,6374550.0,K10B2.1b.1
876,K10B2.1a.1,ham-1,6371305.0,6370071,6370642,6369091.0,K10B2.2a.1
877,K10B2.1b.1,ham-1,6371303.0,6370036,6370705,6369091.0,K10B2.2a.1
878,K10B2.1a.1,ham-1,6371305.0,6370036,6370705,6369091.0,K10B2.2a.1
879,K10B2.1b.1,ham-1,6371303.0,6369943,6370687,6369091.0,K10B2.2a.1
880,K10B2.1a.1,ham-1,6371305.0,6369943,6370687,6369091.0,K10B2.2a.1
881,T28D9.2b.2,ham-1,6490165.0,6489742,6490208,6489066.0,T28D9.10a.1
882,T28D9.2a.1,ham-1,6490165.0,6489742,6490208,6489066.0,T28D9.10a.1
883,K06A1.1.1,ham-1,6454971.0,6453382,6453701,6451162.0,K06A1.5.1
884,T28D9.2b.3,ham-1,6490166.0,6489742,6490208,6489066.0,T28D9.10a.1
885,T28D9.2a.1,ham-1,6490165.0,6489728,6490119,6489066.0,T28D9.10a.1
886,T28D9.2b.1,ham-1,6490165.0,6489742,6490208,6489066.0,T28D9.10a.1
887,T28D9.2b.4,ham-1,6490168.0,6489742,6490208,6489066.0,T28D9.10a.1
888,T28D9.2b.2,ham-1,6490165.0,6489728,6490119,6489066.0,T28D9.10a.1
889,T28D9.2a.1,ham-1,6490165.0,6489708,6490208,6489066.0,T28D9.10a.1
890,K06A1.1.1,ham-1,6454971.0,6453348,6453738,6451162.0,K06A1.5.1
891,C56E6.2.1,ham-1,6524927.0,6519756,6520026,6517410.0,C56E6.3b.2
892,T28D9.2b.3,ham-1,6490166.0,6489728,6490119,6489066.0,T28D9.10a.1
893,K06A1.1.1,ham-1,6454971.0,6453347,6453746,6451162.0,K06A1.5.1
894,F18C5.3.1,ham-1,6536374.0,6535976,6536272,6528957.0,C56E6.5.1
895,T28D9.2b.4,ham-1,6490168.0,6489728,6490119,6489066.0,T28D9.10a.1
896,T28D9.1.1,ham-1,6492402.0,6491748,6492187,6491340.0,T28D9.2a.1
897,T28D9.2b.2,ham-1,6490165.0,6489708,6490208,6489066.0,T28D9.10a.1
898,T28D9.2b.3,ham-1,6490166.0,6489708,6490208,6489066.0,T28D9.10a.1
899,T28D9.2b.1,ham-1,6490165.0,6489728,6490119,6489066.0,T28D9.10a.1
900,C56E6.2.1,ham-1,6524927.0,6519743,6520032,6517410.0,C56E6.3b.2
901,T28D9.1.1,ham-1,6492402.0,6491718,6492217,6491340.0,T28D9.2a.1
902,F54H5.4b.2,ham-1,6616878.0,6610187,6610687,6603459.0,C56C10.1.1
903,T28D9.2b.4,ham-1,6490168.0,6489708,6490208,6489066.0,T28D9.10a.1
904,F54H5.4b.2,ham-1,6618218.0,6610187,6610687,6603459.0,C56C10.1.1
905,C56C10.1.1,ham-1,6601216.0,6601004,6601330,6598563.0,C56C10.12.1
906,F18C5.3.1,ham-1,6536374.0,6535962,6536288,6528957.0,C56E6.5.1
907,F54H5.4b.2,ham-1,6616878.0,6609490,6609876,6603459.0,C56C10.1.1
908,T28D9.2b.1,ham-1,6490165.0,6489708,6490208,6489066.0,T28D9.10a.1
909,F54H5.4b.1,ham-1,6618218.0,6610187,6610687,6603459.0,C56C10.1.1
910,F54H5.4b.2,ham-1,6616878.0,6609410,6609842,6603459.0,C56C10.1.1
911,C56C10.3.1,ham-1,6589708.0,6588733,6589646,6587966.0,C56C10.8.1
912,F54H5.4b.1,ham-1,6618218.0,6609490,6609876,6603459.0,C56C10.1.1
913,C56C10.1.1,ham-1,6601216.0,6600998,6601361,6598563.0,C56C10.12.1
914,F54H5.4b.2,ham-1,6616878.0,6609399,6609760,6603459.0,C56C10.1.1
915,F54H5.4b.2,ham-1,6618218.0,6609490,6609876,6603459.0,C56C10.1.1
916,F54H5.4b.1,ham-1,6618218.0,6609410,6609842,6603459.0,C56C10.1.1
917,C56C10.3.1,ham-1,6589708.0,6588592,6589789,6587966.0,C56C10.8.1
918,C56C10.1.1,ham-1,6601216.0,6600985,6601384,6598563.0,C56C10.12.1
919,F54H5.4b.2,ham-1,6618218.0,6609410,6609842,6603459.0,C56C10.1.1
920,F54H5.4b.1,ham-1,6618218.0,6609399,6609760,6603459.0,C56C10.1.1
921,C56C10.3.1,ham-1,6589708.0,6588557,6589791,6587966.0,C56C10.8.1
922,T14B4.6.1,ham-1,6714292.0,6712258,6712640,6711427.0,T14B4.19.1
923,F54H5.4b.2,ham-1,6618218.0,6609399,6609760,6603459.0,C56C10.1.1
924,T14B4.3.1,ham-1,6734937.0,6734667,6735015,6730206.0,T14B4.9.1
925,T13C2.4.2,ham-1,6777076.0,6776474,6776985,6768827.0,F41G3.18.1
926,T13C2.4.1,ham-1,6777076.0,6776474,6776985,6768827.0,F41G3.18.1
927,T13C2.6b.1,ham-1,6783427.0,6782574,6783197,6781699.0,T13C2.7.1
928,T13C2.4.1,ham-1,6777076.0,6776466,6777076,6768827.0,F41G3.18.1
929,T13C2.6a.1,ham-1,6783427.0,6782574,6783197,6781699.0,T13C2.7.1
930,T13C2.4.2,ham-1,6776598.0,6776474,6776985,6768827.0,F41G3.18.1
931,T13C2.4.2,ham-1,6777076.0,6776466,6777076,6768827.0,F41G3.18.1
932,T13C2.4.2,ham-1,6776598.0,6776466,6777076,6768827.0,F41G3.18.1
933,T13C2.6b.1,ham-1,6783427.0,6782523,6783251,6781699.0,T13C2.7.1
934,F31E8.2a.1,ham-1,6810963.0,6808468,6808778,6805064.0,F31E8.5.1
935,T13C2.4.1,ham-1,6777076.0,6776452,6777077,6768827.0,F41G3.18.1
936,F31E8.3a.1,ham-1,6803701.0,6800127,6800676,6799317.0,T13C2.2.1
937,T13C2.6a.1,ham-1,6783427.0,6782523,6783251,6781699.0,T13C2.7.1
938,T14B4.3.1,ham-1,6734937.0,6734664,6735018,6730206.0,T14B4.9.1
939,T13C2.4.2,ham-1,6777076.0,6776452,6777077,6768827.0,F41G3.18.1
940,C04A2.3b.1,ham-1,6835008.0,6833462,6834438,6816433.0,F31E8.2a.1
941,T13C2.6a.1,ham-1,6783427.0,6782519,6783293,6781699.0,T13C2.7.1
942,C04A2.3c.3,ham-1,6835015.0,6833462,6834438,6816433.0,F31E8.2a.1
943,T13C2.4.2,ham-1,6776598.0,6776452,6777077,6768827.0,F41G3.18.1
944,T13C2.6b.1,ham-1,6783427.0,6782519,6783293,6781699.0,T13C2.7.1
945,F31E8.3b.1,ham-1,6803324.0,6800127,6800676,6799317.0,T13C2.2.1
946,C04A2.3c.1,ham-1,6835021.0,6833462,6834438,6816433.0,F31E8.2a.1
947,C04A2.3b.1,ham-1,6835455.0,6833462,6834438,6816433.0,F31E8.2a.1
948,C04A2.3c.3,ham-1,6835015.0,6829977,6830451,6816433.0,F31E8.2a.1
949,F31E8.2a.1,ham-1,6810963.0,6808468,6808811,6805064.0,F31E8.5.1
950,C04A2.3c.1,ham-1,6835455.0,6833462,6834438,6816433.0,F31E8.2a.1
951,C04A2.3a.1,ham-1,6835021.0,6833462,6834438,6816433.0,F31E8.2a.1
952,C04A2.3c.1,ham-1,6835455.0,6829977,6830451,6816433.0,F31E8.2a.1
953,C04A2.3c.3,ham-1,6835015.0,6829012,6829766,6816433.0,F31E8.2a.1
954,F31E8.2a.1,ham-1,6810963.0,6808420,6808833,6805064.0,F31E8.5.1
955,C04A2.3b.1,ham-1,6835008.0,6829977,6830451,6816433.0,F31E8.2a.1
956,C04A2.3c.1,ham-1,6835021.0,6829977,6830451,6816433.0,F31E8.2a.1
957,C04A2.3c.1,ham-1,6835455.0,6829012,6829766,6816433.0,F31E8.2a.1
958,C04A2.3a.1,ham-1,6835021.0,6829977,6830451,6816433.0,F31E8.2a.1
959,C04A2.3b.1,ham-1,6835455.0,6829977,6830451,6816433.0,F31E8.2a.1
960,C04A2.3c.3,ham-1,6836627.0,6833462,6834438,6816433.0,F31E8.2a.1
961,C04A2.3c.3,ham-1,6835015.0,6827412,6827970,6816433.0,F31E8.2a.1
962,C04A2.3b.1,ham-1,6836627.0,6833462,6834438,6816433.0,F31E8.2a.1
963,C04A2.3c.1,ham-1,6835455.0,6827412,6827970,6816433.0,F31E8.2a.1
964,C04A2.3c.1,ham-1,6835021.0,6829012,6829766,6816433.0,F31E8.2a.1
965,C04A2.3b.1,ham-1,6835455.0,6829012,6829766,6816433.0,F31E8.2a.1
966,C04A2.3c.1,ham-1,6836627.0,6833462,6834438,6816433.0,F31E8.2a.1
967,C04A2.3c.1,ham-1,6835455.0,6826608,6830463,6816433.0,F31E8.2a.1
968,C04A2.3c.3,ham-1,6835455.0,6833462,6834438,6816433.0,F31E8.2a.1
969,C04A2.3c.3,ham-1,6835015.0,6826608,6830463,6816433.0,F31E8.2a.1
970,C04A2.3b.1,ham-1,6835008.0,6829012,6829766,6816433.0,F31E8.2a.1
971,C04A2.3c.1,ham-1,6835021.0,6827412,6827970,6816433.0,F31E8.2a.1
972,C04A2.3b.1,ham-1,6836627.0,6829977,6830451,6816433.0,F31E8.2a.1
973,C04A2.3c.3,ham-1,6835015.0,6826547,6828049,6816433.0,F31E8.2a.1
974,C04A2.3c.1,ham-1,6835455.0,6826547,6828049,6816433.0,F31E8.2a.1
975,C04A2.3a.1,ham-1,6835021.0,6829012,6829766,6816433.0,F31E8.2a.1
976,C04A2.3c.3,ham-1,6835455.0,6829977,6830451,6816433.0,F31E8.2a.1
977,C04A2.3c.1,ham-1,6835021.0,6826608,6830463,6816433.0,F31E8.2a.1
978,C04A2.3c.3,ham-1,6836627.0,6829977,6830451,6816433.0,F31E8.2a.1
979,C04A2.3c.1,ham-1,6835455.0,6823847,6824771,6816433.0,F31E8.2a.1
980,C04A2.3b.1,ham-1,6835455.0,6827412,6827970,6816433.0,F31E8.2a.1
981,C04A2.3c.3,ham-1,6835455.0,6829012,6829766,6816433.0,F31E8.2a.1
982,C04A2.3c.3,ham-1,6835015.0,6823847,6824771,6816433.0,F31E8.2a.1
983,C04A2.3c.1,ham-1,6836627.0,6829977,6830451,6816433.0,F31E8.2a.1
984,C04A2.3c.3,ham-1,6835015.0,6823236,6824853,6816433.0,F31E8.2a.1
985,C04A2.3b.1,ham-1,6836627.0,6829012,6829766,6816433.0,F31E8.2a.1
986,C04A2.3c.1,ham-1,6835455.0,6823236,6824853,6816433.0,F31E8.2a.1
987,C04A2.3a.1,ham-1,6835021.0,6827412,6827970,6816433.0,F31E8.2a.1
988,C04A2.3b.1,ham-1,6835008.0,6827412,6827970,6816433.0,F31E8.2a.1
989,C04A2.3b.1,ham-1,6835455.0,6826608,6830463,6816433.0,F31E8.2a.1
990,C04A2.3c.3,ham-1,6835015.0,6823198,6824856,6816433.0,F31E8.2a.1
991,C04A2.3b.1,ham-1,6836627.0,6827412,6827970,6816433.0,F31E8.2a.1
992,C04A2.3c.3,ham-1,6836627.0,6829012,6829766,6816433.0,F31E8.2a.1
993,C04A2.3c.1,ham-1,6835021.0,6826547,6828049,6816433.0,F31E8.2a.1
994,C04A2.3c.1,ham-1,6835455.0,6823198,6824856,6816433.0,F31E8.2a.1
995,C04A2.3b.1,ham-1,6835008.0,6826608,6830463,6816433.0,F31E8.2a.1
996,C04A2.3c.3,ham-1,6835015.0,6820382,6821494,6816433.0,F31E8.2a.1
997,C04A2.3c.1,ham-1,6835455.0,6820382,6821494,6816433.0,F31E8.2a.1
998,C04A2.3b.1,ham-1,6835008.0,6826547,6828049,6816433.0,F31E8.2a.1
999,C04A2.3b.1,ham-1,6835455.0,6826547,6828049,6816433.0,F31E8.2a.1
1000,C04A2.3c.3,ham-1,6836627.0,6827412,6827970,6816433.0,F31E8.2a.1
1001,C04A2.3c.1,ham-1,6836627.0,6829012,6829766,6816433.0,F31E8.2a.1
1002,C04A2.3c.3,ham-1,6835455.0,6827412,6827970,6816433.0,F31E8.2a.1
1003,C04A2.3c.1,ham-1,6835021.0,6823847,6824771,6816433.0,F31E8.2a.1
1004,C04A2.3c.1,ham-1,6835455.0,6820346,6821508,6816433.0,F31E8.2a.1
1005,C04A2.3b.1,ham-1,6836627.0,6826608,6830463,6816433.0,F31E8.2a.1
1006,C04A2.3a.1,ham-1,6835021.0,6826608,6830463,6816433.0,F31E8.2a.1
1007,C04A2.3b.1,ham-1,6835455.0,6823847,6824771,6816433.0,F31E8.2a.1
1008,C04A2.3c.1,ham-1,6836627.0,6827412,6827970,6816433.0,F31E8.2a.1
1009,C04A2.3c.3,ham-1,6835015.0,6820346,6821508,6816433.0,F31E8.2a.1
1010,C04A2.3c.3,ham-1,6836627.0,6826608,6830463,6816433.0,F31E8.2a.1
1011,C04A2.3b.1,ham-1,6835455.0,6823236,6824853,6816433.0,F31E8.2a.1
1012,C04A2.3c.3,ham-1,6835455.0,6826608,6830463,6816433.0,F31E8.2a.1
1013,C04A2.3c.1,ham-1,6836627.0,6826608,6830463,6816433.0,F31E8.2a.1
1014,C04A2.3b.1,ham-1,6835455.0,6823198,6824856,6816433.0,F31E8.2a.1
1015,C04A2.3b.1,ham-1,6835008.0,6823847,6824771,6816433.0,F31E8.2a.1
1016,C04A2.3a.1,ham-1,6835021.0,6826547,6828049,6816433.0,F31E8.2a.1
1017,C04A2.3c.3,ham-1,6835455.0,6826547,6828049,6816433.0,F31E8.2a.1
1018,C04A2.3b.1,ham-1,6835455.0,6820382,6821494,6816433.0,F31E8.2a.1
1019,C04A2.3b.1,ham-1,6836627.0,6826547,6828049,6816433.0,F31E8.2a.1
1020,C04A2.3c.1,ham-1,6836627.0,6826547,6828049,6816433.0,F31E8.2a.1
1021,C04A2.3c.1,ham-1,6835021.0,6823236,6824853,6816433.0,F31E8.2a.1
1022,C04A2.3c.3,ham-1,6837852.0,6833462,6834438,6816433.0,F31E8.2a.1
1023,C04A2.3b.1,ham-1,6837852.0,6833462,6834438,6816433.0,F31E8.2a.1
1024,C04A2.3c.3,ham-1,6835455.0,6823847,6824771,6816433.0,F31E8.2a.1
1025,C04A2.3b.1,ham-1,6835455.0,6820346,6821508,6816433.0,F31E8.2a.1
1026,C04A2.3c.3,ham-1,6836627.0,6826547,6828049,6816433.0,F31E8.2a.1
1027,C04A2.3c.1,ham-1,6836627.0,6823847,6824771,6816433.0,F31E8.2a.1
1028,C04A2.3b.1,ham-1,6836627.0,6823847,6824771,6816433.0,F31E8.2a.1
1029,C04A2.3c.3,ham-1,6837852.0,6829977,6830451,6816433.0,F31E8.2a.1
1030,C04A2.3b.1,ham-1,6837852.0,6829977,6830451,6816433.0,F31E8.2a.1
1031,C04A2.3c.3,ham-1,6835455.0,6823236,6824853,6816433.0,F31E8.2a.1
1032,C04A2.3c.1,ham-1,6835021.0,6823198,6824856,6816433.0,F31E8.2a.1
1033,C04A2.3c.1,ham-1,6837852.0,6833462,6834438,6816433.0,F31E8.2a.1
1034,C04A2.3c.3,ham-1,6837852.0,6829012,6829766,6816433.0,F31E8.2a.1
1035,C04A2.3c.1,ham-1,6835021.0,6820382,6821494,6816433.0,F31E8.2a.1
1036,C04A2.3b.1,ham-1,6835008.0,6823236,6824853,6816433.0,F31E8.2a.1
1037,C04A2.3b.1,ham-1,6837852.0,6829012,6829766,6816433.0,F31E8.2a.1
1038,C04A2.3c.1,ham-1,6837852.0,6829977,6830451,6816433.0,F31E8.2a.1
1039,C04A2.3c.1,ham-1,6836627.0,6823236,6824853,6816433.0,F31E8.2a.1
1040,C04A2.3c.3,ham-1,6835455.0,6823198,6824856,6816433.0,F31E8.2a.1
1041,C04A2.3c.3,ham-1,6837852.0,6827412,6827970,6816433.0,F31E8.2a.1
1042,C04A2.3b.1,ham-1,6836627.0,6823236,6824853,6816433.0,F31E8.2a.1
1043,C04A2.3c.3,ham-1,6836627.0,6823847,6824771,6816433.0,F31E8.2a.1
1044,C04A2.3c.1,ham-1,6837852.0,6829012,6829766,6816433.0,F31E8.2a.1
1045,C04A2.3a.1,ham-1,6835021.0,6823847,6824771,6816433.0,F31E8.2a.1
1046,C04A2.3c.1,ham-1,6836627.0,6823198,6824856,6816433.0,F31E8.2a.1
1047,C04A2.3b.1,ham-1,6835008.0,6823198,6824856,6816433.0,F31E8.2a.1
1048,C04A2.3b.1,ham-1,6837852.0,6827412,6827970,6816433.0,F31E8.2a.1
1049,C04A2.3c.3,ham-1,6836627.0,6823236,6824853,6816433.0,F31E8.2a.1
1050,C04A2.3c.3,ham-1,6835455.0,6820382,6821494,6816433.0,F31E8.2a.1
1051,C04A2.3c.1,ham-1,6836627.0,6820382,6821494,6816433.0,F31E8.2a.1
1052,C04A2.3c.1,ham-1,6835021.0,6820346,6821508,6816433.0,F31E8.2a.1
1053,C04A2.3c.1,ham-1,6837852.0,6827412,6827970,6816433.0,F31E8.2a.1
1054,C04A2.3b.1,ham-1,6837852.0,6826608,6830463,6816433.0,F31E8.2a.1
1055,C04A2.3c.3,ham-1,6837852.0,6826608,6830463,6816433.0,F31E8.2a.1
1056,C04A2.3c.1,ham-1,6836627.0,6820346,6821508,6816433.0,F31E8.2a.1
1057,C04A2.3b.1,ham-1,6836627.0,6823198,6824856,6816433.0,F31E8.2a.1
1058,C04A2.3c.1,ham-1,6837852.0,6826608,6830463,6816433.0,F31E8.2a.1
1059,C04A2.3c.3,ham-1,6835455.0,6820346,6821508,6816433.0,F31E8.2a.1
1060,C04A2.3b.1,ham-1,6837852.0,6826547,6828049,6816433.0,F31E8.2a.1
1061,C04A2.3a.1,ham-1,6835021.0,6823236,6824853,6816433.0,F31E8.2a.1
1062,C04A2.3c.3,ham-1,6837852.0,6826547,6828049,6816433.0,F31E8.2a.1
1063,C04A2.3b.1,ham-1,6835008.0,6820382,6821494,6816433.0,F31E8.2a.1
1064,C04A2.3b.1,ham-1,6837852.0,6823847,6824771,6816433.0,F31E8.2a.1
1065,C04A2.3b.1,ham-1,6836627.0,6820382,6821494,6816433.0,F31E8.2a.1
1066,C04A2.3c.1,ham-1,6837852.0,6826547,6828049,6816433.0,F31E8.2a.1
1067,C04A2.3c.3,ham-1,6838027.0,6833462,6834438,6816433.0,F31E8.2a.1
1068,C04A2.3c.1,ham-1,6838027.0,6833462,6834438,6816433.0,F31E8.2a.1
1069,C04A2.3c.2,ham-1,6840186.0,6838213,6839344,6816433.0,F31E8.2a.1
1070,C04A2.3c.3,ham-1,6836627.0,6823198,6824856,6816433.0,F31E8.2a.1
1071,C04A2.3c.3,ham-1,6837852.0,6823847,6824771,6816433.0,F31E8.2a.1
1072,C04A2.3b.1,ham-1,6835008.0,6820346,6821508,6816433.0,F31E8.2a.1
1073,C04A2.3b.1,ham-1,6837852.0,6823236,6824853,6816433.0,F31E8.2a.1
1074,C04A2.3c.1,ham-1,6837852.0,6823847,6824771,6816433.0,F31E8.2a.1
1075,C04A2.3c.2,ham-1,6840186.0,6838187,6839412,6816433.0,F31E8.2a.1
1076,C04A2.3c.3,ham-1,6836627.0,6820382,6821494,6816433.0,F31E8.2a.1
1077,C04A2.3b.1,ham-1,6836627.0,6820346,6821508,6816433.0,F31E8.2a.1
1078,C04A2.3a.1,ham-1,6835021.0,6823198,6824856,6816433.0,F31E8.2a.1
1079,C04A2.3c.1,ham-1,6838027.0,6829977,6830451,6816433.0,F31E8.2a.1
1080,C04A2.3c.3,ham-1,6837852.0,6823236,6824853,6816433.0,F31E8.2a.1
1081,C04A2.3c.3,ham-1,6838027.0,6829977,6830451,6816433.0,F31E8.2a.1
1082,C04A2.3b.1,ham-1,6837852.0,6823198,6824856,6816433.0,F31E8.2a.1
1083,C04A2.3c.2,ham-1,6840186.0,6838178,6839411,6816433.0,F31E8.2a.1
1084,C04A2.3c.1,ham-1,6837852.0,6823236,6824853,6816433.0,F31E8.2a.1
1085,C04A2.3c.2,ham-1,6840186.0,6833462,6834438,6816433.0,F31E8.2a.1
1086,C04A2.3c.3,ham-1,6837852.0,6823198,6824856,6816433.0,F31E8.2a.1
1087,C04A2.3c.4,ham-1,6840190.0,6838213,6839344,6816433.0,F31E8.2a.1
1088,C04A2.3c.3,ham-1,6836627.0,6820346,6821508,6816433.0,F31E8.2a.1
1089,C04A2.3c.3,ham-1,6838027.0,6829012,6829766,6816433.0,F31E8.2a.1
1090,C04A2.3c.2,ham-1,6840186.0,6829977,6830451,6816433.0,F31E8.2a.1
1091,C04A2.3c.1,ham-1,6838027.0,6829012,6829766,6816433.0,F31E8.2a.1
1092,C04A2.3c.1,ham-1,6837852.0,6823198,6824856,6816433.0,F31E8.2a.1
1093,C04A2.3c.3,ham-1,6838027.0,6827412,6827970,6816433.0,F31E8.2a.1
1094,C04A2.3c.2,ham-1,6840186.0,6829012,6829766,6816433.0,F31E8.2a.1
1095,C04A2.3c.3,ham-1,6837852.0,6820382,6821494,6816433.0,F31E8.2a.1
1096,C04A2.3a.1,ham-1,6835021.0,6820382,6821494,6816433.0,F31E8.2a.1
1097,C04A2.3c.4,ham-1,6840190.0,6838187,6839412,6816433.0,F31E8.2a.1
1098,C04A2.3b.1,ham-1,6837852.0,6820382,6821494,6816433.0,F31E8.2a.1
1099,C04A2.3c.1,ham-1,6838027.0,6827412,6827970,6816433.0,F31E8.2a.1
1100,C04A2.3c.1,ham-1,6837852.0,6820382,6821494,6816433.0,F31E8.2a.1
1101,C04A2.3c.1,ham-1,6840193.0,6838213,6839344,6816433.0,F31E8.2a.1
1102,C04A2.3c.3,ham-1,6837852.0,6820346,6821508,6816433.0,F31E8.2a.1
1103,C04A2.3c.3,ham-1,6838027.0,6826608,6830463,6816433.0,F31E8.2a.1
1104,C04A2.3c.4,ham-1,6840190.0,6838178,6839411,6816433.0,F31E8.2a.1
1105,C04A2.3c.2,ham-1,6840186.0,6827412,6827970,6816433.0,F31E8.2a.1
1106,C04A2.3b.1,ham-1,6837852.0,6820346,6821508,6816433.0,F31E8.2a.1
1107,C04A2.3c.1,ham-1,6838027.0,6826608,6830463,6816433.0,F31E8.2a.1
1108,C04A2.3c.1,ham-1,6837852.0,6820346,6821508,6816433.0,F31E8.2a.1
1109,C04A2.3c.2,ham-1,6840186.0,6826608,6830463,6816433.0,F31E8.2a.1
1110,C04A2.3c.4,ham-1,6840190.0,6833462,6834438,6816433.0,F31E8.2a.1
1111,C04A2.3c.3,ham-1,6838027.0,6826547,6828049,6816433.0,F31E8.2a.1
1112,C04A2.3a.1,ham-1,6835021.0,6820346,6821508,6816433.0,F31E8.2a.1
1113,C04A2.3c.1,ham-1,6838027.0,6826547,6828049,6816433.0,F31E8.2a.1
1114,C04A2.3c.2,ham-1,6840186.0,6826547,6828049,6816433.0,F31E8.2a.1
1115,C04A2.3c.3,ham-1,6838027.0,6823847,6824771,6816433.0,F31E8.2a.1
1116,C04A2.3p.1,ham-1,6840448.0,6838213,6839344,6816433.0,F31E8.2a.1
1117,C04A2.3c.1,ham-1,6838027.0,6823847,6824771,6816433.0,F31E8.2a.1
