,five_prime_transcript,peak,five_prime_start,peak_start (used to compare),peak_end,nearest_three_prime_end,three_prime_transcript
291,Y23H5A.5c.1,ham-1,2606754.0,2603625,2604356,2602650.0,K07A3.3b.1
292,Y23H5A.5d.2,ham-1,2606753.0,2603625,2604356,2602650.0,K07A3.3b.1
293,Y23H5A.5d.3,ham-1,2606754.0,2603625,2604356,2602650.0,K07A3.3b.1
294,F32B5.6j.1,ham-1,2668160.0,2662555,2662975,2645308.0,F40E3.5.1
295,Y23H5A.5d.1,ham-1,2606752.0,2603619,2604356,2602650.0,K07A3.3b.1
296,F32B5.6k.1,ham-1,2668160.0,2662476,2662990,2645308.0,F40E3.5.1
297,F32B5.6b.1,ham-1,2668167.0,2663280,2663339,2645308.0,F40E3.5.1
298,Y23H5A.5d.3,ham-1,2606754.0,2603619,2604356,2602650.0,K07A3.3b.1
299,F32B5.6j.1,ham-1,2668160.0,2662476,2662990,2645308.0,F40E3.5.1
300,Y23H5A.5c.1,ham-1,2606754.0,2603619,2604356,2602650.0,K07A3.3b.1
301,F32B5.6b.1,ham-1,2668167.0,2662555,2662975,2645308.0,F40E3.5.1
302,F32B5.6d.2,ham-1,2668160.0,2663280,2663339,2645308.0,F40E3.5.1
303,Y23H5A.5d.2,ham-1,2606753.0,2603619,2604356,2602650.0,K07A3.3b.1
304,Y39G10AR.11.1,ham-1,2293127.0,2290968,2291665,2281619.0,Y39G10AL.3.1
305,F32B5.6j.1,ham-1,2668160.0,2655953,2656004,2645308.0,F40E3.5.1
306,F32B5.6i.1,ham-1,2668160.0,2663280,2663339,2645308.0,F40E3.5.1
307,F32B5.6d.2,ham-1,2668160.0,2662555,2662975,2645308.0,F40E3.5.1
308,F32B5.6k.1,ham-1,2668160.0,2655953,2656004,2645308.0,F40E3.5.1
309,F32B5.6b.1,ham-1,2668167.0,2662476,2662990,2645308.0,F40E3.5.1
310,F32B5.6a.1,ham-1,2668167.0,2663280,2663339,2645308.0,F40E3.5.1
311,F32B5.6j.1,ham-1,2668160.0,2655857,2656052,2645308.0,F40E3.5.1
312,F32B5.6b.2,ham-1,2668167.0,2663280,2663339,2645308.0,F40E3.5.1
313,F32B5.6d.2,ham-1,2668408.0,2663280,2663339,2645308.0,F40E3.5.1
314,F32B5.6d.2,ham-1,2668160.0,2662476,2662990,2645308.0,F40E3.5.1
315,F32B5.6b.1,ham-1,2668167.0,2655953,2656004,2645308.0,F40E3.5.1
316,F32B5.6d.3,ham-1,2668406.0,2663280,2663339,2645308.0,F40E3.5.1
317,F32B5.6a.1,ham-1,2668167.0,2662555,2662975,2645308.0,F40E3.5.1
318,F32B5.6d.2,ham-1,2668408.0,2662555,2662975,2645308.0,F40E3.5.1
319,F32B5.6b.1,ham-1,2668167.0,2655857,2656052,2645308.0,F40E3.5.1
320,F32B5.6k.1,ham-1,2668160.0,2655857,2656052,2645308.0,F40E3.5.1
321,F32B5.6d.3,ham-1,2668406.0,2662555,2662975,2645308.0,F40E3.5.1
322,F32B5.6i.1,ham-1,2668160.0,2662555,2662975,2645308.0,F40E3.5.1
323,F32B5.6d.2,ham-1,2668160.0,2655953,2656004,2645308.0,F40E3.5.1
324,F32B5.6d.3,ham-1,2668406.0,2662476,2662990,2645308.0,F40E3.5.1
325,F32B5.6b.2,ham-1,2668167.0,2662555,2662975,2645308.0,F40E3.5.1
326,F32B5.6a.1,ham-1,2668167.0,2662476,2662990,2645308.0,F40E3.5.1
327,F32B5.6i.1,ham-1,2668160.0,2662476,2662990,2645308.0,F40E3.5.1
328,F32B5.6d.2,ham-1,2668408.0,2662476,2662990,2645308.0,F40E3.5.1
329,F32B5.6d.3,ham-1,2668406.0,2655953,2656004,2645308.0,F40E3.5.1
330,F32B5.6d.2,ham-1,2668796.0,2663280,2663339,2645308.0,F40E3.5.1
331,F32B5.6a.1,ham-1,2668167.0,2655953,2656004,2645308.0,F40E3.5.1
332,F32B5.6b.2,ham-1,2668167.0,2662476,2662990,2645308.0,F40E3.5.1
333,F32B5.6d.2,ham-1,2668160.0,2655857,2656052,2645308.0,F40E3.5.1
334,F32B5.6d.3,ham-1,2668406.0,2655857,2656052,2645308.0,F40E3.5.1
335,F32B5.6d.2,ham-1,2668796.0,2662555,2662975,2645308.0,F40E3.5.1
336,F32B5.6i.1,ham-1,2668160.0,2655953,2656004,2645308.0,F40E3.5.1
337,F32B5.6d.1,ham-1,2668793.0,2663280,2663339,2645308.0,F40E3.5.1
338,F32B5.6b.2,ham-1,2668167.0,2655953,2656004,2645308.0,F40E3.5.1
339,F32B5.6d.2,ham-1,2668408.0,2655953,2656004,2645308.0,F40E3.5.1
340,F32B5.6d.2,ham-1,2668796.0,2662476,2662990,2645308.0,F40E3.5.1
341,F32B5.6d.3,ham-1,2668793.0,2663280,2663339,2645308.0,F40E3.5.1
342,F32B5.6i.1,ham-1,2668160.0,2655857,2656052,2645308.0,F40E3.5.1
343,F32B5.6a.1,ham-1,2668167.0,2655857,2656052,2645308.0,F40E3.5.1
344,F32B5.6d.2,ham-1,2668408.0,2655857,2656052,2645308.0,F40E3.5.1
345,F32B5.6d.2,ham-1,2668796.0,2655953,2656004,2645308.0,F40E3.5.1
346,F32B5.6d.1,ham-1,2668793.0,2662555,2662975,2645308.0,F40E3.5.1
347,F32B5.6g.1,ham-1,2668967.0,2663280,2663339,2645308.0,F40E3.5.1
348,Y71F9B.5a.2,ham-1,2706883.0,2703209,2703509,2702158.0,F32B5.1.1
349,F32B5.6b.2,ham-1,2668167.0,2655857,2656052,2645308.0,F40E3.5.1
350,Y71F9B.5b.1,ham-1,2707598.0,2703209,2703509,2702158.0,F32B5.1.1
351,F32B5.6d.2,ham-1,2668796.0,2655857,2656052,2645308.0,F40E3.5.1
352,Y71F9B.5a.1,ham-1,2707599.0,2703209,2703509,2702158.0,F32B5.1.1
353,F32B5.6d.1,ham-1,2668793.0,2662476,2662990,2645308.0,F40E3.5.1
354,Y71F9B.5a.2,ham-1,2707599.0,2703209,2703509,2702158.0,F32B5.1.1
355,F32B5.2.1,ham-1,2697399.0,2688759,2689110,2686697.0,F32B5.8a.1
356,Y71F9B.5b.1,ham-1,2707598.0,2703185,2703526,2702158.0,F32B5.1.1
357,F32B5.6g.1,ham-1,2668967.0,2662555,2662975,2645308.0,F40E3.5.1
358,Y71F9B.5a.2,ham-1,2706883.0,2703185,2703526,2702158.0,F32B5.1.1
359,F32B5.6d.3,ham-1,2668793.0,2662555,2662975,2645308.0,F40E3.5.1
360,F32B5.6d.1,ham-1,2668793.0,2655953,2656004,2645308.0,F40E3.5.1
361,Y71F9B.5a.1,ham-1,2707599.0,2703185,2703526,2702158.0,F32B5.1.1
362,F32B5.6g.1,ham-1,2668967.0,2662476,2662990,2645308.0,F40E3.5.1
363,F32B5.2.1,ham-1,2697399.0,2688755,2689628,2686697.0,F32B5.8a.1
364,Y71F9B.5a.2,ham-1,2707599.0,2703185,2703526,2702158.0,F32B5.1.1
365,F32B5.6d.3,ham-1,2668793.0,2662476,2662990,2645308.0,F40E3.5.1
366,F32B5.6d.1,ham-1,2668793.0,2655857,2656052,2645308.0,F40E3.5.1
367,F32B5.6g.1,ham-1,2668967.0,2655953,2656004,2645308.0,F40E3.5.1
368,Y71F9AL.10b.1,ham-1,2866506.0,2863854,2864541,2858616.0,W10C8.6.1
369,Y71F9AL.10d.1,ham-1,2866506.0,2863854,2864541,2858616.0,W10C8.6.1
370,Y71F9AL.10c.1,ham-1,2866506.0,2863854,2864541,2858616.0,W10C8.6.1
371,Y71F9AL.10a.1,ham-1,2866508.0,2863854,2864541,2858616.0,W10C8.6.1
372,F32B5.6d.3,ham-1,2668793.0,2655953,2656004,2645308.0,F40E3.5.1
373,F32B5.6g.1,ham-1,2668967.0,2655857,2656052,2645308.0,F40E3.5.1
374,Y71F9AL.9.1,ham-1,2876932.0,2876349,2876980,2875430.0,Y71F9AL.13a.1
375,Y71F9AL.5.1,ham-1,2901325.0,2900876,2901310,2895561.0,Y71F9AL.17.1
376,Y71F9AL.10c.1,ham-1,2866506.0,2863599,2864698,2858616.0,W10C8.6.1
377,Y71F9AL.10a.1,ham-1,2866508.0,2863599,2864698,2858616.0,W10C8.6.1
378,F32B5.6d.3,ham-1,2668793.0,2655857,2656052,2645308.0,F40E3.5.1
379,Y71F9AL.10d.1,ham-1,2866506.0,2863599,2864698,2858616.0,W10C8.6.1
380,Y71F9AL.5.1,ham-1,2901325.0,2900850,2901288,2895561.0,Y71F9AL.17.1
381,Y71F9AL.9.1,ham-1,2876932.0,2876303,2877108,2875430.0,Y71F9AL.13a.1
382,Y71F9AL.10a.1,ham-1,2866508.0,2863599,2864605,2858616.0,W10C8.6.1
383,Y71F9AM.4b.1,ham-1,2935987.0,2935617,2935917,2931361.0,Y71F9AM.5b.1
384,Y54E10BL.4.1,ham-1,2996488.0,2995920,2996577,2986186.0,Y71F9AR.3.1
385,Y71F9AL.10c.1,ham-1,2866506.0,2863599,2864605,2858616.0,W10C8.6.1
386,Y71F9AL.10d.1,ham-1,2866506.0,2863599,2864605,2858616.0,W10C8.6.1
387,Y71F9AL.10b.1,ham-1,2866506.0,2863599,2864698,2858616.0,W10C8.6.1
388,Y54E10BL.4.1,ham-1,2996488.0,2995827,2996590,2986186.0,Y71F9AR.3.1
389,Y71F9AM.4b.1,ham-1,2935987.0,2935577,2935971,2931361.0,Y71F9AM.5b.1
390,Y71F9AL.9.1,ham-1,2876932.0,2876303,2877105,2875430.0,Y71F9AL.13a.1
391,Y71F9AL.5.1,ham-1,2901325.0,2900834,2901313,2895561.0,Y71F9AL.17.1
392,Y54E10BR.4.1,ham-1,3015742.0,3014740,3014786,3011665.0,Y54E10BL.2.1
393,Y71F9AM.4b.1,ham-1,2935623.0,2935617,2935917,2931361.0,Y71F9AM.5b.1
394,Y54E10BR.2.1,ham-1,3032935.0,3032687,3033123,3028475.0,Y54E10BR.5.1
395,Y71F9AM.4b.1,ham-1,2935987.0,2935575,2935971,2931361.0,Y71F9AM.5b.1
396,Y54E10BR.2.2,ham-1,3032967.0,3032687,3033123,3028475.0,Y54E10BR.5.1
397,Y54E10BR.2.3,ham-1,3032967.0,3032687,3033123,3028475.0,Y54E10BR.5.1
398,C45E1.1a.2,ham-1,3104363.0,3101637,3102385,3091282.0,M01B12.5a.1
399,C45E1.1a.2,ham-1,3101851.0,3101637,3102385,3091282.0,M01B12.5a.1
400,Y54E10BR.2.3,ham-1,3032967.0,3032681,3033135,3028475.0,Y54E10BR.5.1
401,Y71F9AM.4b.1,ham-1,2935623.0,2935577,2935971,2931361.0,Y71F9AM.5b.1
402,Y71F9AL.10b.1,ham-1,2866506.0,2863599,2864605,2858616.0,W10C8.6.1
403,Y54E10BR.2.2,ham-1,3032967.0,3032681,3033135,3028475.0,Y54E10BR.5.1
404,Y54E10BR.2.1,ham-1,3032935.0,3032681,3033135,3028475.0,Y54E10BR.5.1
405,C45E1.1a.2,ham-1,3101851.0,3101605,3102362,3091282.0,M01B12.5a.1
406,Y54E10BR.1a.1,ham-1,3059227.0,3059010,3059337,3052127.0,Y54E10BR.8.1
407,C45E1.1a.2,ham-1,3104363.0,3101605,3102362,3091282.0,M01B12.5a.1
408,C45E1.1a.1,ham-1,3104363.0,3101637,3102385,3091282.0,M01B12.5a.1
409,Y54E10A.7.1,ham-1,3162813.0,3162421,3162817,3159763.0,Y54E10A.9b.1
410,C45E1.1a.2,ham-1,3104363.0,3096163,3096521,3091282.0,M01B12.5a.1
411,C45E1.1a.2,ham-1,3101851.0,3096163,3096521,3091282.0,M01B12.5a.1
412,Y54E10BR.1a.1,ham-1,3059227.0,3059009,3059350,3052127.0,Y54E10BR.8.1
413,C45E1.1a.2,ham-1,3104363.0,3096163,3096521,3091282.0,M01B12.5a.1
414,Y54E10A.7.1,ham-1,3162813.0,3162417,3162907,3159763.0,Y54E10A.9b.1
415,Y71F9AM.4b.1,ham-1,2935623.0,2935575,2935971,2931361.0,Y71F9AM.5b.1
416,C45E1.1a.2,ham-1,3101851.0,3096163,3096521,3091282.0,M01B12.5a.1
417,K09H9.2.1,ham-1,3148014.0,3147719,3148104,3144520.0,K09H9.6.1
418,Y54E10A.7.1,ham-1,3162813.0,3162393,3162907,3159763.0,Y54E10A.9b.1
419,C45E1.1a.1,ham-1,3104363.0,3101605,3102362,3091282.0,M01B12.5a.1
420,C45E1.1a.1,ham-1,3104363.0,3096163,3096521,3091282.0,M01B12.5a.1
421,K09H9.2.1,ham-1,3148014.0,3147704,3148092,3144520.0,K09H9.6.1
422,C45E1.1a.1,ham-1,3104363.0,3096163,3096521,3091282.0,M01B12.5a.1
423,W01B11.3.1,ham-1,3267094.0,3265916,3266935,3264525.0,Y44E3B.1b.1
424,W01B11.3.1,ham-1,3267094.0,3265866,3267137,3264525.0,Y44E3B.1b.1
425,W05F2.7.1,ham-1,3352434.0,3349884,3350217,3340558.0,Y44E3A.6a.2
426,K03E5.3b.1,ham-1,3413012.0,3409807,3410042,3375098.0,W05F2.4b.1
427,W01B11.3.1,ham-1,3267094.0,3265860,3267138,3264525.0,Y44E3B.1b.1
428,K03E5.3b.1,ham-1,3413012.0,3405630,3406009,3375098.0,W05F2.4b.1
429,K03E5.3b.1,ham-1,3413146.0,3409807,3410042,3375098.0,W05F2.4b.1
430,W01B11.1.1,ham-1,3299570.0,3297064,3297322,3293244.0,W01B11.6.1
431,K03E5.3a.1,ham-1,3410013.0,3409807,3410042,3375098.0,W05F2.4b.1
432,K03E5.3b.1,ham-1,3413146.0,3405630,3406009,3375098.0,W05F2.4b.1
433,K03E5.3b.1,ham-1,3413012.0,3405559,3406021,3375098.0,W05F2.4b.1
434,Y47G6A.7b.1,ham-1,3502736.0,3501105,3501523,3487860.0,Y47G6A.17.1
435,Y47G6A.28.1,ham-1,3439099.0,3438797,3439186,3433299.0,Y47G6A.12.1
436,W05F2.7.1,ham-1,3352434.0,3349861,3350255,3340558.0,Y44E3A.6a.2
437,Y47G6A.10.1,ham-1,3467132.0,3466694,3467054,3462374.0,Y47G6A.14.1
438,K03E5.3a.1,ham-1,3410013.0,3405630,3406009,3375098.0,W05F2.4b.1
439,W05F2.7.1,ham-1,3352434.0,3349839,3350255,3340558.0,Y44E3A.6a.2
440,K03E5.3b.1,ham-1,3413146.0,3405559,3406021,3375098.0,W05F2.4b.1
441,Y47G6A.7a.2,ham-1,3502738.0,3501105,3501523,3487860.0,Y47G6A.17.1
442,Y47G6A.28.1,ham-1,3439099.0,3438797,3439182,3433299.0,Y47G6A.12.1
443,Y47G6A.7a.1,ham-1,3502738.0,3501105,3501523,3487860.0,Y47G6A.17.1
444,Y47G6A.7b.2,ham-1,3502736.0,3501105,3501523,3487860.0,Y47G6A.17.1
445,K03E5.3a.1,ham-1,3410013.0,3405559,3406021,3375098.0,W05F2.4b.1
446,W01B11.1.1,ham-1,3299570.0,3297051,3297302,3293244.0,W01B11.6.1
447,Y47G6A.6.1,ham-1,3516450.0,3516246,3516632,3509711.0,Y47G6A.18.1
448,Y47G6A.7b.1,ham-1,3502902.0,3501105,3501523,3487860.0,Y47G6A.17.1
449,Y47G6A.10.1,ham-1,3467132.0,3466689,3467054,3462374.0,Y47G6A.14.1
450,Y47G6A.7a.1,ham-1,3502902.0,3501105,3501523,3487860.0,Y47G6A.17.1
451,Y47G6A.6.1,ham-1,3516450.0,3516163,3516657,3509711.0,Y47G6A.18.1
452,Y47G6A.4.1,ham-1,3547071.0,3546861,3547234,3543543.0,Y47G6A.20a.1
453,W01B11.1.1,ham-1,3299570.0,3295287,3295446,3293244.0,W01B11.6.1
454,T28F2.3.2,ham-1,3629435.0,3627254,3627286,3625570.0,Y47G6A.32.1
455,T28F2.2a.1,ham-1,3637353.0,3636554,3636855,3635064.0,T28F2.4b.1
456,Y47G6A.3.1,ham-1,3601291.0,3600728,3601053,3565242.0,Y47G6A.23c.1
457,Y47G6A.6.1,ham-1,3516450.0,3516162,3516680,3509711.0,Y47G6A.18.1
458,T28F2.2a.1,ham-1,3637353.0,3636516,3636853,3635064.0,T28F2.4b.1
459,T28F2.3.1,ham-1,3629437.0,3627254,3627286,3625570.0,Y47G6A.32.1
460,Y47G6A.4.1,ham-1,3547071.0,3546843,3547220,3543543.0,Y47G6A.20a.1
461,T28F2.2a.2,ham-1,3637548.0,3636554,3636855,3635064.0,T28F2.4b.1
462,T28F2.3.1,ham-1,3628246.0,3627254,3627286,3625570.0,Y47G6A.32.1
463,T28F2.2b.1,ham-1,3637353.0,3636554,3636855,3635064.0,T28F2.4b.1
464,W01B11.1.1,ham-1,3299570.0,3295275,3295446,3293244.0,W01B11.6.1
465,Y47G6A.6.1,ham-1,3516450.0,3515652,3515684,3509711.0,Y47G6A.18.1
466,T28F2.2a.1,ham-1,3637554.0,3636554,3636855,3635064.0,T28F2.4b.1
467,T28F2.2b.1,ham-1,3637353.0,3636516,3636853,3635064.0,T28F2.4b.1
468,D1037.1.1,ham-1,3684781.0,3684345,3684821,3683270.0,D1037.4.1
469,Y47G6A.6.1,ham-1,3516450.0,3514183,3514700,3509711.0,Y47G6A.18.1
470,F21A9.1a.1,ham-1,3710090.0,3709935,3710151,3706096.0,F21A9.2.1
471,T28F2.2a.1,ham-1,3637353.0,3636515,3636891,3635064.0,T28F2.4b.1
472,T28F2.2a.2,ham-1,3637548.0,3636516,3636853,3635064.0,T28F2.4b.1
473,F21A9.1a.2,ham-1,3710879.0,3709935,3710151,3706096.0,F21A9.2.1
474,T28F2.2b.1,ham-1,3637353.0,3636515,3636891,3635064.0,T28F2.4b.1
475,F21A9.1a.1,ham-1,3710090.0,3709910,3710191,3706096.0,F21A9.2.1
476,T12F5.3.1,ham-1,3727027.0,3724590,3725040,3713763.0,T12F5.4.1
477,F21A9.1a.2,ham-1,3710879.0,3709910,3710191,3706096.0,F21A9.2.1
478,F21A9.1a.2,ham-1,3711802.0,3709935,3710151,3706096.0,F21A9.2.1
479,F21A9.1a.1,ham-1,3711802.0,3709935,3710151,3706096.0,F21A9.2.1
480,F21A9.1a.2,ham-1,3711252.0,3709935,3710151,3706096.0,F21A9.2.1
481,ZK770.1.1,ham-1,3769672.0,3758978,3759479,3755602.0,ZK770.3.1
482,F21A9.1a.2,ham-1,3711802.0,3709910,3710191,3706096.0,F21A9.2.1
483,T12F5.3.1,ham-1,3727027.0,3724576,3725024,3713763.0,T12F5.4.1
484,F21A9.1a.1,ham-1,3711802.0,3709910,3710191,3706096.0,F21A9.2.1
485,T12F5.3.1,ham-1,3727027.0,3723241,3723924,3713763.0,T12F5.4.1
486,C32E8.5.1,ham-1,3782118.0,3781607,3782070,3778131.0,C32E8.7.1
487,T28F2.2a.1,ham-1,3637554.0,3636516,3636853,3635064.0,T28F2.4b.1
488,T28F2.2a.2,ham-1,3637548.0,3636515,3636891,3635064.0,T28F2.4b.1
489,T12F5.1.1,ham-1,3741451.0,3740109,3741497,3734428.0,T12F5.5a.1
490,C32E8.2a.1,ham-1,3788036.0,3787607,3787942,3787496.0,C32E8.3.1
491,C32E8.3.1,ham-1,3786588.0,3785122,3786568,3784226.0,C32E8.4.1
492,T12F5.3.1,ham-1,3727027.0,3720695,3722150,3713763.0,T12F5.4.1
493,F21A9.1a.2,ham-1,3711252.0,3709910,3710191,3706096.0,F21A9.2.1
494,T12F5.1.1,ham-1,3741451.0,3740089,3741497,3734428.0,T12F5.5a.1
495,C32E8.2a.1,ham-1,3788036.0,3787598,3788007,3787496.0,C32E8.3.1
496,C32E8.3.1,ham-1,3786588.0,3785084,3786582,3784226.0,C32E8.4.1
497,T12F5.3.1,ham-1,3727027.0,3720645,3722184,3713763.0,T12F5.4.1
498,F53F10.4a.1,ham-1,3824947.0,3824145,3824830,3821496.0,F53F10.5.1
499,T28F2.2a.1,ham-1,3637554.0,3636515,3636891,3635064.0,T28F2.4b.1
500,C32E8.2a.1,ham-1,3788036.0,3787563,3788002,3787496.0,C32E8.3.1
501,F53F10.4a.1,ham-1,3824947.0,3822390,3823042,3821496.0,F53F10.5.1
502,T12F5.3.1,ham-1,3727027.0,3720631,3722184,3713763.0,T12F5.4.1
503,F53F10.4a.1,ham-1,3824947.0,3822370,3825086,3821496.0,F53F10.5.1
504,F53F10.4a.1,ham-1,3824947.0,3822321,3825069,3821496.0,F53F10.5.1
505,C50F2.3.1,ham-1,3877063.0,3876771,3877151,3876164.0,T03F1.12.1
506,T21E3.2.1,ham-1,3930814.0,3930436,3930771,3925836.0,T20F5.7.1
507,T20F5.2.1,ham-1,3908747.0,3908441,3908830,3901553.0,C50F2.8.1
508,T21E3.2.1,ham-1,3930814.0,3930402,3930819,3925836.0,T20F5.7.1
509,T20F5.2.1,ham-1,3908747.0,3906151,3906657,3901553.0,C50F2.8.1
510,T21E3.2.1,ham-1,3930814.0,3930366,3930833,3925836.0,T20F5.7.1
511,F47B3.4.1,ham-1,3960968.0,3958498,3958856,3935493.0,T21E3.3.1
512,F28H1.2.1,ham-1,3987940.0,3987076,3987478,3986581.0,F28H1.3.1
513,T20F5.2.1,ham-1,3908747.0,3906150,3906652,3901553.0,C50F2.8.1
514,F28H1.2.1,ham-1,3987940.0,3987075,3987478,3986581.0,F28H1.3.1
515,C09D1.1a.1,ham-1,4035702.0,4032324,4032945,4015762.0,F55C7.7b.1
516,E01A2.1a.2,ham-1,4139511.0,4139245,4139664,4137796.0,E01A2.6.1
517,E01A2.1a.2,ham-1,4139511.0,4139186,4139800,4137796.0,E01A2.6.1
518,E01A2.1a.2,ham-1,4139511.0,4139157,4139800,4137796.0,E01A2.6.1
519,E01A2.1a.1,ham-1,4140649.0,4139245,4139664,4137796.0,E01A2.6.1
520,E01A2.1a.1,ham-1,4140649.0,4139186,4139800,4137796.0,E01A2.6.1
521,E01A2.1a.1,ham-1,4140649.0,4139157,4139800,4137796.0,E01A2.6.1
522,E01A2.1a.2,ham-1,4140649.0,4139245,4139664,4137796.0,E01A2.6.1
523,R12E2.2.1,ham-1,4178812.0,4178437,4178832,4177417.0,R12E2.13.1
524,C18E3.7d.2,ham-1,4186524.0,4185271,4185431,4184992.0,R12E2.1.1
525,C18E3.7d.3,ham-1,4186547.0,4185271,4185431,4184992.0,R12E2.1.1
526,R12E2.2.1,ham-1,4178812.0,4178368,4178917,4177417.0,R12E2.13.1
527,C18E3.7d.1,ham-1,4186549.0,4185271,4185431,4184992.0,R12E2.1.1
528,C18E3.7d.2,ham-1,4186524.0,4185221,4185464,4184992.0,R12E2.1.1
529,R12E2.3.1,ham-1,4175319.0,4174851,4175293,4173970.0,R12E2.12.1
530,C18E3.7b.3,ham-1,4186549.0,4185271,4185431,4184992.0,R12E2.1.1
531,C18E3.7b.4,ham-1,4186547.0,4185271,4185431,4184992.0,R12E2.1.1
532,R12E2.2.1,ham-1,4178812.0,4178350,4178940,4177417.0,R12E2.13.1
533,E01A2.1a.2,ham-1,4140649.0,4139186,4139800,4137796.0,E01A2.6.1
534,C18E3.7b.3,ham-1,4186549.0,4185221,4185464,4184992.0,R12E2.1.1
535,C18E3.7d.1,ham-1,4186549.0,4185221,4185464,4184992.0,R12E2.1.1
536,C18E3.7d.3,ham-1,4186547.0,4185221,4185464,4184992.0,R12E2.1.1
537,R12E2.3.1,ham-1,4175319.0,4174835,4175303,4173970.0,R12E2.12.1
538,E01A2.1a.2,ham-1,4140649.0,4139157,4139800,4137796.0,E01A2.6.1
539,C18E3.7b.4,ham-1,4186547.0,4185221,4185464,4184992.0,R12E2.1.1
540,C18E3.7b.2,ham-1,4186549.0,4185271,4185431,4184992.0,R12E2.1.1
541,C18E3.7b.1,ham-1,4186549.0,4185271,4185431,4184992.0,R12E2.1.1
542,C18E3.7d.1,ham-1,4186770.0,4185271,4185431,4184992.0,R12E2.1.1
543,C18E3.7b.2,ham-1,4186549.0,4185221,4185464,4184992.0,R12E2.1.1
544,C18E3.7d.2,ham-1,4186770.0,4185271,4185431,4184992.0,R12E2.1.1
545,C18E3.7b.1,ham-1,4186549.0,4185221,4185464,4184992.0,R12E2.1.1
546,C18E3.7c.1,ham-1,4186547.0,4185271,4185431,4184992.0,R12E2.1.1
547,C43E11.6a.1,ham-1,4229577.0,4225892,4226053,4214422.0,C18E3.9a.1
548,C43E11.6b.1,ham-1,4229570.0,4225892,4226053,4214422.0,C18E3.9a.1
549,C18E3.7d.1,ham-1,4186770.0,4185221,4185464,4184992.0,R12E2.1.1
550,C18E3.7d.2,ham-1,4186770.0,4185221,4185464,4184992.0,R12E2.1.1
551,C18E3.2.1,ham-1,4210979.0,4210728,4210946,4208591.0,C18E3.8.1
552,C43E11.6b.1,ham-1,4229570.0,4215629,4216000,4214422.0,C18E3.9a.1
553,C18E3.7c.1,ham-1,4186547.0,4185221,4185464,4184992.0,R12E2.1.1
554,C43E11.6a.1,ham-1,4229577.0,4215629,4216000,4214422.0,C18E3.9a.1
555,C43E11.6b.2,ham-1,4229886.0,4225892,4226053,4214422.0,C18E3.9a.1
556,C43E11.6d.1,ham-1,4229577.0,4225892,4226053,4214422.0,C18E3.9a.1
557,C43E11.6b.1,ham-1,4229570.0,4215614,4215996,4214422.0,C18E3.9a.1
558,C43E11.6a.1,ham-1,4229577.0,4215614,4215996,4214422.0,C18E3.9a.1
559,C18E3.2.1,ham-1,4210979.0,4210672,4210966,4208591.0,C18E3.8.1
560,C43E11.6c.1,ham-1,4229886.0,4225892,4226053,4214422.0,C18E3.9a.1
561,C43E11.6a.2,ham-1,4229888.0,4225892,4226053,4214422.0,C18E3.9a.1
562,C43E11.6b.2,ham-1,4229886.0,4215629,4216000,4214422.0,C18E3.9a.1
563,C43E11.6a.1,ham-1,4229888.0,4225892,4226053,4214422.0,C18E3.9a.1
564,C43E11.6a.3,ham-1,4229886.0,4225892,4226053,4214422.0,C18E3.9a.1
565,C43E11.6d.1,ham-1,4229888.0,4225892,4226053,4214422.0,C18E3.9a.1
566,C43E11.6b.1,ham-1,4229888.0,4225892,4226053,4214422.0,C18E3.9a.1
567,C43E11.6d.1,ham-1,4229577.0,4215629,4216000,4214422.0,C18E3.9a.1
568,C43E11.6a.2,ham-1,4229888.0,4215629,4216000,4214422.0,C18E3.9a.1
569,C43E11.6b.2,ham-1,4229886.0,4215614,4215996,4214422.0,C18E3.9a.1
570,C43E11.6d.1,ham-1,4229888.0,4215629,4216000,4214422.0,C18E3.9a.1
571,C43E11.6a.1,ham-1,4229888.0,4215629,4216000,4214422.0,C18E3.9a.1
572,C43E11.6b.1,ham-1,4229888.0,4215629,4216000,4214422.0,C18E3.9a.1
573,C43E11.6a.2,ham-1,4229888.0,4215614,4215996,4214422.0,C18E3.9a.1
574,C43E11.6a.3,ham-1,4229886.0,4215629,4216000,4214422.0,C18E3.9a.1
575,C43E11.6a.1,ham-1,4229888.0,4215614,4215996,4214422.0,C18E3.9a.1
576,C43E11.6d.1,ham-1,4229888.0,4215614,4215996,4214422.0,C18E3.9a.1
577,C43E11.6d.1,ham-1,4229577.0,4215614,4215996,4214422.0,C18E3.9a.1
578,C43E11.6a.3,ham-1,4229886.0,4215614,4215996,4214422.0,C18E3.9a.1
579,C43E11.4.1,ham-1,4247753.0,4247452,4247765,4242937.0,C43E11.8.1
580,C43E11.6c.1,ham-1,4229886.0,4215629,4216000,4214422.0,C18E3.9a.1
581,C43E11.6b.1,ham-1,4229888.0,4215614,4215996,4214422.0,C18E3.9a.1
582,C43E11.4.1,ham-1,4247753.0,4247441,4247793,4242937.0,C43E11.8.1
583,C43E11.6c.1,ham-1,4229886.0,4215614,4215996,4214422.0,C18E3.9a.1
584,C43E11.1.1,ham-1,4270666.0,4270385,4270748,4268266.0,C43E11.10.1
585,C43E11.4.1,ham-1,4247753.0,4247428,4247832,4242937.0,C43E11.8.1
586,ZK973.2.1,ham-1,4373656.0,4373075,4373299,4372339.0,ZK973.10.1
