,five_prime_transcript,peak,five_prime_end,peak_start,peak_end (used to compare),nearest_three_prime_start,three_prime_transcript
1051,M01H9.3e.1,ham-1,4470826.0,4469708,4471995,4479633.0,M01H9.10.1
1052,M01H9.3b.1,ham-1,4469842.0,4472710,4473385,4479633.0,M01H9.10.1
1053,M01H9.3d.2,ham-1,4469842.0,4469708,4471995,4479633.0,M01H9.10.1
1054,M01H9.3d.1,ham-1,4470016.0,4472196,4473774,4479633.0,M01H9.10.1
1055,M01H9.3c.1,ham-1,4470824.0,4472196,4473774,4479633.0,M01H9.10.1
1056,M01H9.3b.2,ham-1,4470058.0,4472710,4473385,4479633.0,M01H9.10.1
1057,M01H9.3b.1,ham-1,4470824.0,4472710,4473385,4479633.0,M01H9.10.1
1058,M01H9.3d.2,ham-1,4469842.0,4472196,4473774,4479633.0,M01H9.10.1
1059,M01H9.3e.1,ham-1,4470826.0,4472196,4473774,4479633.0,M01H9.10.1
1060,M01H9.3b.1,ham-1,4469842.0,4476936,4477687,4479633.0,M01H9.10.1
1061,M01H9.3b.2,ham-1,4470058.0,4476936,4477687,4479633.0,M01H9.10.1
1062,M01H9.3d.2,ham-1,4469983.0,4472522,4473499,4479633.0,M01H9.10.1
1063,ZK180.1.1,ham-1,4506748.0,4506601,4507036,4508496.0,ZK180.3a.1
1064,M01H9.3b.1,ham-1,4470824.0,4476936,4477687,4479633.0,M01H9.10.1
1065,M01H9.3c.1,ham-1,4470824.0,4472522,4473499,4479633.0,M01H9.10.1
1066,M01H9.3e.1,ham-1,4470826.0,4472522,4473499,4479633.0,M01H9.10.1
1067,ZK180.1.1,ham-1,4506748.0,4506657,4507007,4508496.0,ZK180.3a.1
1068,M01H9.3d.2,ham-1,4469983.0,4472710,4473385,4479633.0,M01H9.10.1
1069,M01H9.3d.2,ham-1,4469842.0,4472522,4473499,4479633.0,M01H9.10.1
1070,M01H9.3b.1,ham-1,4469842.0,4476936,4478159,4479633.0,M01H9.10.1
1071,M01H9.3e.1,ham-1,4470826.0,4472710,4473385,4479633.0,M01H9.10.1
1072,M01H9.3b.2,ham-1,4470058.0,4476936,4478159,4479633.0,M01H9.10.1
1073,ZK180.1.1,ham-1,4506748.0,4506790,4507036,4508496.0,ZK180.3a.1
1074,M01H9.3b.1,ham-1,4470824.0,4476936,4478159,4479633.0,M01H9.10.1
1075,M01H9.3c.1,ham-1,4470824.0,4472710,4473385,4479633.0,M01H9.10.1
1076,M01H9.3a.1,ham-1,4477059.0,4476936,4478159,4479633.0,M01H9.10.1
1077,M01H9.3b.1,ham-1,4469842.0,4477019,4477552,4479633.0,M01H9.10.1
1078,M01H9.3e.1,ham-1,4470826.0,4476936,4477687,4479633.0,M01H9.10.1
1079,M01H9.3d.2,ham-1,4469983.0,4476936,4477687,4479633.0,M01H9.10.1
1080,M01H9.3d.2,ham-1,4469842.0,4472710,4473385,4479633.0,M01H9.10.1
1081,M01H9.3b.1,ham-1,4469842.0,4506601,4507036,4479633.0,M01H9.10.1
1082,M01H9.3d.2,ham-1,4469983.0,4476936,4478159,4479633.0,M01H9.10.1
1083,M01H9.3b.1,ham-1,4470824.0,4477019,4477552,4479633.0,M01H9.10.1
1084,M01H9.3c.1,ham-1,4470824.0,4476936,4477687,4479633.0,M01H9.10.1
1085,M01H9.3a.1,ham-1,4477059.0,4477019,4477552,4479633.0,M01H9.10.1
1086,M01H9.3e.1,ham-1,4470826.0,4476936,4478159,4479633.0,M01H9.10.1
1087,M01H9.3d.2,ham-1,4469983.0,4477019,4477552,4479633.0,M01H9.10.1
1088,M01H9.3d.2,ham-1,4469842.0,4476936,4477687,4479633.0,M01H9.10.1
1089,ZK180.1.1,ham-1,4506748.0,4513304,4513923,4508496.0,ZK180.3a.1
1090,M01H9.3d.2,ham-1,4469983.0,4506601,4507036,4479633.0,M01H9.10.1
1091,M01H9.3d.1,ham-1,4470016.0,4472522,4473499,4479633.0,M01H9.10.1
1092,M01H9.3c.1,ham-1,4470824.0,4476936,4478159,4479633.0,M01H9.10.1
1093,M01H9.3b.2,ham-1,4470058.0,4477019,4477552,4479633.0,M01H9.10.1
1094,M01H9.3e.1,ham-1,4470826.0,4477019,4477552,4479633.0,M01H9.10.1
1095,M01H9.3c.1,ham-1,4470824.0,4477019,4477552,4479633.0,M01H9.10.1
1096,M01H9.3b.1,ham-1,4470824.0,4506601,4507036,4479633.0,M01H9.10.1
1097,M01H9.3a.1,ham-1,4477059.0,4506601,4507036,4479633.0,M01H9.10.1
1098,M01H9.3d.1,ham-1,4470016.0,4472710,4473385,4479633.0,M01H9.10.1
1099,M01H9.3e.1,ham-1,4470826.0,4506601,4507036,4479633.0,M01H9.10.1
1100,ZK180.4.1,ham-1,4513319.0,4513304,4513923,4515044.0,ZK180.5a.1
1101,M01H9.3b.2,ham-1,4470058.0,4506601,4507036,4479633.0,M01H9.10.1
1102,M01H9.3d.2,ham-1,4469842.0,4476936,4478159,4479633.0,M01H9.10.1
1103,ZK180.4.1,ham-1,4513319.0,4513304,4513897,4515044.0,ZK180.5a.1
1104,M01H9.3c.1,ham-1,4470824.0,4506601,4507036,4479633.0,M01H9.10.1
1105,ZK185.4a.1,ham-1,4533125.0,4537659,4537914,4541679.0,ZK185.2.1
1106,M01H9.3d.1,ham-1,4470016.0,4476936,4477687,4479633.0,M01H9.10.1
1107,F28E10.4.2,ham-1,4567336.0,4570596,4570975,4590071.0,F28E10.1d.1
1108,ZK185.4a.1,ham-1,4533125.0,4562949,4562978,4541679.0,ZK185.2.1
1109,F28E10.4.2,ham-1,4567429.0,4570596,4570975,4590071.0,F28E10.1d.1
1110,ZK180.4.1,ham-1,4513319.0,4513350,4513922,4515044.0,ZK180.5a.1
1111,F28E10.4.1,ham-1,4567443.0,4570596,4570975,4590071.0,F28E10.1d.1
1112,F28E10.4.2,ham-1,4567336.0,4570608,4570912,4590071.0,F28E10.1d.1
1113,F28E10.4.2,ham-1,4567429.0,4570608,4570912,4590071.0,F28E10.1d.1
1114,F28E10.4.1,ham-1,4567328.0,4570596,4570975,4590071.0,F28E10.1d.1
1115,M01H9.3d.1,ham-1,4470016.0,4476936,4478159,4479633.0,M01H9.10.1
1116,F28E10.4.2,ham-1,4567336.0,4575707,4575851,4590071.0,F28E10.1d.1
1117,M01H9.3d.2,ham-1,4469842.0,4477019,4477552,4479633.0,M01H9.10.1
1118,F28E10.4.1,ham-1,4567443.0,4570608,4570912,4590071.0,F28E10.1d.1
1119,F28E10.4.2,ham-1,4567429.0,4575707,4575851,4590071.0,F28E10.1d.1
1120,M01H9.3d.1,ham-1,4470016.0,4477019,4477552,4479633.0,M01H9.10.1
1121,F29B9.11.1,ham-1,4660201.0,4660179,4660918,4664942.0,F29B9.2b.1
1122,F28E10.4.1,ham-1,4567328.0,4570608,4570912,4590071.0,F28E10.1d.1
1123,F28E10.4.2,ham-1,4567429.0,4586064,4586332,4590071.0,F28E10.1d.1
1124,F28E10.4.2,ham-1,4567336.0,4586064,4586332,4590071.0,F28E10.1d.1
1125,M01H9.3d.1,ham-1,4470016.0,4506601,4507036,4479633.0,M01H9.10.1
1126,F28E10.4.1,ham-1,4567443.0,4575707,4575851,4590071.0,F28E10.1d.1
1127,F29B9.11.1,ham-1,4660201.0,4660182,4660959,4664942.0,F29B9.2b.1
1128,F28E10.4.1,ham-1,4567328.0,4575707,4575851,4590071.0,F28E10.1d.1
1129,K08F11.4b.1,ham-1,4712019.0,4712477,4712786,4712825.0,K08F11.5.1
1130,F28E10.4.2,ham-1,4567429.0,4588415,4588724,4590071.0,F28E10.1d.1
1131,ZK180.4.1,ham-1,4513319.0,4537659,4537914,4515044.0,ZK180.5a.1
1132,T22B11.5a.1,ham-1,4704011.0,4705108,4705711,4706854.0,K08F11.3.1
1133,K08F11.4b.1,ham-1,4712019.0,4712484,4712774,4712825.0,K08F11.5.1
1134,F28E10.4.1,ham-1,4567443.0,4586064,4586332,4590071.0,F28E10.1d.1
1135,F28E10.4.2,ham-1,4567336.0,4588415,4588724,4590071.0,F28E10.1d.1
1136,F28E10.4.2,ham-1,4567429.0,4588430,4588634,4590071.0,F28E10.1d.1
1137,T22B11.5a.1,ham-1,4704011.0,4705116,4705708,4706854.0,K08F11.3.1
1138,M01H9.3d.2,ham-1,4469842.0,4506601,4507036,4479633.0,M01H9.10.1
1139,F29B9.11.1,ham-1,4660201.0,4660256,4660908,4664942.0,F29B9.2b.1
1140,F28E10.4.1,ham-1,4567443.0,4588415,4588724,4590071.0,F28E10.1d.1
1141,F28E10.4.1,ham-1,4567328.0,4586064,4586332,4590071.0,F28E10.1d.1
1142,F28E10.4.2,ham-1,4567429.0,4650106,4651335,4590071.0,F28E10.1d.1
1143,K08F11.4b.3,ham-1,4712240.0,4712477,4712786,4712825.0,K08F11.5.1
1144,F28E10.4.1,ham-1,4567443.0,4588430,4588634,4590071.0,F28E10.1d.1
1145,T22B11.5a.1,ham-1,4704011.0,4705241,4705661,4706854.0,K08F11.3.1
1146,K08F11.4b.1,ham-1,4712019.0,4720541,4720897,4712825.0,K08F11.5.1
1147,F28E10.4.2,ham-1,4567336.0,4588430,4588634,4590071.0,F28E10.1d.1
1148,F28E10.4.1,ham-1,4567443.0,4650106,4651335,4590071.0,F28E10.1d.1
1149,F29B9.11.1,ham-1,4660201.0,4705108,4705711,4664942.0,F29B9.2b.1
1150,F28E10.4.1,ham-1,4567328.0,4588415,4588724,4590071.0,F28E10.1d.1
1151,K08F11.4b.3,ham-1,4712240.0,4712484,4712774,4712825.0,K08F11.5.1
1152,T22B11.5a.1,ham-1,4704011.0,4706452,4706762,4706854.0,K08F11.3.1
1153,K08F11.4b.4,ham-1,4712019.0,4712477,4712786,4712825.0,K08F11.5.1
1154,T22B11.5a.1,ham-1,4704011.0,4712477,4712786,4706854.0,K08F11.3.1
1155,K08F11.4b.2,ham-1,4712240.0,4712477,4712786,4712825.0,K08F11.5.1
1156,K08F11.4b.1,ham-1,4712240.0,4712477,4712786,4712825.0,K08F11.5.1
1157,F28E10.4.1,ham-1,4567328.0,4588430,4588634,4590071.0,F28E10.1d.1
1158,K08F11.4b.3,ham-1,4712240.0,4720541,4720897,4712825.0,K08F11.5.1
1159,K08F11.4b.4,ham-1,4712242.0,4712477,4712786,4712825.0,K08F11.5.1
1160,F28E10.4.2,ham-1,4567336.0,4650106,4651335,4590071.0,F28E10.1d.1
1161,K08F11.4b.1,ham-1,4712240.0,4712484,4712774,4712825.0,K08F11.5.1
1162,K08F11.4b.4,ham-1,4712019.0,4712484,4712774,4712825.0,K08F11.5.1
1163,F28E10.4.1,ham-1,4567328.0,4650106,4651335,4590071.0,F28E10.1d.1
1164,K08F11.4b.2,ham-1,4712240.0,4712484,4712774,4712825.0,K08F11.5.1
1165,K08F11.4b.1,ham-1,4712393.0,4712477,4712786,4712825.0,K08F11.5.1
1166,K08F11.4b.4,ham-1,4712242.0,4712484,4712774,4712825.0,K08F11.5.1
1167,K08F11.4b.3,ham-1,4712393.0,4712477,4712786,4712825.0,K08F11.5.1
1168,K08F11.4b.1,ham-1,4712240.0,4720541,4720897,4712825.0,K08F11.5.1
1169,K08F11.4b.1,ham-1,4712393.0,4712484,4712774,4712825.0,K08F11.5.1
1170,K08F11.4b.4,ham-1,4712019.0,4720541,4720897,4712825.0,K08F11.5.1
1171,K08F11.4b.4,ham-1,4712391.0,4712477,4712786,4712825.0,K08F11.5.1
1172,K08F11.4b.4,ham-1,4712242.0,4720541,4720897,4712825.0,K08F11.5.1
1173,K08F11.4b.3,ham-1,4712393.0,4712484,4712774,4712825.0,K08F11.5.1
1174,K08F11.4b.1,ham-1,4712393.0,4720541,4720897,4712825.0,K08F11.5.1
1175,K08F11.4b.3,ham-1,4712514.0,4712477,4712786,4712825.0,K08F11.5.1
1176,K08F11.4b.1,ham-1,4712624.0,4712477,4712786,4712825.0,K08F11.5.1
1177,K08F11.4b.4,ham-1,4712391.0,4712484,4712774,4712825.0,K08F11.5.1
1178,K08F11.4b.2,ham-1,4712553.0,4712477,4712786,4712825.0,K08F11.5.1
1179,K08F11.4b.1,ham-1,4712624.0,4712484,4712774,4712825.0,K08F11.5.1
1180,K08F11.4b.3,ham-1,4712393.0,4720541,4720897,4712825.0,K08F11.5.1
1181,K08F11.4b.3,ham-1,4712514.0,4712484,4712774,4712825.0,K08F11.5.1
1182,K08F11.4b.2,ham-1,4712240.0,4720541,4720897,4712825.0,K08F11.5.1
1183,K08F11.4b.4,ham-1,4712391.0,4720541,4720897,4712825.0,K08F11.5.1
1184,K08F11.4b.1,ham-1,4712624.0,4720541,4720897,4712825.0,K08F11.5.1
1185,K08F11.4b.2,ham-1,4712393.0,4712477,4712786,4712825.0,K08F11.5.1
1186,K08F11.4a.1,ham-1,4712512.0,4712477,4712786,4712825.0,K08F11.5.1
1187,K08F11.4b.2,ham-1,4712553.0,4712484,4712774,4712825.0,K08F11.5.1
1188,K08F11.4b.3,ham-1,4712514.0,4720541,4720897,4712825.0,K08F11.5.1
1189,K08F11.5.1,ham-1,4715807.0,4720541,4720897,4738735.0,E04A4.1.1
1190,K08F11.4a.1,ham-1,4712512.0,4712484,4712774,4712825.0,K08F11.5.1
1191,K08F11.4b.2,ham-1,4712393.0,4712484,4712774,4712825.0,K08F11.5.1
1192,E04A4.7.2,ham-1,4748449.0,4748313,4748954,4749123.0,E04A4.8.1
1193,K08F11.4b.2,ham-1,4712553.0,4720541,4720897,4712825.0,K08F11.5.1
1194,K08F11.4b.2,ham-1,4712393.0,4720541,4720897,4712825.0,K08F11.5.1
1195,K08F11.4a.1,ham-1,4712512.0,4720541,4720897,4712825.0,K08F11.5.1
1196,E04A4.7.2,ham-1,4748449.0,4748317,4748953,4749123.0,E04A4.8.1
1197,E04A4.7.1,ham-1,4748449.0,4748313,4748954,4749123.0,E04A4.8.1
1198,E04A4.8.1,ham-1,4749778.0,4749746,4750349,4751441.0,Y17G9B.5.1
1199,K08F11.5.1,ham-1,4715807.0,4720542,4720896,4738735.0,E04A4.1.1
1200,E04A4.7.2,ham-1,4748449.0,4748402,4748785,4749123.0,E04A4.8.1
1201,E04A4.8.1,ham-1,4749778.0,4749770,4750357,4751441.0,Y17G9B.5.1
1202,E04A4.7.1,ham-1,4748449.0,4748317,4748953,4749123.0,E04A4.8.1
1203,E04A4.7.2,ham-1,4748449.0,4749746,4750349,4749123.0,E04A4.8.1
1204,K08F11.5.1,ham-1,4715807.0,4720548,4720797,4738735.0,E04A4.1.1
1205,R11E3.5b.1,ham-1,4788483.0,4788304,4788789,4791940.0,R11E3.1.1
1206,R11E3.5c.1,ham-1,4788692.0,4788304,4788789,4791940.0,R11E3.1.1
1207,E04A4.8.1,ham-1,4749778.0,4749803,4750282,4751441.0,Y17G9B.5.1
1208,E04A4.7.1,ham-1,4748449.0,4748402,4748785,4749123.0,E04A4.8.1
1209,R11E3.5a.1,ham-1,4788692.0,4788304,4788789,4791940.0,R11E3.1.1
1210,R11E3.5c.1,ham-1,4788692.0,4788307,4788789,4791940.0,R11E3.1.1
1211,K08F11.5.1,ham-1,4715807.0,4725443,4725730,4738735.0,E04A4.1.1
1212,E04A4.8.1,ham-1,4749778.0,4763141,4763304,4751441.0,Y17G9B.5.1
1213,R11E3.5b.1,ham-1,4788483.0,4788307,4788789,4791940.0,R11E3.1.1
1214,R11E3.5c.1,ham-1,4788692.0,4799107,4799528,4791940.0,R11E3.1.1
1215,R11E3.5a.1,ham-1,4788692.0,4788307,4788789,4791940.0,R11E3.1.1
1216,R11E3.5b.1,ham-1,4788483.0,4799107,4799528,4791940.0,R11E3.1.1
1217,H06H21.37.1,ham-1,4809974.0,4810376,4810889,4811681.0,H06H21.3.1
1218,H06H21.6.1,ham-1,4809497.0,4810376,4810889,4811681.0,H06H21.3.1
1219,K08F11.5.1,ham-1,4715807.0,4725444,4725730,4738735.0,E04A4.1.1
1220,R11E3.5a.1,ham-1,4788692.0,4799107,4799528,4791940.0,R11E3.1.1
1221,H06H21.37.1,ham-1,4809974.0,4810379,4810742,4811681.0,H06H21.3.1
1222,E04A4.7.1,ham-1,4748449.0,4749746,4750349,4749123.0,E04A4.8.1
1223,H06H21.6.1,ham-1,4809497.0,4810379,4810742,4811681.0,H06H21.3.1
1224,H06H21.37.1,ham-1,4809974.0,4842068,4842157,4811681.0,H06H21.3.1
1225,H06H21.6.1,ham-1,4809497.0,4842068,4842157,4811681.0,H06H21.3.1
1226,K08F11.5.1,ham-1,4715807.0,4725502,4725723,4738735.0,E04A4.1.1
1227,C09B9.4.1,ham-1,5033376.0,5036632,5036740,5040439.0,C09B9.1.1
1228,C09B9.4.1,ham-1,5033376.0,5073832,5074087,5040439.0,C09B9.1.1
1229,K08F11.5.1,ham-1,4715807.0,4727843,4728198,4738735.0,E04A4.1.1
1230,C02B10.2.1,ham-1,5091043.0,5091090,5091647,5092575.0,C02B10.4.1
1231,C24D10.6.1,ham-1,5160248.0,5160179,5160546,5161336.0,C24D10.4.1
1232,K08F11.5.1,ham-1,4715807.0,4727909,4728260,4738735.0,E04A4.1.1
1233,W03F8.9b.1,ham-1,5195631.0,5200928,5201084,5206905.0,W03F8.1.1
1234,C02B10.2.1,ham-1,5091043.0,5091113,5091647,5092575.0,C02B10.4.1
1235,W03F8.9a.1,ham-1,5195627.0,5200928,5201084,5206905.0,W03F8.1.1
1236,C24D10.6.1,ham-1,5160248.0,5160182,5160559,5161336.0,C24D10.4.1
1237,AC7.2a.1,ham-1,5133857.0,5133799,5134366,5151033.0,C24D10.5.1
1238,C02B10.2.1,ham-1,5091043.0,5096930,5097270,5092575.0,C02B10.4.1
1239,W03F8.9b.1,ham-1,5195631.0,5200934,5201085,5206905.0,W03F8.1.1
1240,Y59E9AL.36.1,ham-1,5209481.0,5209344,5209885,5210373.0,Y59E9AL.7.1
1241,K08F11.5.1,ham-1,4715807.0,4727918,4728267,4738735.0,E04A4.1.1
1242,AC7.2a.1,ham-1,5133857.0,5133807,5134340,5151033.0,C24D10.5.1
1243,Y59E9AL.36.1,ham-1,5209481.0,5209348,5209780,5210373.0,Y59E9AL.7.1
1244,C24D10.6.1,ham-1,5160248.0,5160215,5160548,5161336.0,C24D10.4.1
1245,W03F8.9b.1,ham-1,5195631.0,5209344,5209885,5206905.0,W03F8.1.1
1246,Y4C6B.7b.1,ham-1,5353420.0,5353990,5354419,5356325.0,Y4C6B.1.1
1247,K08F11.5.1,ham-1,4715807.0,4745295,4745871,4738735.0,E04A4.1.1
1248,W03F8.9a.1,ham-1,5195627.0,5200934,5201085,5206905.0,W03F8.1.1
1249,C24D10.6.1,ham-1,5160248.0,5183521,5184107,5161336.0,C24D10.4.1
1250,Y59E9AL.36.1,ham-1,5209481.0,5209394,5209882,5210373.0,Y59E9AL.7.1
1251,AC7.2a.1,ham-1,5133857.0,5134794,5135137,5151033.0,C24D10.5.1
1252,Y4C6B.7b.1,ham-1,5353420.0,5353990,5354419,5356325.0,Y4C6B.1.1
1253,Y4C6B.7a.1,ham-1,5353464.0,5353990,5354419,5356325.0,Y4C6B.1.1
1254,W03F8.9a.1,ham-1,5195627.0,5209344,5209885,5206905.0,W03F8.1.1
1255,Y59E9AL.36.1,ham-1,5209481.0,5264782,5264985,5210373.0,Y59E9AL.7.1
1256,F41H10.6a.1,ham-1,5364306.0,5364071,5364552,5366581.0,F41H10.4.1
1257,Y4C6B.7b.1,ham-1,5353420.0,5354106,5354188,5356325.0,Y4C6B.1.1
1258,F41H10.6c.1,ham-1,5364283.0,5364071,5364552,5366581.0,F41H10.4.1
1259,F41H10.7.1,ham-1,5377117.0,5377393,5377400,5382345.0,F41H10.2.1
1260,F41H10.6a.1,ham-1,5364306.0,5364107,5364553,5366581.0,F41H10.4.1
1261,F41H10.6b.1,ham-1,5364283.0,5364071,5364552,5366581.0,F41H10.4.1
1262,F41H10.6c.1,ham-1,5364283.0,5364107,5364553,5366581.0,F41H10.4.1
1263,F41H10.8.1,ham-1,5388559.0,5388482,5389087,5390189.0,F41H10.10.1
1264,Y4C6B.7b.1,ham-1,5353420.0,5364071,5364552,5356325.0,Y4C6B.1.1
1265,Y4C6B.7a.1,ham-1,5353464.0,5353990,5354419,5356325.0,Y4C6B.1.1
1266,F41H10.6a.1,ham-1,5364306.0,5364120,5364507,5366581.0,F41H10.4.1
1267,F41H10.7.1,ham-1,5377117.0,5388482,5389087,5382345.0,F41H10.2.1
1268,F41H10.6b.1,ham-1,5364283.0,5364107,5364553,5366581.0,F41H10.4.1
1269,F41H10.6c.1,ham-1,5364283.0,5364120,5364507,5366581.0,F41H10.4.1
1270,AC7.2a.1,ham-1,5133857.0,5136545,5136856,5151033.0,C24D10.5.1
1271,F41H10.6a.1,ham-1,5364306.0,5368756,5369247,5366581.0,F41H10.4.1
1272,Y4C6B.7a.1,ham-1,5353464.0,5354106,5354188,5356325.0,Y4C6B.1.1
1273,F41H10.6b.1,ham-1,5364283.0,5364120,5364507,5366581.0,F41H10.4.1
1274,F41H10.8.1,ham-1,5388559.0,5388530,5389166,5390189.0,F41H10.10.1
1275,AC7.2a.1,ham-1,5133857.0,5136549,5136815,5151033.0,C24D10.5.1
1276,F41H10.6c.1,ham-1,5364283.0,5368756,5369247,5366581.0,F41H10.4.1
1277,Y4C6B.7a.1,ham-1,5353464.0,5364071,5364552,5356325.0,Y4C6B.1.1
1278,F41H10.8.1,ham-1,5388559.0,5388676,5389034,5390189.0,F41H10.10.1
1279,AC7.2a.1,ham-1,5133857.0,5136565,5136813,5151033.0,C24D10.5.1
1280,F41H10.6b.1,ham-1,5364283.0,5368756,5369247,5366581.0,F41H10.4.1
1281,F41H10.8.1,ham-1,5388559.0,5394639,5395106,5390189.0,F41H10.10.1
1282,AC7.2a.1,ham-1,5133857.0,5160179,5160546,5151033.0,C24D10.5.1
1283,B0273.4d.1,ham-1,5508903.0,5518834,5519159,5533140.0,F35D6.1b.1
1284,B0273.4d.1,ham-1,5501940.0,5507806,5508103,5533140.0,F35D6.1b.1
1285,B0273.4d.1,ham-1,5508903.0,5523423,5523442,5533140.0,F35D6.1b.1
1286,B0273.4d.2,ham-1,5501942.0,5507806,5508103,5533140.0,F35D6.1b.1
1287,B0273.4d.1,ham-1,5501940.0,5518834,5519159,5533140.0,F35D6.1b.1
1288,B0273.4a.1,ham-1,5516265.0,5518834,5519159,5533140.0,F35D6.1b.1
1289,B0273.4d.1,ham-1,5508903.0,5548678,5549331,5533140.0,F35D6.1b.1
1290,B0273.4d.2,ham-1,5501942.0,5518834,5519159,5533140.0,F35D6.1b.1
1291,B0273.4d.1,ham-1,5501940.0,5523423,5523442,5533140.0,F35D6.1b.1
1292,B0273.4a.1,ham-1,5516265.0,5523423,5523442,5533140.0,F35D6.1b.1
1293,T19E7.6.1,ham-1,5669503.0,5671388,5671741,5676158.0,C55C3.4.1
1294,T12E12.6.1,ham-1,5574133.0,5580667,5580962,5609524.0,F26D12.1k.1
1295,T19E7.3a.1,ham-1,5664425.0,5665260,5665890,5667547.0,T19E7.6.1
1296,B0273.4d.2,ham-1,5501942.0,5523423,5523442,5533140.0,F35D6.1b.1
1297,B0273.4a.1,ham-1,5516265.0,5548678,5549331,5533140.0,F35D6.1b.1
1298,T19E7.6.1,ham-1,5669503.0,5700295,5700835,5676158.0,C55C3.4.1
1299,T19E7.3a.1,ham-1,5664425.0,5665284,5665889,5667547.0,T19E7.6.1
1300,T12E12.6.1,ham-1,5574133.0,5580694,5580887,5609524.0,F26D12.1k.1
1301,B0273.4d.1,ham-1,5501940.0,5548678,5549331,5533140.0,F35D6.1b.1
1302,H35B03.2c.1,ham-1,5731674.0,5731621,5731986,5736922.0,C45E5.4.1
1303,C55C3.5.1,ham-1,5703468.0,5706462,5707009,5714337.0,C55C3.1.1
1304,C45E5.6b.1,ham-1,5757862.0,5758726,5758953,5793428.0,C31H1.2.1
1305,T19E7.3a.1,ham-1,5664425.0,5665289,5665783,5667547.0,T19E7.6.1
1306,H35B03.2c.1,ham-1,5731674.0,5731626,5731907,5736922.0,C45E5.4.1
1307,C31H1.8a.1,ham-1,5814142.0,5817341,5818122,5829929.0,C10G6.1b.1
1308,C31H1.6a.1,ham-1,5807093.0,5806934,5807339,5811582.0,C31H1.8c.1
1309,H35B03.2c.1,ham-1,5731674.0,5731631,5731990,5736922.0,C45E5.4.1
1310,C45E5.6b.1,ham-1,5757862.0,5762053,5762063,5793428.0,C31H1.2.1
1311,T12E12.6.1,ham-1,5574133.0,5582152,5582724,5609524.0,F26D12.1k.1
1312,B0273.4d.2,ham-1,5501942.0,5548678,5549331,5533140.0,F35D6.1b.1
1313,H35B03.2c.1,ham-1,5731674.0,5753229,5755140,5736922.0,C45E5.4.1
1314,C31H1.8c.1,ham-1,5814142.0,5817341,5818122,5829929.0,C10G6.1b.1
1315,C31H1.8a.1,ham-1,5814142.0,5817363,5818155,5829929.0,C10G6.1b.1
1316,T19E7.3a.1,ham-1,5664425.0,5667107,5667568,5667547.0,T19E7.6.1
1317,C45E5.6b.1,ham-1,5757862.0,5762053,5762073,5793428.0,C31H1.2.1
1318,C06E7.3a.1,ham-1,5846369.0,5847932,5848335,5850598.0,C06E7.1a.1
1319,C31H1.6a.1,ham-1,5807093.0,5806940,5807339,5811582.0,C31H1.8c.1
1320,C45E5.6b.1,ham-1,5757862.0,5762739,5763069,5793428.0,C31H1.2.1
1321,C31H1.8a.1,ham-1,5814142.0,5817391,5818155,5829929.0,C10G6.1b.1
1322,C45E5.6b.1,ham-1,5757862.0,5762822,5763044,5793428.0,C31H1.2.1
1323,C06E7.3a.1,ham-1,5846369.0,5902843,5902960,5850598.0,C06E7.1a.1
1324,C55C3.5.1,ham-1,5703468.0,5706487,5706987,5714337.0,C55C3.1.1
1325,T12E12.6.1,ham-1,5574133.0,5582164,5582668,5609524.0,F26D12.1k.1
1326,C31H1.8c.1,ham-1,5814142.0,5817363,5818155,5829929.0,C10G6.1b.1
1327,C45E5.6b.1,ham-1,5757862.0,5764397,5764658,5793428.0,C31H1.2.1
1328,C31H1.6a.1,ham-1,5807093.0,5811271,5811619,5811582.0,C31H1.8c.1
1329,C31H1.8a.1,ham-1,5814142.0,5822057,5822567,5829929.0,C10G6.1b.1
1330,C45E5.6b.1,ham-1,5757862.0,5765511,5766045,5793428.0,C31H1.2.1
1331,T12E12.6.1,ham-1,5574133.0,5582200,5582704,5609524.0,F26D12.1k.1
1332,C55C3.5.1,ham-1,5703468.0,5706513,5707009,5714337.0,C55C3.1.1
1333,C31H1.8c.1,ham-1,5814142.0,5817391,5818155,5829929.0,C10G6.1b.1
1334,C45E5.6b.1,ham-1,5757862.0,5765518,5766037,5793428.0,C31H1.2.1
1335,T12E12.6.1,ham-1,5574133.0,5586111,5586722,5609524.0,F26D12.1k.1
1336,K02B2.5.1,ham-1,5947605.0,5947741,5948144,5985182.0,B0350.2b.1
1337,C31H1.8a.1,ham-1,5814142.0,5847932,5848335,5829929.0,C10G6.1b.1
1338,C55C3.5.1,ham-1,5703468.0,5718556,5718729,5714337.0,C55C3.1.1
1339,C45E5.6b.1,ham-1,5757862.0,5765612,5766018,5793428.0,C31H1.2.1
1340,C31H1.8c.1,ham-1,5814142.0,5822057,5822567,5829929.0,C10G6.1b.1
1341,K02B2.5.1,ham-1,5947605.0,5947741,5948107,5985182.0,B0350.2b.1
1342,T12E12.6.1,ham-1,5574133.0,5586172,5586681,5609524.0,F26D12.1k.1
1343,C45E5.6b.1,ham-1,5757862.0,5805406,5805972,5793428.0,C31H1.2.1
1344,M03D4.4b.1,ham-1,6125198.0,6137380,6137543,6154558.0,C11D2.7.1
1345,K02B2.5.1,ham-1,5947605.0,5947778,5948143,5985182.0,B0350.2b.1
1346,C31H1.8c.1,ham-1,5814142.0,5847932,5848335,5829929.0,C10G6.1b.1
